Match Date,Name,Overs,Maiden,Runs,Wicket,No Ball,Wide,Economy,Country,Born,Team,Venue,Season
2019-04-21,Ravindra Jadeja,4.0,0,29,2,0,0,7.2,India,1988-12-06,CSK,Bengaluru,2019
2019-04-21,Dwayne Bravo,4.0,0,34,2,0,0,8.5,West Indies,1983-10-07,CSK,Bengaluru,2019
2019-04-21,Imran Tahir,4.0,0,31,1,0,0,7.8,South Africa,1979-03-27,CSK,Bengaluru,2019
2019-04-21,Dale Steyn,4.0,0,29,2,0,0,7.2,South Africa,1983-06-27,RCB,Bengaluru,2019
2019-04-21,Navdeep Saini,4.0,0,24,1,1,0,6.0,India,1992-11-23,RCB,Bengaluru,2019
2019-04-21,Umesh Yadav,4.0,0,47,2,0,1,11.8,India,1987-10-25,RCB,Bengaluru,2019
2019-04-21,Pawan Negi,1.0,0,7,0,0,0,7.0,India,1993-01-06,RCB,Bengaluru,2019
2019-04-21,Marcus Stoinis,3.0,0,20,0,0,1,6.7,Australia,1989-08-16,RCB,Bengaluru,2019
2019-04-21,Yuzvendra Chahal,4.0,0,24,1,0,0,6.0,India,1990-07-23,RCB,Bengaluru,2019
2019-04-22,Ishant Sharma,4.0,0,29,1,0,0,7.2,India,1988-09-02,DC,Jaipur,2019
2019-04-22,Kagiso Rabada,4.0,0,37,2,0,1,9.2,South Africa,1995-05-25,DC,Jaipur,2019
2019-04-22,Axar Patel,4.0,0,39,1,0,0,9.8,India,1994-01-20,DC,Jaipur,2019
2019-04-22,Amit Mishra,3.0,0,28,0,0,0,9.3,India,1982-11-24,DC,Jaipur,2019
2019-04-22,Chris Morris,4.0,0,41,1,0,1,10.2,South Africa,1987-04-30,DC,Jaipur,2019
2019-04-22,Sherfane Rutherford,1.0,0,16,0,0,2,16.0,West Indies,1998-08-15,DC,Jaipur,2019
2019-04-22,Stuart Binny,1.0,0,3,0,0,0,3.0,India,1984-06-03,RR,Jaipur,2019
2019-04-22,Dhawal Kulkarni,4.0,0,51,1,0,0,12.8,India,1988-12-10,RR,Jaipur,2019
2019-04-22,Jaydev Unadkat,3.2,0,36,0,0,0,10.8,India,1991-10-18,RR,Jaipur,2019
2019-04-22,Shreyas Gopal,4.0,0,47,2,1,0,11.8,India,1993-09-04,RR,Jaipur,2019
2019-04-22,Jofra Archer,4.0,0,31,0,0,0,7.8,England,1995-04-01,RR,Jaipur,2019
2019-04-22,Riyan Parag,3.0,0,25,1,0,0,8.3,India,2001-11-10,RR,Jaipur,2019
2019-04-23,Deepak Chahar,4.0,0,30,1,0,2,7.5,India,1992-08-07,CSK,Chennai,2019
2019-04-23,Harbhajan Singh,4.0,0,39,2,0,0,9.8,India,1980-07-03,CSK,Chennai,2019
2019-04-23,Ravindra Jadeja,4.0,0,33,0,0,0,8.2,India,1988-12-06,CSK,Chennai,2019
2019-04-23,Dwayne Bravo,4.0,0,34,0,0,1,8.5,West Indies,1983-10-07,CSK,Chennai,2019
2019-04-23,Imran Tahir,4.0,0,38,0,0,0,9.5,South Africa,1979-03-27,CSK,Chennai,2019
2019-04-23,Bhuvneshwar Kumar,4.0,1,18,1,0,0,4.5,India,1990-02-05,SH,Chennai,2019
2019-04-23,Khaleel Ahmed,4.0,0,26,0,0,0,6.5,India,1997-12-05,SH,Chennai,2019
2019-04-23,Shakib Al Hasan,4.0,0,27,0,0,0,6.8,Bangladesh,1987-03-24,SH,Chennai,2019
2019-04-23,Sandeep Sharma,3.5,0,54,1,0,1,14.1,India,1993-05-18,SH,Chennai,2019
2019-04-23,Rashid Khan,4.0,0,44,1,0,1,11.0,Afghanistan,1998-09-20,SH,Chennai,2019
2019-04-24,Ankit Rajpoot,4.0,0,46,0,2,0,11.5,India,1993-12-04,KXP,Bengaluru,2019
2019-04-24,Mohammed Shami,4.0,0,53,1,0,1,13.2,India,1990-09-03,KXP,Bengaluru,2019
2019-04-24,Murugan Ashwin,4.0,0,31,1,0,0,7.8,India,1990-09-08,KXP,Bengaluru,2019
2019-04-24,Ravichandran Ashwin,4.0,0,15,1,0,0,3.8,India,1986-09-17,KXP,Bengaluru,2019
