Match Date,Name,Runs,Balls,Fours,Sixes,Strike Rate,Country,Born,Team,Venue,Season
2021-04-09,Rohit Sharma,19,15,1,1,126.67,India,1987-04-30,MI,Chennai,2021
2021-04-09,Chris Lynn,49,35,4,3,140.00,Australia,1990-04-10,MI,Chennai,2021
2021-04-09,Suryakumar Yadav,31,23,4,1,134.78,India,1990-09-14,MI,Chennai,2021
2021-04-09,Ishan Kishan,28,19,2,1,147.37,India,1998-07-18,MI,Chennai,2021
2021-04-09,Hardik Pandya,13,10,2,0,130.00,India,1993-10-11,MI,Chennai,2021
2021-04-09,Kieron Pollard,7,9,1,0,77.78,West Indies,1987-05-12,MI,Chennai,2021
2021-04-09,Krunal Pandya,7,7,1,0,100.00,India,1991-03-24,MI,Chennai,2021
2021-04-09,Marco Jansen,0,2,0,0,0.00,South Africa,2000-05-01,MI,Chennai,2021
2021-04-09,Rahul Chahar,0,0,0,0,0.00,India,1999-08-04,MI,Chennai,2021
2021-04-09,Jasprit Bumrah,1,2,0,0,50.00,India,1993-12-06,MI,Chennai,2021
2021-04-09,Washington Sundar,10,16,0,0,62.50,India,1999-10-05,RCB,Chennai,2021
2021-04-09,Virat Kohli,33,29,4,0,113.79,India,1988-11-05,RCB,Chennai,2021
2021-04-09,Rajat Patidar,8,8,1,0,100.00,India,1993-06-01,RCB,Chennai,2021
2021-04-09,Glenn Maxwell,39,28,3,2,139.29,Australia,1988-10-14,RCB,Chennai,2021
2021-04-09,AB de Villiers,48,27,4,2,177.78,South Africa,1984-02-17,RCB,Chennai,2021
2021-04-09,Shahbaz Ahmed,1,2,0,0,50.00,India,1994-12-11,RCB,Chennai,2021
2021-04-09,Daniel Christian,1,3,0,0,33.33,Australia,1983-05-04,RCB,Chennai,2021
2021-04-09,Kyle Jamieson,4,4,0,0,100.00,New Zealand,1994-12-30,RCB,Chennai,2021
2021-04-09,Harshal Patel,4,3,0,0,133.33,India,1990-11-23,RCB,Chennai,2021
2021-04-09,Mohammed Siraj,0,1,0,0,0.00,India,1994-03-13,RCB,Chennai,2021
2021-04-10,Ruturaj Gaikwad,5,8,1,0,62.50,India,1997-01-31,CSK,Mumbai,2021
2021-04-10,Faf du Plessis,0,3,0,0,0.00,South Africa,1984-07-13,CSK,Mumbai,2021
2021-04-10,Moeen Ali,36,24,4,2,150.00,England,1987-06-18,CSK,Mumbai,2021
2021-04-10,Suresh Raina,54,36,3,4,150.00,India,1986-11-27,CSK,Mumbai,2021
2021-04-10,Ambati Rayudu,23,16,1,2,143.75,India,1985-09-23,CSK,Mumbai,2021
2021-04-10,Ravindra Jadeja,26,17,3,0,152.94,India,1988-12-06,CSK,Mumbai,2021
2021-04-10,MS Dhoni,0,2,0,0,0.00,India,1981-07-07,CSK,Mumbai,2021
2021-04-10,Sam Curran,34,15,4,2,226.67,England,1998-06-03,CSK,Mumbai,2021
2021-04-10,Prithvi Shaw,72,38,9,3,189.47,India,1999-11-09,DC,Mumbai,2021
2021-04-10,Shikhar Dhawan,85,54,10,2,157.41,India,1985-12-05,DC,Mumbai,2021
2021-04-10,Rishabh Pant,15,12,2,0,125.00,India,1997-10-04,DC,Mumbai,2021
2021-04-10,Marcus Stoinis,14,9,3,0,155.56,Australia,1989-08-16,DC,Mumbai,2021
2021-04-10,Shimron Hetmyer,0,0,0,0,0.00,West Indies,1996-12-26,DC,Mumbai,2021
2021-04-11,Nitish Rana,80,56,9,4,142.86,India,1993-12-27,KKR,Chennai,2021
2021-04-11,Shubman Gill,15,13,1,1,115.38,India,1999-09-08,KKR,Chennai,2021
2021-04-11,Rahul Tripathi,53,29,5,2,182.76,India,1991-03-02,KKR,Chennai,2021
2021-04-11,Andre Russell,5,5,1,0,100.00,West Indies,1988-04-29,KKR,Chennai,2021
2021-04-11,Eoin Morgan,2,3,0,0,66.67,England,1986-09-10,KKR,Chennai,2021
2021-04-11,Dinesh Karthik,22,9,2,1,244.44,India,1985-06-01,KKR,Chennai,2021
2021-04-11,Shakib Al Hasan,3,5,0,0,60.00,Bangladesh,1987-03-24,KKR,Chennai,2021
2021-04-11,Wriddhiman Saha,7,6,0,1,116.67,India,1984-10-24,SH,Chennai,2021
2021-04-11,David Warner,3,4,0,0,75.00,Australia,1986-10-27,SH,Chennai,2021
2021-04-11,Manish Pandey,61,44,2,3,138.64,India,1989-09-10,SH,Chennai,2021
2021-04-11,Jonny Bairstow,55,40,5,3,137.50,England,1989-09-26,SH,Chennai,2021
2021-04-11,Mohammad Nabi,14,11,2,0,127.27,Afghanistan,1985-01-01,SH,Chennai,2021
2021-04-11,Vijay Shankar,11,7,0,1,157.14,India,1991-01-26,SH,Chennai,2021
2021-04-11,Abdul Samad,19,8,0,2,237.50,India,2001-10-28,SH,Chennai,2021
2021-04-12,KL Rahul,91,50,7,5,182.00,India,1992-04-18,PK,Mumbai,2021
2021-04-12,Mayank Agarwal,14,9,2,0,155.56,India,1991-02-16,PK,Mumbai,2021
2021-04-12,Chris Gayle,40,28,4,2,142.86,West Indies,1979-09-21,PK,Mumbai,2021
2021-04-12,Deepak Hooda,64,28,4,6,228.57,India,1995-04-19,PK,Mumbai,2021
