Match Date,Name,Overs,Maiden,Runs,Wicket,No Ball,Wide,Economy,Country,Born,Team,Venue,Season
2010-03-14,Rohit Sharma,4,0,27,1,0,0,6.75,India,1987-04-30,DC,Chennai,2010
2010-03-14,Chaminda Vaas,4,1,21,3,0,0,5.25,Sri Lanka,1974-01-27,DC,Chennai,2010
2010-03-15,Sarabjit Ladda,4,0,28,0,0,1,7.00,India,1986-07-10,DD,Ahmedabad,2010
2010-03-15,Dirk Nannes,4,0,27,1,0,1,6.75,Australia,1976-05-16,DD,Ahmedabad,2010
2010-03-15,Pradeep Sangwan,4,0,20,1,0,2,5.00,India,1990-11-05,DD,Ahmedabad,2010
2010-03-15,Amit Mishra,4,0,34,1,0,0,8.50,India,1982-11-24,DD,Ahmedabad,2010
2010-03-15,Farveez Maharoof,4,0,32,1,0,1,8.00,Sri Lanka,1984-09-07,DD,Ahmedabad,2010
2010-03-15,Abhishek Jhunjhunwala,0.1,0,2,0,0,0,20.00,India,1982-12-01,RR,Ahmedabad,2010
2010-03-15,Shane Warne,4,0,22,1,0,0,5.50,Australia,1969-09-13,RR,Ahmedabad,2010
2010-03-15,Dimitri Mascarenhas,4,0,31,2,0,0,7.75,England,1977-10-30,RR,Ahmedabad,2010
2010-03-15,Amit Uniyal,2,0,25,0,0,0,12.50,India,1981-11-21,RR,Ahmedabad,2010
2010-03-15,Munaf Patel,3,0,32,1,0,0,10.67,India,1983-07-12,RR,Ahmedabad,2010
2010-03-15,Shaun Tait,4,0,26,0,0,4,6.50,Australia,1983-02-22,RR,Ahmedabad,2010
2010-03-16,Virat Kohli,2,0,23,0,1,0,11.50,India,1988-11-05,RCB,Bengaluru,2010
2010-03-16,Vinay Kumar,2,0,19,0,0,1,9.50,India,1984-02-12,RCB,Bengaluru,2010
2010-03-16,Jacques Kallis,4,0,39,1,0,1,9.75,South Africa,1975-10-16,RCB,Bengaluru,2010
2010-03-16,Praveen Kumar,4,0,43,1,0,4,10.75,India,1986-10-02,RCB,Bengaluru,2010
2010-03-16,Dale Steyn,4,0,36,1,0,2,9.00,South Africa,1983-06-27,RCB,Bengaluru,2010
2010-03-16,Anil Kumble,4,0,40,0,0,1,10.00,India,1970-10-17,RCB,Bengaluru,2010
2010-03-16,Ravi Bopara,2,0,17,0,0,0,8.50,England,1985-05-04,KXP,Bengaluru,2010
2010-03-16,Bipul Sharma,3,0,37,1,0,0,12.33,India,1983-09-28,KXP,Bengaluru,2010
2010-03-16,Piyush Chawla,3,0,20,1,0,0,6.67,India,1988-12-24,KXP,Bengaluru,2010
2010-03-16,Yusuf Abdulla,2.5,0,36,0,0,1,14.40,South Africa,1983-01-17,KXP,Bengaluru,2010
2010-03-16,Yuvraj Singh,2,0,18,0,0,0,9.00,India,1981-12-12,KXP,Bengaluru,2010
2010-03-16,Irfan Pathan,3,0,33,0,0,0,11.00,India,1984-10-27,KXP,Bengaluru,2010
2010-03-16,S Sreesanth,3,0,42,0,1,3,14.00,India,1983-02-06,KXP,Bengaluru,2010
2010-03-16,Brad Hodge,1,0,4,1,0,0,4.00,Australia,1974-12-29,KKR,Kolkata,2010
2010-03-16,Murali Kartik,4,0,21,0,0,1,5.25,India,1976-09-11,KKR,Kolkata,2010
2010-03-16,Laxmi Shukla,4,0,37,1,0,0,9.25,India,1981-05-06,KKR,Kolkata,2010
2010-03-16,Angelo Mathews,3,0,29,0,0,0,9.67,Sri Lanka,1987-06-02,KKR,Kolkata,2010
2010-03-16,Ishant Sharma,4,0,38,1,0,0,9.50,India,1988-09-02,KKR,Kolkata,2010
2010-03-16,Shane Bond,4,0,33,0,0,0,8.25,New Zealand,1975-06-07,KKR,Kolkata,2010
2010-03-16,Suresh Raina,1,0,6,0,0,0,6.00,India,1986-11-27,CSK,Kolkata,2010
2010-03-16,Ravichandran Ashwin,4,0,22,1,0,0,5.50,India,1986-09-17,CSK,Kolkata,2010
2010-03-16,Justin Kemp,3,0,12,3,0,1,4.00,South Africa,1977-10-02,CSK,Kolkata,2010
2010-03-16,Manpreet Gony,3,0,33,1,0,0,11.00,India,1984-01-04,CSK,Kolkata,2010
2010-03-16,Muttiah Muralitharan,4,0,16,1,0,1,4.00,Sri Lanka,1972-04-17,CSK,Kolkata,2010
2010-03-16,Lakshmipathy Balaji,2.2,0,9,2,0,0,4.09,India,1981-09-27,CSK,Kolkata,2010
2010-03-16,Albie Morkel,2,1,6,1,0,1,3.00,South Africa,1981-06-10,CSK,Kolkata,2010
2010-03-17,Amit Mishra,4,0,44,1,0,1,11.00,India,1982-11-24,DD,Delhi,2010
2010-03-17,Sarabjit Ladda,4,0,44,2,0,0,11.00,India,1986-07-10,DD,Delhi,2010
2010-03-17,Pradeep Sangwan,4,0,41,1,0,2,10.25,India,1990-11-05,DD,Delhi,2010
2010-03-17,Farveez Maharoof,4,0,50,2,1,1,12.50,Sri Lanka,1984-09-07,DD,Delhi,2010
2010-03-17,Dirk Nannes,4,0,35,0,1,1,8.75,Australia,1976-05-16,DD,Delhi,2010
2010-03-17,Harbhajan Singh,2.3,0,23,2,0,1,10.00,India,1980-07-03,MI,Delhi,2010
2010-03-17,Kieron Pollard,4,0,24,1,0,1,6.00,West Indies,1987-05-12,MI,Delhi,2010
2010-03-17,Dwayne Bravo,2,0,11,2,0,0,5.50,West Indies,1983-10-07,MI,Delhi,2010
2010-03-17,Sanath Jayasuriya,4,0,17,2,0,1,4.25,Sri Lanka,1969-06-30,MI,Delhi,2010
2010-03-17,Lasith Malinga,2,0,22,1,0,1,11.00,Sri Lanka,1983-08-28,MI,Delhi,2010
2010-03-17,Zaheer Khan,2,0,20,0,0,0,10.00,India,1978-10-07,MI,Delhi,2010
2010-03-19,Muttiah Muralitharan,4,0,25,2,0,2,6.25,Sri Lanka,1972-04-17,CSK,Delhi,2010
2010-03-19,Justin Kemp,1,0,14,0,0,0,14.00,South Africa,1977-10-02,CSK,Delhi,2010
2010-03-19,Lakshmipathy Balaji,3,0,21,2,0,0,7.00,India,1981-09-27,CSK,Delhi,2010
2010-03-19,Joginder Sharma,4,0,43,1,1,0,10.75,India,1983-10-23,CSK,Delhi,2010
2010-03-19,Ravichandran Ashwin,4,0,40,1,0,1,10.00,India,1986-09-17,CSK,Delhi,2010
2010-03-19,Albie Morkel,3,0,26,0,0,1,8.67,South Africa,1981-06-10,CSK,Delhi,2010
2010-03-19,Suresh Raina,1,0,12,0,0,0,12.00,India,1986-11-27,CSK,Delhi,2010
2010-03-19,Tillakaratne Dilshan,2.1,0,30,1,0,0,14.29,Sri Lanka,1976-10-14,DD,Delhi,2010
2010-03-19,Amit Mishra,3,0,25,1,0,3,8.33,India,1982-11-24,DD,Delhi,2010
2010-03-19,Dirk Nannes,4,0,18,1,0,3,4.50,Australia,1976-05-16,DD,Delhi,2010
2010-03-19,Rajat Bhatia,2,0,31,0,0,0,15.50,India,1979-10-22,DD,Delhi,2010
2010-03-19,Pradeep Sangwan,4,0,46,0,0,0,11.50,India,1990-11-05,DD,Delhi,2010
2010-03-19,Umesh Yadav,4,0,38,1,0,2,9.50,India,1987-10-25,DD,Delhi,2010
2010-03-19,Yuvraj Singh,4,0,21,2,0,0,5.25,India,1981-12-12,KXP,Cuttack,2010
2010-03-19,Bipul Sharma,2,0,19,1,0,0,9.50,India,1983-09-28,KXP,Cuttack,2010
2010-03-19,Piyush Chawla,3,0,24,0,0,0,8.00,India,1988-12-24,KXP,Cuttack,2010
2010-03-19,Irfan Pathan,3,0,16,1,0,0,5.33,India,1984-10-27,KXP,Cuttack,2010
2010-03-19,Shalabh Srivastava,4,0,39,1,0,0,9.75,India,1981-09-22,KXP,Cuttack,2010
2010-03-19,S Sreesanth,4,0,51,0,0,1,12.75,India,1983-02-06,KXP,Cuttack,2010
2010-03-19,Pragyan Ojha,4,0,31,1,0,0,7.75,India,1986-09-05,DC,Cuttack,2010
2010-03-19,Andrew Symonds,4,0,22,1,0,0,5.50,Australia,1975-06-09,DC,Cuttack,2010
2010-03-19,Jaskaran Singh,1,0,12,1,0,0,12.00,India,1989-09-04,DC,Cuttack,2010
2010-03-19,RP Singh,4,0,43,1,0,1,10.75,India,1985-12-06,DC,Cuttack,2010
2010-03-19,Rohit Sharma,3,0,19,1,0,0,6.33,India,1987-04-30,DC,Cuttack,2010
2010-03-19,Chaminda Vaas,4,0,27,2,0,1,6.75,Sri Lanka,1974-01-27,DC,Cuttack,2010
2010-03-20,Brad Hodge,1,0,12,0,0,0,12.00,Australia,1974-12-29,KKR,Ahmedabad,2010
2010-03-20,Murali Kartik,4,0,25,0,0,1,6.25,India,1976-09-11,KKR,Ahmedabad,2010
2010-03-20,Angelo Mathews,3,0,33,0,0,0,11.00,Sri Lanka,1987-06-02,KKR,Ahmedabad,2010
2010-03-20,Shane Bond,4,0,32,2,0,0,8.00,New Zealand,1975-06-07,KKR,Ahmedabad,2010
2010-03-20,Ishant Sharma,4,0,33,2,0,2,8.25,India,1988-09-02,KKR,Ahmedabad,2010
2010-03-20,Ashok Dinda,4,0,28,2,0,0,7.00,India,1984-03-25,KKR,Ahmedabad,2010
2010-03-20,Adam Voges,1,0,5,0,0,0,5.00,Australia,1979-10-04,RR,Ahmedabad,2010
2010-03-20,Siddharth Trivedi,4,0,26,1,0,0,6.50,India,1982-09-04,RR,Ahmedabad,2010
2010-03-20,Shane Warne,4,0,27,0,0,0,6.75,Australia,1969-09-13,RR,Ahmedabad,2010
2010-03-20,Munaf Patel,3,0,20,1,0,0,6.67,India,1983-07-12,RR,Ahmedabad,2010
2010-03-20,Shaun Tait,4,0,29,0,0,1,7.25,Australia,1983-02-22,RR,Ahmedabad,2010
2010-03-20,Yusuf Pathan,4,0,23,2,0,0,5.75,India,1982-11-17,RR,Ahmedabad,2010
2010-03-20,Anil Kumble,4,0,18,1,0,0,4.50,India,1970-10-17,RCB,Mumbai,2010
2010-03-20,Vinay Kumar,4,0,25,3,0,0,6.25,India,1984-02-12,RCB,Mumbai,2010
2010-03-20,Jacques Kallis,4,0,35,1,0,0,8.75,South Africa,1975-10-16,RCB,Mumbai,2010
2010-03-20,Dale Steyn,4,0,26,3,0,3,6.50,South Africa,1983-06-27,RCB,Mumbai,2010
2010-03-20,Praveen Kumar,4,0,37,1,0,1,9.25,India,1986-10-02,RCB,Mumbai,2010
2010-03-20,Sanath Jayasuriya,2,0,16,0,0,0,8.00,Sri Lanka,1969-06-30,MI,Mumbai,2010
2010-03-20,Harbhajan Singh,4,0,35,1,0,0,8.75,India,1980-07-03,MI,Mumbai,2010
2010-03-20,Kieron Pollard,2,0,24,0,0,0,12.00,West Indies,1987-05-12,MI,Mumbai,2010
2010-03-20,Dwayne Bravo,3.1,0,35,0,0,0,11.29,West Indies,1983-10-07,MI,Mumbai,2010
2010-03-20,Lasith Malinga,4,0,25,0,0,0,6.25,Sri Lanka,1983-08-28,MI,Mumbai,2010
2010-03-20,Zaheer Khan,4,0,18,1,0,0,4.50,India,1978-10-07,MI,Mumbai,2010
2010-03-21,Moises Henriques,4,0,35,1,0,0,8.75,Australia,1987-02-01,DD,Cuttack,2010
2010-03-21,Umesh Yadav,4,0,36,0,0,0,9.00,India,1987-10-25,DD,Cuttack,2010
2010-03-21,Sarabjit Ladda,2,0,20,1,0,0,10.00,India,1986-07-10,DD,Cuttack,2010
2010-03-21,Dirk Nannes,4,0,39,1,0,0,9.75,Australia,1976-05-16,DD,Cuttack,2010
2010-03-21,Amit Mishra,3,0,12,1,1,0,4.00,India,1982-11-24,DD,Cuttack,2010
2010-03-21,Yogesh Nagar,3,0,28,1,0,0,9.33,India,1990-01-06,DD,Cuttack,2010
2010-03-21,Andrew Symonds,4,0,21,3,0,1,5.25,Australia,1975-06-09,DC,Cuttack,2010
2010-03-21,Rahul Sharma,4,0,42,2,0,0,10.50,India,1986-11-30,DC,Cuttack,2010
2010-03-21,Pragyan Ojha,4,0,36,1,0,0,9.00,India,1986-09-05,DC,Cuttack,2010
2010-03-21,RP Singh,3,0,31,0,0,0,10.33,India,1985-12-06,DC,Cuttack,2010
2010-03-21,Rohit Sharma,1,0,7,0,0,0,7.00,India,1987-04-30,DC,Cuttack,2010
2010-03-21,Chaminda Vaas,4,0,21,1,0,0,5.25,Sri Lanka,1974-01-27,DC,Cuttack,2010
2010-03-21,Justin Kemp,0.1,0,1,0,0,1,10.00,South Africa,1977-10-02,CSK,Chennai,2010
2010-03-21,Lakshmipathy Balaji,4,0,29,1,0,1,7.25,India,1981-09-27,CSK,Chennai,2010
2010-03-21,Ravichandran Ashwin,4,0,32,0,0,0,8.00,India,1986-09-17,CSK,Chennai,2010
2010-03-21,Manpreet Gony,2,0,20,0,0,0,10.00,India,1984-01-04,CSK,Chennai,2010
2010-03-21,Albie Morkel,4,0,23,2,0,0,5.75,South Africa,1981-06-10,CSK,Chennai,2010
2010-03-21,Suresh Raina,1.5,0,13,0,0,0,8.67,India,1986-11-27,CSK,Chennai,2010
2010-03-21,Muttiah Muralitharan,4,0,16,3,0,0,4.00,Sri Lanka,1972-04-17,CSK,Chennai,2010
2010-03-21,Yuvraj Singh,2,0,18,1,0,1,9.00,India,1981-12-12,KXP,Chennai,2010
2010-03-21,Piyush Chawla,4,0,27,1,0,0,6.75,India,1988-12-24,KXP,Chennai,2010
2010-03-21,Rusty Theron,4,0,17,2,0,3,4.25,United States,1985-07-24,KXP,Chennai,2010
2010-03-21,Shalabh Srivastava,3,0,25,0,0,2,8.33,India,1981-09-22,KXP,Chennai,2010
2010-03-21,Ramesh Powar,4,0,22,1,1,0,5.50,India,1978-05-20,KXP,Chennai,2010
2010-03-21,Irfan Pathan,3,0,22,1,0,1,7.33,India,1984-10-27,KXP,Chennai,2010
2010-03-22,Harbhajan Singh,4,0,17,1,0,0,4.25,India,1980-07-03,MI,Mumbai,2010
2010-03-22,Dwayne Bravo,4,0,36,0,0,2,9.00,West Indies,1983-10-07,MI,Mumbai,2010
2010-03-22,Ryan McLaren,4,0,38,0,0,2,9.50,South Africa,1983-02-09,MI,Mumbai,2010
2010-03-22,Zaheer Khan,4,0,27,2,0,0,6.75,India,1978-10-07,MI,Mumbai,2010
2010-03-22,Lasith Malinga,4,0,28,0,0,2,7.00,Sri Lanka,1983-08-28,MI,Mumbai,2010
2010-03-22,Murali Kartik,4,0,21,1,0,0,5.25,India,1976-09-11,KKR,Mumbai,2010
2010-03-22,Angelo Mathews,3.3,0,29,0,0,1,8.79,Sri Lanka,1987-06-02,KKR,Mumbai,2010
2010-03-22,Chris Gayle,4,0,31,0,0,2,7.75,West Indies,1979-09-21,KKR,Mumbai,2010
2010-03-22,Ishant Sharma,4,0,44,2,0,1,11.00,India,1988-09-02,KKR,Mumbai,2010
2010-03-22,Shane Bond,3,0,31,0,0,0,10.33,New Zealand,1975-06-07,KKR,Mumbai,2010
2010-03-23,Ravichandran Ashwin,4,0,40,0,0,0,10.00,India,1986-09-17,CSK,Bengaluru,2010
2010-03-23,Muttiah Muralitharan,4,0,25,3,0,1,6.25,Sri Lanka,1972-04-17,CSK,Bengaluru,2010
2010-03-23,Lakshmipathy Balaji,4,0,49,1,1,1,12.25,India,1981-09-27,CSK,Bengaluru,2010
2010-03-23,Albie Morkel,4,0,28,1,0,0,7.00,South Africa,1981-06-10,CSK,Bengaluru,2010
2010-03-23,Sudeep Tyagi,4,0,19,0,0,1,4.75,India,1987-09-17,CSK,Bengaluru,2010
2010-03-23,Praveen Kumar,4,0,21,1,0,2,5.25,India,1986-10-02,RCB,Bengaluru,2010
2010-03-23,Jacques Kallis,4,0,29,0,0,0,7.25,South Africa,1975-10-16,RCB,Bengaluru,2010
2010-03-23,Vinay Kumar,4,0,40,4,0,1,10.00,India,1984-02-12,RCB,Bengaluru,2010
2010-03-23,Anil Kumble,4,0,15,1,0,0,3.75,India,1970-10-17,RCB,Bengaluru,2010
2010-03-23,Dale Steyn,4,0,25,0,0,3,6.25,South Africa,1983-06-27,RCB,Bengaluru,2010
2010-03-24,Yuvraj Singh,1,0,12,0,0,0,12.00,India,1981-12-12,KXP,Mohali,2010
2010-03-24,Piyush Chawla,4,0,29,1,0,0,7.25,India,1988-12-24,KXP,Mohali,2010
2010-03-24,Rusty Theron,4,0,25,0,0,1,6.25,United States,1985-07-24,KXP,Mohali,2010
2010-03-24,S Sreesanth,3,0,20,1,2,1,6.67,India,1983-02-06,KXP,Mohali,2010
2010-03-24,Shalabh Srivastava,4,0,49,1,0,3,12.25,India,1981-09-22,KXP,Mohali,2010
2010-03-24,Irfan Pathan,4,0,45,0,0,0,11.25,India,1984-10-27,KXP,Mohali,2010
2010-03-24,Adam Voges,2,0,12,0,0,0,6.00,Australia,1979-10-04,RR,Mohali,2010
2010-03-24,Siddharth Trivedi,4,0,25,2,1,1,6.25,India,1982-09-04,RR,Mohali,2010
2010-03-24,Shane Warne,4,0,39,1,0,1,9.75,Australia,1969-09-13,RR,Mohali,2010
2010-03-24,Yusuf Pathan,2,0,9,2,0,0,4.50,India,1982-11-17,RR,Mohali,2010
2010-03-24,Munaf Patel,4,0,43,1,0,0,10.75,India,1983-07-12,RR,Mohali,2010
2010-03-24,Shaun Tait,3.1,0,22,3,0,1,7.10,Australia,1983-02-22,RR,Mohali,2010
2010-03-25,Anil Kumble,4,0,30,0,0,0,7.50,India,1970-10-17,RCB,Bengaluru,2010
2010-03-25,Jacques Kallis,4,0,36,0,0,1,9.00,South Africa,1975-10-16,RCB,Bengaluru,2010
2010-03-25,Praveen Kumar,4,0,45,0,0,3,11.25,India,1986-10-02,RCB,Bengaluru,2010
2010-03-25,Vinay Kumar,4,0,29,1,0,1,7.25,India,1984-02-12,RCB,Bengaluru,2010
2010-03-25,Dale Steyn,4,0,42,1,0,2,10.50,South Africa,1983-06-27,RCB,Bengaluru,2010
2010-03-25,Amit Mishra,4,0,23,2,0,0,5.75,India,1982-11-24,DD,Bengaluru,2010
2010-03-25,Pradeep Sangwan,4,0,32,1,0,4,8.00,India,1990-11-05,DD,Bengaluru,2010
2010-03-25,Umesh Yadav,4,0,27,1,1,0,6.75,India,1987-10-25,DD,Bengaluru,2010
2010-03-25,Andrew McDonald,4,0,42,2,0,0,10.50,Australia,1981-06-05,DD,Bengaluru,2010
2010-03-25,Dirk Nannes,4,0,31,0,0,0,7.75,Australia,1976-05-16,DD,Bengaluru,2010
2010-03-25,Lasith Malinga,4,0,41,0,0,4,10.25,Sri Lanka,1983-08-28,MI,Mumbai,2010
2010-03-25,Harbhajan Singh,4,0,25,1,0,1,6.25,India,1980-07-03,MI,Mumbai,2010
2010-03-25,Dwayne Bravo,4,0,42,0,0,0,10.50,West Indies,1983-10-07,MI,Mumbai,2010
2010-03-25,Zaheer Khan,4,0,45,0,1,1,11.25,India,1978-10-07,MI,Mumbai,2010
2010-03-25,Ryan McLaren,4,0,23,1,0,3,5.75,South Africa,1983-02-09,MI,Mumbai,2010
2010-03-25,Thisara Perera,1,0,19,0,0,0,19.00,Sri Lanka,1989-04-03,CSK,Mumbai,2010
2010-03-25,Shadab Jakati,4,0,30,1,0,0,7.50,India,1980-11-27,CSK,Mumbai,2010
2010-03-25,Muttiah Muralitharan,4,0,32,2,0,1,8.00,Sri Lanka,1972-04-17,CSK,Mumbai,2010
2010-03-25,Albie Morkel,4,0,26,0,0,2,6.50,South Africa,1981-06-10,CSK,Mumbai,2010
2010-03-25,Joginder Sharma,2,0,23,1,1,1,11.50,India,1983-10-23,CSK,Mumbai,2010
2010-03-25,Lakshmipathy Balaji,4,0,47,1,0,1,11.75,India,1981-09-27,CSK,Mumbai,2010
2010-03-26,Adam Voges,2,0,9,0,0,0,4.50,Australia,1979-10-04,RR,Ahmedabad,2010
2010-03-26,Yusuf Pathan,2,0,12,0,0,2,6.00,India,1982-11-17,RR,Ahmedabad,2010
2010-03-26,Shane Warne,4,0,15,1,0,0,3.75,Australia,1969-09-13,RR,Ahmedabad,2010
2010-03-26,Siddharth Trivedi,3,0,35,0,0,0,11.67,India,1982-09-04,RR,Ahmedabad,2010
2010-03-26,Abhishek Jhunjhunwala,1,0,16,0,0,2,16.00,India,1982-12-01,RR,Ahmedabad,2010
2010-03-26,Shaun Tait,4,0,22,3,0,3,5.50,Australia,1983-02-22,RR,Ahmedabad,2010
2010-03-26,Sumit Narwal,4,0,35,2,0,0,8.75,India,1982-04-16,RR,Ahmedabad,2010
2010-03-26,Andrew Symonds,2,0,9,0,0,0,4.50,Australia,1975-06-09,DC,Ahmedabad,2010
2010-03-26,Chaminda Vaas,3,0,29,0,0,0,9.67,Sri Lanka,1974-01-27,DC,Ahmedabad,2010
2010-03-26,Rohit Sharma,2,0,17,0,0,0,8.50,India,1987-04-30,DC,Ahmedabad,2010
2010-03-26,RP Singh,2,0,22,0,0,0,11.00,India,1985-12-06,DC,Ahmedabad,2010
2010-03-26,Pragyan Ojha,3,0,40,1,0,3,13.33,India,1986-09-05,DC,Ahmedabad,2010
