Match Date,Name,Runs,Balls,Fours,Sixes,Strike Rate,Country,Born,Team,Venue,Season
2017-04-09,Dinesh Karthik,30,32,2,0,93.75,India,1985-06-01,GL,Hyderabad,2017
2017-04-09,Dwayne Smith,37,27,4,1,137.04,West Indies,1983-04-12,GL,Hyderabad,2017
2017-04-09,Dhawal Kulkarni,1,2,0,0,50.00,India,1988-12-10,GL,Hyderabad,2017
2017-04-09,Praveen Kumar,7,7,0,0,100.00,India,1986-10-02,GL,Hyderabad,2017
2017-04-09,Basil Thampi,13,8,0,1,162.50,India,1993-09-11,GL,Hyderabad,2017
2017-04-09,David Warner,76,45,6,4,168.89,Australia,1986-10-27,SH,Hyderabad,2017
2017-04-09,Shikhar Dhawan,9,9,0,1,100.00,India,1985-12-05,SH,Hyderabad,2017
2017-04-09,Moises Henriques,52,39,6,0,133.33,Australia,1987-02-01,SH,Hyderabad,2017
2017-04-09,Gautam Gambhir,19,13,3,0,146.15,India,1981-10-14,KKR,Mumbai,2017
2017-04-09,Chris Lynn,32,24,3,1,133.33,Australia,1990-04-10,KKR,Mumbai,2017
2017-04-09,Robin Uthappa,4,3,1,0,133.33,India,1985-11-11,KKR,Mumbai,2017
2017-04-09,Manish Pandey,81,47,5,5,172.34,India,1989-09-10,KKR,Mumbai,2017
2017-04-09,Yusuf Pathan,6,11,0,0,54.55,India,1982-11-17,KKR,Mumbai,2017
2017-04-09,Suryakumar Yadav,17,15,2,0,113.33,India,1990-09-14,KKR,Mumbai,2017
2017-04-09,Chris Woakes,9,8,0,0,112.50,England,1989-03-02,KKR,Mumbai,2017
2017-04-09,Sunil Narine,1,2,0,0,50.00,West Indies,1988-05-26,KKR,Mumbai,2017
2017-04-09,Parthiv Patel,30,27,3,1,111.11,India,1985-03-09,MI,Mumbai,2017
2017-04-09,Jos Buttler,28,22,1,2,127.27,England,1990-09-08,MI,Mumbai,2017
2017-04-09,Nitish Rana,50,29,5,3,172.41,India,1993-12-27,MI,Mumbai,2017
2017-04-09,Rohit Sharma,2,6,0,0,33.33,India,1987-04-30,MI,Mumbai,2017
2017-04-09,Krunal Pandya,11,6,2,0,183.33,India,1991-03-24,MI,Mumbai,2017
2017-04-09,Kieron Pollard,17,17,1,1,100.00,West Indies,1987-05-12,MI,Mumbai,2017
2017-04-09,Hardik Pandya,29,11,3,2,263.64,India,1993-10-11,MI,Mumbai,2017
2017-04-09,Harbhajan Singh,1,1,0,0,100.00,India,1980-07-03,MI,Mumbai,2017
2017-04-10,Shane Watson,1,4,0,0,25.00,Australia,1981-06-17,RCB,Indore,2017
2017-04-10,Vishnu Vinod,7,12,1,0,58.33,India,1993-12-02,RCB,Indore,2017
2017-04-10,AB de Villiers,89,46,3,9,193.48,South Africa,1984-02-17,RCB,Indore,2017
2017-04-10,Kedar Jadhav,1,4,0,0,25.00,India,1985-03-26,RCB,Indore,2017
2017-04-10,Mandeep Singh,28,34,1,1,82.35,India,1991-12-18,RCB,Indore,2017
2017-04-10,Stuart Binny,18,20,1,1,90.00,India,1984-06-03,RCB,Indore,2017
2017-04-10,Manan Vohra,34,21,4,1,161.90,India,1993-07-18,KXP,Indore,2017
2017-04-10,Hashim Amla,58,38,4,3,152.63,South Africa,1983-03-31,KXP,Indore,2017
2017-04-10,Axar Patel,9,6,0,1,150.00,India,1994-01-20,KXP,Indore,2017
2017-04-10,Glenn Maxwell,43,22,3,4,195.45,Australia,1988-10-14,KXP,Indore,2017
2017-04-11,Aditya Tare,0,5,0,0,0.00,India,1987-11-07,DD,Pune,2017
2017-04-11,Sam Billings,24,17,4,0,141.18,England,1991-06-15,DD,Pune,2017
2017-04-11,Sanju Samson,102,63,8,5,161.90,India,1994-11-11,DD,Pune,2017
2017-04-11,Rishabh Pant,31,22,1,2,140.91,India,1997-10-04,DD,Pune,2017
2017-04-11,Corey Anderson,2,4,0,0,50.00,New Zealand,1990-12-13,DD,Pune,2017
2017-04-11,Chris Morris,38,9,4,3,422.22,South Africa,1987-04-30,DD,Pune,2017
2017-04-11,Ajinkya Rahane,10,9,0,0,111.11,India,1988-06-06,RPS,Pune,2017
2017-04-11,Mayank Agarwal,20,18,2,0,111.11,India,1991-02-16,RPS,Pune,2017
2017-04-11,Faf du Plessis,8,7,1,0,114.29,South Africa,1984-07-13,RPS,Pune,2017
2017-04-11,Rahul Tripathi,10,5,2,0,200.00,India,1991-03-02,RPS,Pune,2017
2017-04-11,Ben Stokes,2,5,0,0,40.00,England,1991-06-04,RPS,Pune,2017
2017-04-11,MS Dhoni,11,14,0,1,78.57,India,1981-07-07,RPS,Pune,2017
2017-04-11,Rajat Bhatia,16,17,0,1,94.12,India,1979-10-22,RPS,Pune,2017
2017-04-11,Deepak Chahar,14,6,0,2,233.33,India,1992-08-07,RPS,Pune,2017
2017-04-11,Adam Zampa,5,7,1,0,71.43,Australia,1992-03-31,RPS,Pune,2017
2017-04-11,Ashok Dinda,7,7,1,0,100.00,India,1984-03-25,RPS,Pune,2017
2017-04-12,Shikhar Dhawan,48,43,5,1,111.63,India,1985-12-05,SH,Mumbai,2017
2017-04-12,David Warner,49,34,7,2,144.12,Australia,1986-10-27,SH,Mumbai,2017
2017-04-12,Deepak Hooda,9,9,1,0,100.00,India,1995-04-19,SH,Mumbai,2017
2017-04-12,Yuvraj Singh,5,7,1,0,71.43,India,1981-12-12,SH,Mumbai,2017
2017-04-12,Ben Cutting,20,10,4,0,200.00,Australia,1987-01-30,SH,Mumbai,2017
2017-04-12,Naman Ojha,9,9,0,0,100.00,India,1983-07-20,SH,Mumbai,2017
2017-04-12,Vijay Shankar,1,2,0,0,50.00,India,1991-01-26,SH,Mumbai,2017
2017-04-12,Rashid Khan,2,4,0,0,50.00,Afghanistan,1998-09-20,SH,Mumbai,2017
2017-04-12,Bhuvneshwar Kumar,4,3,0,0,133.33,India,1990-02-05,SH,Mumbai,2017
2017-04-12,Ashish Nehra,0,0,0,0,0.00,India,1979-04-29,SH,Mumbai,2017
2017-04-12,Parthiv Patel,39,24,7,0,162.50,India,1985-03-09,MI,Mumbai,2017
2017-04-12,Jos Buttler,14,11,3,0,127.27,England,1990-09-08,MI,Mumbai,2017
2017-04-12,Rohit Sharma,4,4,0,0,100.00,India,1987-04-30,MI,Mumbai,2017
2017-04-12,Nitish Rana,45,36,3,2,125.00,India,1993-12-27,MI,Mumbai,2017
2017-04-12,Kieron Pollard,11,11,0,1,100.00,West Indies,1987-05-12,MI,Mumbai,2017
2017-04-12,Krunal Pandya,37,20,3,3,185.00,India,1991-03-24,MI,Mumbai,2017
2017-04-12,Hardik Pandya,2,3,0,0,66.67,India,1993-10-11,MI,Mumbai,2017
2017-04-12,Harbhajan Singh,3,3,0,0,100.00,India,1980-07-03,MI,Mumbai,2017
2017-04-13,Hashim Amla,25,27,4,0,92.59,South Africa,1983-03-31,KXP,Kolkata,2017
2017-04-13,Manan Vohra,28,19,4,1,147.37,India,1993-07-18,KXP,Kolkata,2017
2017-04-13,Marcus Stoinis,9,12,1,0,75.00,Australia,1989-08-16,KXP,Kolkata,2017
2017-04-13,Glenn Maxwell,25,14,3,1,178.57,Australia,1988-10-14,KXP,Kolkata,2017
2017-04-13,David Miller,28,19,2,2,147.37,South Africa,1989-06-10,KXP,Kolkata,2017
2017-04-13,Wriddhiman Saha,25,17,2,2,147.06,India,1984-10-24,KXP,Kolkata,2017
2017-04-13,Axar Patel,0,1,0,0,0.00,India,1994-01-20,KXP,Kolkata,2017
2017-04-13,Mohit Sharma,10,8,1,0,125.00,India,1988-09-18,KXP,Kolkata,2017
2017-04-13,Varun Aaron,4,5,0,0,80.00,India,1989-10-29,KXP,Kolkata,2017
2017-04-13,Sandeep Sharma,0,0,0,0,0.00,India,1993-05-18,KXP,Kolkata,2017
2017-04-13,Sunil Narine,37,18,4,3,205.56,West Indies,1988-05-26,KKR,Kolkata,2017
2017-04-13,Gautam Gambhir,72,49,11,0,146.94,India,1981-10-14,KKR,Kolkata,2017
2017-04-13,Robin Uthappa,26,16,3,1,162.50,India,1985-11-11,KKR,Kolkata,2017
2017-04-13,Manish Pandey,25,16,2,1,156.25,India,1989-09-10,KKR,Kolkata,2017
2017-04-14,Chris Gayle,22,27,2,1,81.48,West Indies,1979-09-21,RCB,Bengaluru,2017
2017-04-14,Virat Kohli,62,47,5,2,131.91,India,1988-11-05,RCB,Bengaluru,2017
2017-04-14,AB de Villiers,19,21,0,1,90.48,South Africa,1984-02-17,RCB,Bengaluru,2017
2017-04-14,Kedar Jadhav,9,8,0,0,112.50,India,1985-03-26,RCB,Bengaluru,2017
2017-04-14,Pawan Negi,13,13,0,0,100.00,India,1993-01-06,RCB,Bengaluru,2017
2017-04-14,Mandeep Singh,0,1,0,0,0.00,India,1991-12-18,RCB,Bengaluru,2017
2017-04-14,Stuart Binny,6,4,0,0,150.00,India,1984-06-03,RCB,Bengaluru,2017
2017-04-14,Parthiv Patel,3,8,0,0,37.50,India,1985-03-09,MI,Bengaluru,2017
2017-04-14,Jos Buttler,2,5,0,0,40.00,England,1990-09-08,MI,Bengaluru,2017
2017-04-14,Rohit Sharma,0,2,0,0,0.00,India,1987-04-30,MI,Bengaluru,2017
2017-04-14,Mitchell McClenaghan,0,1,0,0,0.00,New Zealand,1986-06-11,MI,Bengaluru,2017
2017-04-14,Nitish Rana,11,16,1,0,68.75,India,1993-12-27,MI,Bengaluru,2017
2017-04-14,Kieron Pollard,70,47,3,5,148.94,West Indies,1987-05-12,MI,Bengaluru,2017
2017-04-14,Krunal Pandya,37,30,3,1,123.33,India,1991-03-24,MI,Bengaluru,2017
2017-04-14,Hardik Pandya,9,4,0,1,225.00,India,1993-10-11,MI,Bengaluru,2017
2017-04-14,Ajinkya Rahane,0,3,0,0,0.00,India,1988-06-06,RPS,Rajkot,2017
2017-04-14,Rahul Tripathi,33,17,3,2,194.12,India,1991-03-02,RPS,Rajkot,2017
2017-04-14,Steven Smith,43,28,6,1,153.57,Australia,1989-06-02,RPS,Rajkot,2017
2017-04-14,Ben Stokes,25,18,2,1,138.89,England,1991-06-04,RPS,Rajkot,2017
2017-04-14,Manoj Tiwary,31,27,2,1,114.81,India,1985-11-14,RPS,Rajkot,2017
2017-04-14,MS Dhoni,5,8,0,0,62.50,India,1981-07-07,RPS,Rajkot,2017
2017-04-14,Ankit Sharma,25,15,2,1,166.67,India,1991-04-20,RPS,Rajkot,2017
2017-04-14,Shardul Thakur,0,1,0,0,0.00,India,1991-10-16,RPS,Rajkot,2017
2017-04-14,Lockie Ferguson,1,1,0,0,100.00,New Zealand,1991-06-13,RPS,Rajkot,2017
2017-04-14,Rahul Chahar,3,2,0,0,150.00,India,1999-08-04,RPS,Rajkot,2017
2017-04-14,Dwayne Smith,47,30,8,1,156.67,West Indies,1983-04-12,GL,Rajkot,2017
2017-04-14,Brendon McCullum,49,32,5,3,153.12,New Zealand,1981-09-27,GL,Rajkot,2017
2017-04-14,Suresh Raina,35,22,4,1,159.09,India,1986-11-27,GL,Rajkot,2017
2017-04-14,Dinesh Karthik,3,5,0,0,60.00,India,1985-06-01,GL,Rajkot,2017
2017-04-14,Aaron Finch,33,19,3,2,173.68,Australia,1986-11-17,GL,Rajkot,2017
2017-04-15,Sunil Narine,6,9,1,0,66.67,West Indies,1988-05-26,KKR,Kolkata,2017
2017-04-15,Gautam Gambhir,15,16,2,0,93.75,India,1981-10-14,KKR,Kolkata,2017
2017-04-15,Robin Uthappa,68,39,5,4,174.36,India,1985-11-11,KKR,Kolkata,2017
2017-04-15,Manish Pandey,46,35,3,2,131.43,India,1989-09-10,KKR,Kolkata,2017
2017-04-15,Yusuf Pathan,21,15,1,1,140.00,India,1982-11-17,KKR,Kolkata,2017
2017-04-15,Suryakumar Yadav,4,3,1,0,133.33,India,1990-09-14,KKR,Kolkata,2017
2017-04-15,Colin de Grandhomme,0,2,0,0,0.00,New Zealand,1986-07-22,KKR,Kolkata,2017
2017-04-15,Chris Woakes,1,1,0,0,100.00,England,1989-03-02,KKR,Kolkata,2017
2017-04-15,David Warner,26,30,4,0,86.67,Australia,1986-10-27,SH,Kolkata,2017
2017-04-15,Shikhar Dhawan,23,22,4,0,104.55,India,1985-12-05,SH,Kolkata,2017
2017-04-15,Moises Henriques,13,10,2,0,130.00,Australia,1987-02-01,SH,Kolkata,2017
2017-04-15,Yuvraj Singh,26,16,2,2,162.50,India,1981-12-12,SH,Kolkata,2017
2017-04-15,Deepak Hooda,13,7,1,1,185.71,India,1995-04-19,SH,Kolkata,2017
2017-04-15,Ben Cutting,15,10,1,1,150.00,Australia,1987-01-30,SH,Kolkata,2017
2017-04-15,Naman Ojha,11,11,0,0,100.00,India,1983-07-20,SH,Kolkata,2017
2017-04-15,Bipul Sharma,21,14,2,1,150.00,India,1983-09-28,SH,Kolkata,2017
2017-04-15,Sanju Samson,19,18,2,1,105.56,India,1994-11-11,DD,Delhi,2017
2017-04-15,Sam Billings,55,40,9,0,137.50,England,1991-06-15,DD,Delhi,2017
2017-04-15,Karun Nair,0,3,0,0,0.00,India,1991-12-06,DD,Delhi,2017
2017-04-15,Shreyas Iyer,22,17,3,0,129.41,India,1994-12-06,DD,Delhi,2017
2017-04-15,Rishabh Pant,15,9,3,0,166.67,India,1997-10-04,DD,Delhi,2017
2017-04-15,Corey Anderson,39,22,3,3,177.27,New Zealand,1990-12-13,DD,Delhi,2017
2017-04-15,Chris Morris,16,8,1,1,200.00,South Africa,1987-04-30,DD,Delhi,2017
2017-04-15,Pat Cummins,12,6,2,0,200.00,Australia,1993-05-08,DD,Delhi,2017
2017-04-15,Manan Vohra,3,6,0,0,50.00,India,1993-07-18,KXP,Delhi,2017
2017-04-15,Hashim Amla,19,12,4,0,158.33,South Africa,1983-03-31,KXP,Delhi,2017
2017-04-15,Wriddhiman Saha,7,5,1,0,140.00,India,1984-10-24,KXP,Delhi,2017
2017-04-15,Eoin Morgan,22,20,3,0,110.00,England,1986-09-10,KXP,Delhi,2017
2017-04-15,David Miller,24,28,1,0,85.71,South Africa,1989-06-10,KXP,Delhi,2017
2017-04-15,Glenn Maxwell,0,2,0,0,0.00,Australia,1988-10-14,KXP,Delhi,2017
2017-04-15,Axar Patel,44,29,1,3,151.72,India,1994-01-20,KXP,Delhi,2017
2017-04-15,Mohit Sharma,13,14,1,0,92.86,India,1988-09-18,KXP,Delhi,2017
2017-04-15,KC Cariappa,1,2,0,0,50.00,India,1994-04-13,KXP,Delhi,2017
2017-04-15,Sandeep Sharma,2,2,0,0,100.00,India,1993-05-18,KXP,Delhi,2017
2017-04-16,Dwayne Smith,0,2,0,0,0.00,West Indies,1983-04-12,GL,Mumbai,2017
2017-04-16,Brendon McCullum,64,44,6,3,145.45,New Zealand,1981-09-27,GL,Mumbai,2017
2017-04-16,Suresh Raina,28,29,2,0,96.55,India,1986-11-27,GL,Mumbai,2017
2017-04-16,Ishan Kishan,11,14,1,0,78.57,India,1998-07-18,GL,Mumbai,2017
2017-04-16,Dinesh Karthik,48,26,2,2,184.62,India,1985-06-01,GL,Mumbai,2017
2017-04-16,Jason Roy,14,7,1,1,200.00,England,1990-07-21,GL,Mumbai,2017
2017-04-16,Parthiv Patel,0,2,0,0,0.00,India,1985-03-09,MI,Mumbai,2017
2017-04-16,Jos Buttler,26,24,1,2,108.33,England,1990-09-08,MI,Mumbai,2017
2017-04-16,Nitish Rana,53,36,4,2,147.22,India,1993-12-27,MI,Mumbai,2017
2017-04-16,Rohit Sharma,40,29,3,1,137.93,India,1987-04-30,MI,Mumbai,2017
2017-04-16,Kieron Pollard,39,23,2,3,169.57,West Indies,1987-05-12,MI,Mumbai,2017
2017-04-16,Hardik Pandya,6,3,1,0,200.00,India,1993-10-11,MI,Mumbai,2017
2017-04-16,Ajinkya Rahane,30,25,5,0,120.00,India,1988-06-06,RPS,Bengaluru,2017
2017-04-16,Rahul Tripathi,31,23,3,1,134.78,India,1991-03-02,RPS,Bengaluru,2017
2017-04-16,Steven Smith,27,24,3,0,112.50,Australia,1989-06-02,RPS,Bengaluru,2017
2017-04-16,MS Dhoni,28,25,3,1,112.00,India,1981-07-07,RPS,Bengaluru,2017
2017-04-16,Ben Stokes,2,3,0,0,66.67,England,1991-06-04,RPS,Bengaluru,2017
2017-04-16,Daniel Christian,1,3,0,0,33.33,Australia,1983-05-04,RPS,Bengaluru,2017
2017-04-16,Manoj Tiwary,27,11,3,2,245.45,India,1985-11-14,RPS,Bengaluru,2017
2017-04-16,Shardul Thakur,0,1,0,0,0.00,India,1991-10-16,RPS,Bengaluru,2017
2017-04-16,Jaydev Unadkat,2,5,0,0,40.00,India,1991-10-18,RPS,Bengaluru,2017
2017-04-16,Virat Kohli,28,19,3,1,147.37,India,1988-11-05,RCB,Bengaluru,2017
2017-04-16,Mandeep Singh,0,3,0,0,0.00,India,1991-12-18,RCB,Bengaluru,2017
2017-04-16,AB de Villiers,29,30,1,2,96.67,South Africa,1984-02-17,RCB,Bengaluru,2017
2017-04-16,Kedar Jadhav,18,22,0,0,81.82,India,1985-03-26,RCB,Bengaluru,2017
2017-04-16,Shane Watson,14,18,1,0,77.78,Australia,1981-06-17,RCB,Bengaluru,2017
2017-04-16,Stuart Binny,18,8,2,1,225.00,India,1984-06-03,RCB,Bengaluru,2017
2017-04-16,Pawan Negi,10,7,0,1,142.86,India,1993-01-06,RCB,Bengaluru,2017
2017-04-16,Adam Milne,2,3,0,0,66.67,New Zealand,1992-04-13,RCB,Bengaluru,2017
2017-04-16,Samuel Badree,0,1,0,0,0.00,West Indies,1981-03-09,RCB,Bengaluru,2017
2017-04-16,Sreenath Aravind,6,7,0,0,85.71,India,1984-04-08,RCB,Bengaluru,2017
2017-04-17,Sanju Samson,39,25,7,0,156.00,India,1994-11-11,DD,Delhi,2017
2017-04-17,Sam Billings,21,17,2,0,123.53,England,1991-06-15,DD,Delhi,2017
2017-04-17,Karun Nair,21,27,1,0,77.78,India,1991-12-06,DD,Delhi,2017
2017-04-17,Shreyas Iyer,26,17,4,0,152.94,India,1994-12-06,DD,Delhi,2017
2017-04-17,Rishabh Pant,38,16,2,4,237.50,India,1997-10-04,DD,Delhi,2017
2017-04-17,Angelo Mathews,1,4,0,0,25.00,Sri Lanka,1987-06-02,DD,Delhi,2017
2017-04-17,Chris Morris,16,9,3,0,177.78,South Africa,1987-04-30,DD,Delhi,2017
2017-04-17,Pat Cummins,3,4,0,0,75.00,Australia,1993-05-08,DD,Delhi,2017
2017-04-17,Mohammed Shami,0,1,0,0,0.00,India,1990-09-03,DD,Delhi,2017
2017-04-17,Gautam Gambhir,14,12,2,0,116.67,India,1981-10-14,KKR,Delhi,2017
2017-04-17,Colin de Grandhomme,1,2,0,0,50.00,New Zealand,1986-07-22,KKR,Delhi,2017
2017-04-17,Robin Uthappa,4,2,1,0,200.00,India,1985-11-11,KKR,Delhi,2017
2017-04-17,Manish Pandey,69,49,4,3,140.82,India,1989-09-10,KKR,Delhi,2017
2017-04-17,Yusuf Pathan,59,39,6,2,151.28,India,1982-11-17,KKR,Delhi,2017
2017-04-17,Suryakumar Yadav,7,9,0,0,77.78,India,1990-09-14,KKR,Delhi,2017
2017-04-17,Chris Woakes,3,5,0,0,60.00,England,1989-03-02,KKR,Delhi,2017
2017-04-17,Sunil Narine,1,1,0,0,100.00,West Indies,1988-05-26,KKR,Delhi,2017
2017-04-17,David Warner,70,54,7,2,129.63,Australia,1986-10-27,SH,Hyderabad,2017
2017-04-17,Shikhar Dhawan,15,15,1,0,100.00,India,1985-12-05,SH,Hyderabad,2017
2017-04-17,Moises Henriques,9,16,0,0,56.25,Australia,1987-02-01,SH,Hyderabad,2017
2017-04-17,Yuvraj Singh,0,1,0,0,0.00,India,1981-12-12,SH,Hyderabad,2017
2017-04-17,Naman Ojha,34,20,2,1,170.00,India,1983-07-20,SH,Hyderabad,2017
2017-04-17,Deepak Hooda,12,10,1,0,120.00,India,1995-04-19,SH,Hyderabad,2017
2017-04-17,Mohammad Nabi,2,3,0,0,66.67,Afghanistan,1985-01-01,SH,Hyderabad,2017
2017-04-17,Rashid Khan,6,1,0,1,600.00,Afghanistan,1998-09-20,SH,Hyderabad,2017
