Match Date,Name,Overs,Maiden,Runs,Wicket,No Ball,Wide,Economy,Country,Born,Team,Venue,Season
2017-04-09,Ashish Nehra,4,0,27,1,0,0,6.80,India,1979-04-29,SH,Hyderabad,2017
2017-04-09,Rashid Khan,4,0,19,3,0,0,4.80,Afghanistan,1998-09-20,SH,Hyderabad,2017
2017-04-09,Ben Cutting,3,0,29,0,0,0,9.70,Australia,1987-01-30,SH,Hyderabad,2017
2017-04-09,Moises Henriques,1,0,12,0,0,0,12.00,Australia,1987-02-01,SH,Hyderabad,2017
2017-04-09,Suresh Raina,2,0,24,0,0,0,12.00,India,1986-11-27,GL,Hyderabad,2017
2017-04-09,Praveen Kumar,2,0,16,1,0,0,8.00,India,1986-10-02,GL,Hyderabad,2017
2017-04-09,Tejas Baroka,3.3,0,33,0,0,0,9.40,India,1996-02-01,GL,Hyderabad,2017
2017-04-09,Dhawal Kulkarni,2,0,17,0,0,0,8.50,India,1988-12-10,GL,Hyderabad,2017
2017-04-09,Shivil Koushik,4,0,29,0,0,1,7.20,India,1995-07-09,GL,Hyderabad,2017
2017-04-09,Basil Thampi,2,0,21,0,0,2,10.50,India,1993-09-11,GL,Hyderabad,2017
2017-04-09,Lasith Malinga,4,0,36,2,0,2,9.00,Sri Lanka,1983-08-28,MI,Mumbai,2017
2017-04-09,Mitchell McClenaghan,4,0,51,1,1,3,12.80,New Zealand,1986-06-11,MI,Mumbai,2017
2017-04-09,Jasprit Bumrah,4,0,39,1,2,0,9.80,India,1993-12-06,MI,Mumbai,2017
2017-04-09,Krunal Pandya,4,0,24,3,0,0,6.00,India,1991-03-24,MI,Mumbai,2017
2017-04-09,Harbhajan Singh,4,0,27,0,0,0,6.80,India,1980-07-03,MI,Mumbai,2017
2017-04-09,Trent Boult,3.5,0,47,0,0,1,12.30,New Zealand,1989-07-22,KKR,Mumbai,2017
2017-04-09,Chris Woakes,4,0,34,1,0,4,8.50,England,1989-03-02,KKR,Mumbai,2017
2017-04-09,Sunil Narine,4,0,22,1,0,0,5.50,West Indies,1988-05-26,KKR,Mumbai,2017
2017-04-09,Kuldeep Yadav,4,0,35,1,0,1,8.80,India,1994-12-14,KKR,Mumbai,2017
2017-04-09,Ankit Rajpoot,4,0,37,3,0,1,9.20,India,1993-12-04,KKR,Mumbai,2017
2017-04-10,Axar Patel,4,0,12,1,0,0,3.00,India,1994-01-20,KXP,Indore,2017
2017-04-10,Sandeep Sharma,4,0,26,1,0,1,6.50,India,1993-05-18,KXP,Indore,2017
2017-04-10,Mohit Sharma,4,0,47,0,0,0,11.80,India,1988-09-18,KXP,Indore,2017
2017-04-10,Varun Aaron,4,0,21,2,0,0,5.20,India,1989-10-29,KXP,Indore,2017
2017-04-10,T Natarajan,1,0,13,0,0,1,13.00,India,1991-04-04,KXP,Indore,2017
2017-04-10,Marcus Stoinis,3,0,28,0,0,1,9.30,Australia,1989-08-16,KXP,Indore,2017
2017-04-10,Billy Stanlake,4,0,41,0,0,1,10.20,Australia,1994-11-04,RCB,Indore,2017
2017-04-10,Iqbal Abdulla,2,0,19,0,0,1,9.50,India,1989-12-02,RCB,Indore,2017
2017-04-10,Shane Watson,2,0,28,0,0,0,14.00,Australia,1981-06-17,RCB,Indore,2017
2017-04-10,Tymal Mills,2,0,22,1,0,0,11.00,England,1992-08-12,RCB,Indore,2017
2017-04-10,Yuzvendra Chahal,3.3,0,29,1,0,0,8.30,India,1990-07-23,RCB,Indore,2017
2017-04-10,Pawan Negi,1,0,7,0,0,0,7.00,India,1993-01-06,RCB,Indore,2017
2017-04-11,Ashok Dinda,3,0,36,0,0,2,12.00,India,1984-03-25,RPS,Pune,2017
2017-04-11,Deepak Chahar,3,0,35,1,0,2,11.70,India,1992-08-07,RPS,Pune,2017
2017-04-11,Ben Stokes,4,0,41,0,0,0,10.20,England,1991-06-04,RPS,Pune,2017
2017-04-11,Imran Tahir,4,0,24,1,0,1,6.00,South Africa,1979-03-27,RPS,Pune,2017
2017-04-11,Adam Zampa,4,0,45,1,0,0,11.20,Australia,1992-03-31,RPS,Pune,2017
2017-04-11,Rajat Bhatia,2,0,21,0,0,0,10.50,India,1979-10-22,RPS,Pune,2017
2017-04-11,Shahbaz Nadeem,4,0,23,1,0,1,5.80,India,1989-08-12,DD,Pune,2017
2017-04-11,Pat Cummins,3.1,0,24,2,0,1,7.60,Australia,1993-05-08,DD,Pune,2017
2017-04-11,Zaheer Khan,3,0,20,3,0,1,6.70,India,1978-10-07,DD,Pune,2017
2017-04-11,Chris Morris,2,0,19,1,0,1,9.50,South Africa,1987-04-30,DD,Pune,2017
2017-04-11,Corey Anderson,1,0,10,0,0,0,10.00,New Zealand,1990-12-13,DD,Pune,2017
2017-04-11,Amit Mishra,3,0,11,3,0,0,3.70,India,1982-11-24,DD,Pune,2017
2017-04-12,Harbhajan Singh,4,0,23,2,0,0,5.80,India,1980-07-03,MI,Mumbai,2017
2017-04-12,Lasith Malinga,4,0,30,1,0,1,7.50,Sri Lanka,1983-08-28,MI,Mumbai,2017
2017-04-12,Jasprit Bumrah,4,0,24,3,0,0,6.00,India,1993-12-06,MI,Mumbai,2017
2017-04-12,Mitchell McClenaghan,4,0,42,1,0,0,10.50,New Zealand,1986-06-11,MI,Mumbai,2017
2017-04-12,Hardik Pandya,3,0,22,1,0,3,7.30,India,1993-10-11,MI,Mumbai,2017
2017-04-12,Krunal Pandya,1,0,12,0,1,1,12.00,India,1991-03-24,MI,Mumbai,2017
2017-04-12,Bhuvneshwar Kumar,4,0,21,3,0,0,5.20,India,1990-02-05,SH,Mumbai,2017
2017-04-12,Ashish Nehra,4,0,46,1,0,0,11.50,India,1979-04-29,SH,Mumbai,2017
2017-04-12,Rashid Khan,4,0,19,1,0,0,4.80,Afghanistan,1998-09-20,SH,Mumbai,2017
2017-04-12,Mustafizur Rahman,2.4,0,34,0,0,1,12.80,Bangladesh,1995-09-06,SH,Mumbai,2017
2017-04-12,Deepak Hooda,2,0,18,1,0,0,9.00,India,1995-04-19,SH,Mumbai,2017
2017-04-12,Ben Cutting,2,0,18,0,0,0,9.00,Australia,1987-01-30,SH,Mumbai,2017
2017-04-13,Trent Boult,4,0,36,0,0,0,9.00,New Zealand,1989-07-22,KKR,Kolkata,2017
2017-04-13,Umesh Yadav,4,0,33,4,0,3,8.20,India,1987-10-25,KKR,Kolkata,2017
2017-04-13,Chris Woakes,3,0,30,2,0,2,10.00,England,1989-03-02,KKR,Kolkata,2017
2017-04-13,Sunil Narine,4,0,19,1,0,8,4.80,West Indies,1988-05-26,KKR,Kolkata,2017
2017-04-13,Piyush Chawla,3,0,36,1,0,0,12.00,India,1988-12-24,KKR,Kolkata,2017
2017-04-13,Colin de Grandhomme,2,0,15,1,2,0,7.50,New Zealand,1986-07-22,KKR,Kolkata,2017
2017-04-13,Sandeep Sharma,3,0,28,0,0,1,9.30,India,1993-05-18,KXP,Kolkata,2017
2017-04-13,Ishant Sharma,2,0,16,0,0,2,8.00,India,1988-09-02,KXP,Kolkata,2017
2017-04-13,Glenn Maxwell,1,0,18,0,0,0,18.00,Australia,1988-10-14,KXP,Kolkata,2017
2017-04-13,Varun Aaron,2,0,23,1,0,2,11.50,India,1989-10-29,KXP,Kolkata,2017
2017-04-13,Mohit Sharma,3,0,30,0,0,0,10.00,India,1988-09-18,KXP,Kolkata,2017
2017-04-13,Axar Patel,4,0,36,1,0,0,9.00,India,1994-01-20,KXP,Kolkata,2017
2017-04-13,Marcus Stoinis,1.3,0,14,0,0,0,9.30,Australia,1989-08-16,KXP,Kolkata,2017
2017-04-14,Tim Southee,2,0,23,0,0,2,11.50,New Zealand,1988-12-11,MI,Bengaluru,2017
2017-04-14,Harbhajan Singh,4,0,23,0,0,0,5.80,India,1980-07-03,MI,Bengaluru,2017
2017-04-14,Mitchell McClenaghan,4,0,20,2,0,1,5.00,New Zealand,1986-06-11,MI,Bengaluru,2017
2017-04-14,Jasprit Bumrah,4,0,39,0,1,0,9.80,India,1993-12-06,MI,Bengaluru,2017
2017-04-14,Hardik Pandya,2,0,9,1,0,0,4.50,India,1993-10-11,MI,Bengaluru,2017
2017-04-14,Krunal Pandya,4,0,21,1,0,0,5.20,India,1991-03-24,MI,Bengaluru,2017
2017-04-14,Samuel Badree,4,1,9,4,0,2,2.20,West Indies,1981-03-09,RCB,Bengaluru,2017
2017-04-14,Stuart Binny,2,0,14,1,0,1,7.00,India,1984-06-03,RCB,Bengaluru,2017
2017-04-14,Sreenath Aravind,4,0,21,0,0,1,5.20,India,1984-04-08,RCB,Bengaluru,2017
2017-04-14,Tymal Mills,3.5,0,36,0,0,1,9.40,England,1992-08-12,RCB,Bengaluru,2017
2017-04-14,Yuzvendra Chahal,3,0,31,1,0,0,10.30,India,1990-07-23,RCB,Bengaluru,2017
2017-04-14,Pawan Negi,2,0,28,0,0,2,14.00,India,1993-01-06,RCB,Bengaluru,2017
2017-04-14,Praveen Kumar,4,0,51,1,0,3,12.80,India,1986-10-02,GL,Rajkot,2017
2017-04-14,Basil Thampi,3,0,21,0,0,0,7.00,India,1993-09-11,GL,Rajkot,2017
2017-04-14,Shadab Jakati,2,0,22,0,0,0,11.00,India,1980-11-27,GL,Rajkot,2017
2017-04-14,Andrew Tye,4,0,17,5,0,1,4.20,Australia,1986-12-12,GL,Rajkot,2017
2017-04-14,Ravindra Jadeja,4,0,40,1,0,0,10.00,India,1988-12-06,GL,Rajkot,2017
2017-04-14,Dwayne Smith,2,0,10,1,0,0,5.00,West Indies,1983-04-12,GL,Rajkot,2017
2017-04-14,Suresh Raina,1,0,9,0,0,0,9.00,India,1986-11-27,GL,Rajkot,2017
2017-04-14,Ankit Sharma,1,0,16,0,0,0,16.00,India,1991-04-20,RPS,Rajkot,2017
2017-04-14,Lockie Ferguson,4,0,44,0,0,2,11.00,New Zealand,1991-06-13,RPS,Rajkot,2017
2017-04-14,Shardul Thakur,3,0,14,1,0,1,4.70,India,1991-10-16,RPS,Rajkot,2017
2017-04-14,Ben Stokes,3,0,18,0,0,1,6.00,England,1991-06-04,RPS,Rajkot,2017
2017-04-14,Imran Tahir,4,0,53,1,0,0,13.20,South Africa,1979-03-27,RPS,Rajkot,2017
2017-04-14,Rahul Chahar,3,0,26,1,0,0,8.70,India,1999-08-04,RPS,Rajkot,2017
2017-04-15,Bhuvneshwar Kumar,4,0,20,3,0,0,5.00,India,1990-02-05,SH,Kolkata,2017
2017-04-15,Ashish Nehra,4,0,35,1,0,3,8.80,India,1979-04-29,SH,Kolkata,2017
2017-04-15,Ben Cutting,4,0,41,1,0,1,10.20,Australia,1987-01-30,SH,Kolkata,2017
2017-04-15,Rashid Khan,4,0,29,1,0,0,7.20,Afghanistan,1998-09-20,SH,Kolkata,2017
2017-04-15,Moises Henriques,2,0,26,0,0,5,13.00,Australia,1987-02-01,SH,Kolkata,2017
2017-04-15,Bipul Sharma,2,0,20,0,0,1,10.00,India,1983-09-28,SH,Kolkata,2017
2017-04-15,Umesh Yadav,3,0,27,0,0,1,9.00,India,1987-10-25,KKR,Kolkata,2017
2017-04-15,Trent Boult,4,0,33,1,0,0,8.20,New Zealand,1989-07-22,KKR,Kolkata,2017
2017-04-15,Sunil Narine,4,0,18,1,0,0,4.50,West Indies,1988-05-26,KKR,Kolkata,2017
2017-04-15,Kuldeep Yadav,4,0,23,1,0,0,5.80,India,1994-12-14,KKR,Kolkata,2017
2017-04-15,Yusuf Pathan,1,0,2,1,0,0,2.00,India,1982-11-17,KKR,Kolkata,2017
2017-04-15,Chris Woakes,4,0,49,2,0,3,12.20,England,1989-03-02,KKR,Kolkata,2017
2017-04-15,Sandeep Sharma,4,0,41,1,0,0,10.20,India,1993-05-18,KXP,Delhi,2017
2017-04-15,Mohit Sharma,4,0,37,1,1,0,9.20,India,1988-09-18,KXP,Delhi,2017
2017-04-15,Axar Patel,4,0,33,1,0,0,8.20,India,1994-01-20,KXP,Delhi,2017
2017-04-15,Varun Aaron,4,0,45,2,1,4,11.20,India,1989-10-29,KXP,Delhi,2017
2017-04-15,KC Cariappa,3,0,23,1,1,0,7.70,India,1994-04-13,KXP,Delhi,2017
2017-04-15,Glenn Maxwell,1,0,7,0,0,0,7.00,Australia,1988-10-14,KXP,Delhi,2017
2017-04-15,Zaheer Khan,4,0,38,0,0,0,9.50,India,1978-10-07,DD,Delhi,2017
2017-04-15,Shahbaz Nadeem,2,0,13,2,0,0,6.50,India,1989-08-12,DD,Delhi,2017
2017-04-15,Chris Morris,4,0,23,3,0,1,5.80,South Africa,1987-04-30,DD,Delhi,2017
2017-04-15,Pat Cummins,4,0,23,2,0,0,5.80,Australia,1993-05-08,DD,Delhi,2017
2017-04-15,Amit Mishra,3,0,16,1,0,0,5.30,India,1982-11-24,DD,Delhi,2017
2017-04-15,Corey Anderson,3,0,23,1,0,0,7.70,New Zealand,1990-12-13,DD,Delhi,2017
2017-04-16,Mitchell McClenaghan,4,0,24,2,0,2,6.00,New Zealand,1986-06-11,MI,Mumbai,2017
2017-04-16,Lasith Malinga,4,0,51,1,1,6,12.80,Sri Lanka,1983-08-28,MI,Mumbai,2017
2017-04-16,Harbhajan Singh,4,0,22,1,0,0,5.50,India,1980-07-03,MI,Mumbai,2017
2017-04-16,Jasprit Bumrah,4,0,45,0,1,0,11.20,India,1993-12-06,MI,Mumbai,2017
2017-04-16,Krunal Pandya,3,0,18,0,0,0,6.00,India,1991-03-24,MI,Mumbai,2017
2017-04-16,Hardik Pandya,1,0,15,0,0,0,15.00,India,1993-10-11,MI,Mumbai,2017
2017-04-16,Praveen Kumar,2.3,0,25,1,0,7,10.00,India,1986-10-02,GL,Mumbai,2017
2017-04-16,Basil Thampi,4,0,34,0,0,1,8.50,India,1993-09-11,GL,Mumbai,2017
2017-04-16,Munaf Patel,4,0,35,1,0,0,8.80,India,1983-07-12,GL,Mumbai,2017
2017-04-16,Andrew Tye,4,0,34,2,0,1,8.50,Australia,1986-12-12,GL,Mumbai,2017
2017-04-16,Ravindra Jadeja,4,0,34,0,0,0,8.50,India,1988-12-06,GL,Mumbai,2017
2017-04-16,Dwayne Smith,1,0,12,0,0,1,12.00,West Indies,1983-04-12,GL,Mumbai,2017
2017-04-16,Adam Milne,4,0,27,2,0,0,6.80,New Zealand,1992-04-13,RCB,Bengaluru,2017
2017-04-16,Samuel Badree,4,0,32,1,0,0,8.00,West Indies,1981-03-09,RCB,Bengaluru,2017
2017-04-16,Sreenath Aravind,4,0,29,2,0,1,7.20,India,1984-04-08,RCB,Bengaluru,2017
2017-04-16,Shane Watson,4,0,44,1,0,2,11.00,Australia,1981-06-17,RCB,Bengaluru,2017
2017-04-16,Pawan Negi,3,0,12,1,0,1,4.00,India,1993-01-06,RCB,Bengaluru,2017
2017-04-16,Yuzvendra Chahal,1,0,11,0,0,3,11.00,India,1990-07-23,RCB,Bengaluru,2017
2017-04-16,Jaydev Unadkat,4,0,25,2,0,1,6.20,India,1991-10-18,RPS,Bengaluru,2017
2017-04-16,Shardul Thakur,4,0,35,3,0,0,8.80,India,1991-10-16,RPS,Bengaluru,2017
2017-04-16,Daniel Christian,4,0,26,0,0,1,6.50,Australia,1983-05-04,RPS,Bengaluru,2017
2017-04-16,Ben Stokes,4,0,18,3,0,1,4.50,England,1991-06-04,RPS,Bengaluru,2017
2017-04-16,Imran Tahir,4,0,27,1,0,2,6.80,South Africa,1979-03-27,RPS,Bengaluru,2017
2017-04-17,Nathan Coulter-Nile,4,0,22,3,0,1,5.50,Australia,1987-10-11,KKR,Delhi,2017
2017-04-17,Chris Woakes,4,0,31,1,0,0,7.80,England,1989-03-02,KKR,Delhi,2017
2017-04-17,Umesh Yadav,4,0,53,1,0,0,13.20,India,1987-10-25,KKR,Delhi,2017
2017-04-17,Sunil Narine,4,0,20,1,0,1,5.00,West Indies,1988-05-26,KKR,Delhi,2017
2017-04-17,Kuldeep Yadav,3,0,29,0,0,0,9.70,India,1994-12-14,KKR,Delhi,2017
2017-04-17,Colin de Grandhomme,1,0,12,0,0,0,12.00,New Zealand,1986-07-22,KKR,Delhi,2017
2017-04-17,Zaheer Khan,4,0,28,2,0,0,7.00,India,1978-10-07,DD,Delhi,2017
2017-04-17,Pat Cummins,4,0,39,2,0,1,9.80,Australia,1993-05-08,DD,Delhi,2017
2017-04-17,Chris Morris,4,0,30,1,0,0,7.50,South Africa,1987-04-30,DD,Delhi,2017
2017-04-17,Amit Mishra,2.5,0,26,1,0,1,9.20,India,1982-11-24,DD,Delhi,2017
2017-04-17,Mohammed Shami,3,0,28,0,0,6,9.30,India,1990-09-03,DD,Delhi,2017
2017-04-17,Angelo Mathews,2,0,15,0,0,0,7.50,Sri Lanka,1987-06-02,DD,Delhi,2017
2017-04-17,Sandeep Sharma,4,0,35,1,0,0,8.80,India,1993-05-18,KXP,Hyderabad,2017
2017-04-17,Ishant Sharma,4,0,23,0,0,4,5.80,India,1988-09-02,KXP,Hyderabad,2017
2017-04-17,Mohit Sharma,4,0,25,2,0,0,6.20,India,1988-09-18,KXP,Hyderabad,2017
2017-04-17,KC Cariappa,4,0,38,1,0,1,9.50,India,1994-04-13,KXP,Hyderabad,2017
2017-04-17,Axar Patel,4,0,33,2,0,1,8.20,India,1994-01-20,KXP,Hyderabad,2017
2017-04-17,Bhuvneshwar Kumar,4,0,19,5,1,0,4.80,India,1990-02-05,SH,Hyderabad,2017
2017-04-17,Barinder Sran,2,0,29,0,0,1,14.50,India,1992-12-10,SH,Hyderabad,2017
2017-04-17,Siddarth Kaul,3.4,0,26,1,0,3,7.10,India,1990-05-19,SH,Hyderabad,2017
2017-04-17,Mohammad Nabi,4,0,28,1,0,0,7.00,Afghanistan,1985-01-01,SH,Hyderabad,2017
2017-04-17,Rashid Khan,4,0,42,2,0,1,10.50,Afghanistan,1998-09-20,SH,Hyderabad,2017
2017-04-17,Moises Henriques,2,0,6,1,0,0,3.00,Australia,1987-02-01,SH,Hyderabad,2017
2017-04-18,Dhawal Kulkarni,4,0,37,1,0,1,9.20,India,1988-12-10,GL,Rajkot,2017
2017-04-18,Basil Thampi,4,0,31,1,0,0,7.80,India,1993-09-11,GL,Rajkot,2017
2017-04-18,Andrew Tye,4,0,34,0,0,0,8.50,Australia,1986-12-12,GL,Rajkot,2017
2017-04-18,Ravindra Jadeja,4,0,57,0,0,0,14.20,India,1988-12-06,GL,Rajkot,2017
2017-04-18,Shivil Koushik,3,0,36,0,0,1,12.00,India,1995-07-09,GL,Rajkot,2017
2017-04-18,Dwayne Smith,1,0,17,0,0,1,17.00,West Indies,1983-04-12,GL,Rajkot,2017
2017-04-18,Pawan Negi,4,0,21,1,0,1,5.20,India,1993-01-06,RCB,Rajkot,2017
2017-04-18,Yuzvendra Chahal,4,0,31,3,0,1,7.80,India,1990-07-23,RCB,Rajkot,2017
2017-04-18,Sreenath Aravind,4,0,53,1,0,1,13.20,India,1984-04-08,RCB,Rajkot,2017
2017-04-18,Adam Milne,4,0,43,1,0,3,10.80,New Zealand,1992-04-13,RCB,Rajkot,2017
2017-04-18,Shane Watson,2,0,24,0,0,0,12.00,Australia,1981-06-17,RCB,Rajkot,2017
2017-04-18,Travis Head,2,0,18,0,0,0,9.00,Australia,1993-12-29,RCB,Rajkot,2017
2017-04-19,Jayant Yadav,2,0,16,0,1,0,8.00,India,1990-01-22,DD,Hyderabad,2017
2017-04-19,Chris Morris,4,0,26,4,0,0,6.50,South Africa,1987-04-30,DD,Hyderabad,2017
2017-04-19,Zaheer Khan,4,0,37,0,0,0,9.20,India,1978-10-07,DD,Hyderabad,2017
2017-04-19,Pat Cummins,4,0,37,0,1,0,9.20,Australia,1993-05-08,DD,Hyderabad,2017
2017-04-19,Angelo Mathews,3,0,41,0,0,1,13.70,Sri Lanka,1987-06-02,DD,Hyderabad,2017
2017-04-19,Amit Mishra,3,0,33,0,0,0,11.00,India,1982-11-24,DD,Hyderabad,2017
2017-04-19,Bhuvneshwar Kumar,4,0,29,0,0,1,7.20,India,1990-02-05,SH,Hyderabad,2017
2017-04-19,Mohammed Siraj,4,0,39,2,0,0,9.80,India,1994-03-13,SH,Hyderabad,2017
2017-04-19,Siddarth Kaul,4,0,32,1,0,0,8.00,India,1990-05-19,SH,Hyderabad,2017
2017-04-19,Rashid Khan,4,0,33,0,0,0,8.20,Afghanistan,1998-09-20,SH,Hyderabad,2017
2017-04-19,Moises Henriques,3,0,32,0,0,1,10.70,Australia,1987-02-01,SH,Hyderabad,2017
2017-04-19,Yuvraj Singh,1,0,6,1,0,0,6.00,India,1981-12-12,SH,Hyderabad,2017
2017-04-20,Hardik Pandya,2,0,18,0,0,0,9.00,India,1993-10-11,MI,Indore,2017
2017-04-20,Mitchell McClenaghan,4,0,46,2,1,0,11.50,New Zealand,1986-06-11,MI,Indore,2017
2017-04-20,Harbhajan Singh,2,0,12,0,0,0,6.00,India,1980-07-03,MI,Indore,2017
2017-04-20,Lasith Malinga,4,0,58,0,0,2,14.50,Sri Lanka,1983-08-28,MI,Indore,2017
2017-04-20,Krunal Pandya,4,0,29,1,0,2,7.20,India,1991-03-24,MI,Indore,2017
2017-04-20,Jasprit Bumrah,4,0,30,1,1,1,7.50,India,1993-12-06,MI,Indore,2017
2017-04-20,Sandeep Sharma,3,0,39,0,0,2,13.00,India,1993-05-18,KXP,Indore,2017
2017-04-20,Ishant Sharma,4,0,58,0,0,0,14.50,India,1988-09-02,KXP,Indore,2017
2017-04-20,Mohit Sharma,2.3,0,29,1,0,1,11.60,India,1988-09-18,KXP,Indore,2017
2017-04-20,Marcus Stoinis,2,0,28,1,0,1,14.00,Australia,1989-08-16,KXP,Indore,2017
2017-04-20,Axar Patel,2,0,20,0,0,1,10.00,India,1994-01-20,KXP,Indore,2017
2017-04-20,Swapnil Singh,2,0,22,0,0,0,11.00,India,1991-01-22,KXP,Indore,2017
2017-04-21,Praveen Kumar,2,0,24,1,0,0,12.00,India,1986-10-02,GL,Kolkata,2017
2017-04-21,James Faulkner,4,0,38,1,0,0,9.50,Australia,1990-04-29,GL,Kolkata,2017
