Match Date,Name,Runs,Balls,Fours,Sixes,Strike Rate,Country,Born,Team,Venue,Season
2014-04-18,George Bailey,17,10,2,0,170.00,Australia,1982-09-07,KXP,Abu Dhabi,2014
2014-04-18,Aaron Finch,2,5,0,0,40.00,Australia,1986-11-17,SH,Abu Dhabi,2014
2014-04-18,Shikhar Dhawan,38,34,3,1,111.76,India,1985-12-05,SH,Abu Dhabi,2014
2014-04-18,David Warner,32,35,1,0,91.43,Australia,1986-10-27,SH,Abu Dhabi,2014
2014-04-18,KL Rahul,20,18,1,1,111.11,India,1992-04-18,SH,Abu Dhabi,2014
2014-04-18,Daren Sammy,6,11,0,0,54.55,West Indies,1983-12-20,SH,Abu Dhabi,2014
2014-04-18,Venugopal Rao,16,12,1,0,133.33,India,1982-02-26,SH,Abu Dhabi,2014
2014-04-18,Karn Sharma,4,5,0,0,80.00,India,1987-10-23,SH,Abu Dhabi,2014
2014-04-18,Dale Steyn,0,0,0,0,0.00,South Africa,1983-06-27,SH,Abu Dhabi,2014
2014-04-18,Abhishek Nayar,4,3,1,0,133.33,India,1983-10-08,RR,Abu Dhabi,2014
2014-04-18,Ajinkya Rahane,59,53,6,0,111.32,India,1988-06-06,RR,Abu Dhabi,2014
2014-04-18,Sanju Samson,3,9,0,0,33.33,India,1994-11-11,RR,Abu Dhabi,2014
2014-04-18,Shane Watson,3,7,0,0,42.86,Australia,1981-06-17,RR,Abu Dhabi,2014
2014-04-18,Stuart Binny,48,32,4,1,150.00,India,1984-06-03,RR,Abu Dhabi,2014
2014-04-18,Brad Hodge,1,8,0,0,12.50,Australia,1974-12-29,RR,Abu Dhabi,2014
2014-04-18,Rajat Bhatia,4,3,1,0,133.33,India,1979-10-22,RR,Abu Dhabi,2014
2014-04-18,James Faulkner,8,2,2,0,400.00,Australia,1990-04-29,RR,Abu Dhabi,2014
2014-04-19,Michael Hussey,16,15,2,0,106.67,Australia,1975-05-27,MI,Dubai,2014
2014-04-19,Aditya Tare,17,18,2,0,94.44,India,1987-11-07,MI,Dubai,2014
2014-04-19,Ambati Rayudu,35,37,1,0,94.59,India,1985-09-23,MI,Dubai,2014
2014-04-19,Rohit Sharma,2,5,0,0,40.00,India,1987-04-30,MI,Dubai,2014
2014-04-19,Kieron Pollard,3,7,0,0,42.86,West Indies,1987-05-12,MI,Dubai,2014
2014-04-19,Corey Anderson,18,19,2,0,94.74,New Zealand,1990-12-13,MI,Dubai,2014
2014-04-19,Harbhajan Singh,8,8,1,0,100.00,India,1980-07-03,MI,Dubai,2014
2014-04-19,Zaheer Khan,0,2,0,0,0.00,India,1978-10-07,MI,Dubai,2014
2014-04-19,Lasith Malinga,2,4,0,0,50.00,Sri Lanka,1983-08-28,MI,Dubai,2014
2014-04-19,Pragyan Ojha,1,5,0,0,20.00,India,1986-09-05,MI,Dubai,2014
2014-04-19,Nic Maddinson,12,8,2,0,150.00,Australia,1991-12-21,RCB,Dubai,2014
2014-04-19,Parthiv Patel,57,45,7,0,126.67,India,1985-03-09,RCB,Dubai,2014
2014-04-19,Virat Kohli,0,2,0,0,0.00,India,1988-11-05,RCB,Dubai,2014
2014-04-19,Yuvraj Singh,0,2,0,0,0.00,India,1981-12-12,RCB,Dubai,2014
2014-04-19,AB de Villiers,45,48,3,1,93.75,South Africa,1984-02-17,RCB,Dubai,2014
2014-04-19,Jacques Kallis,0,1,0,0,0.00,South Africa,1975-10-16,KKR,Dubai,2014
2014-04-19,Gautam Gambhir,0,4,0,0,0.00,India,1981-10-14,KKR,Dubai,2014
2014-04-19,Manish Pandey,48,42,5,0,114.29,India,1989-09-10,KKR,Dubai,2014
2014-04-19,Robin Uthappa,55,41,6,1,134.15,India,1985-11-11,KKR,Dubai,2014
2014-04-19,Shakib Al Hasan,30,22,2,1,136.36,Bangladesh,1987-03-24,KKR,Dubai,2014
2014-04-19,Yusuf Pathan,11,8,1,0,137.50,India,1982-11-17,KKR,Dubai,2014
2014-04-19,Suryakumar Yadav,8,3,2,0,266.67,India,1990-09-14,KKR,Dubai,2014
2014-04-19,Murali Vijay,0,2,0,0,0.00,India,1984-04-01,DD,Dubai,2014
2014-04-19,Mayank Agarwal,26,14,3,0,185.71,India,1991-02-16,DD,Dubai,2014
2014-04-19,Dinesh Karthik,56,40,5,2,140.00,India,1985-06-01,DD,Dubai,2014
2014-04-19,Ross Taylor,6,9,1,0,66.67,New Zealand,1984-03-08,DD,Dubai,2014
2014-04-19,Jean-Paul Duminy,52,35,3,3,148.57,South Africa,1984-04-14,DD,Dubai,2014
2014-04-19,Manoj Tiwary,8,6,1,0,133.33,India,1985-11-14,DD,Dubai,2014
2014-04-19,James Neesham,8,11,0,1,72.73,New Zealand,1990-09-17,DD,Dubai,2014
2014-04-19,Nathan Coulter-Nile,0,0,0,0,0.00,Australia,1987-10-11,DD,Dubai,2014
2014-04-20,Abhishek Nayar,23,20,2,1,115.00,India,1983-10-08,RR,Sharjah,2014
2014-04-20,Ajinkya Rahane,13,8,2,0,162.50,India,1988-06-06,RR,Sharjah,2014
2014-04-20,Sanju Samson,52,34,3,4,152.94,India,1994-11-11,RR,Sharjah,2014
2014-04-20,Shane Watson,50,29,5,3,172.41,Australia,1981-06-17,RR,Sharjah,2014
2014-04-20,Stuart Binny,12,8,0,1,150.00,India,1984-06-03,RR,Sharjah,2014
2014-04-20,Steven Smith,27,15,5,0,180.00,Australia,1989-06-02,RR,Sharjah,2014
2014-04-20,James Faulkner,8,7,0,1,114.29,Australia,1990-04-29,RR,Sharjah,2014
2014-04-20,Cheteshwar Pujara,40,38,3,0,105.26,India,1988-01-25,KXP,Sharjah,2014
2014-04-20,Virender Sehwag,2,7,0,0,28.57,India,1978-10-20,KXP,Sharjah,2014
2014-04-20,Wriddhiman Saha,2,3,0,0,66.67,India,1984-10-24,KXP,Sharjah,2014
2014-04-20,Glenn Maxwell,89,45,8,6,197.78,Australia,1988-10-14,KXP,Sharjah,2014
2014-04-20,David Miller,51,19,0,6,268.42,South Africa,1989-06-10,KXP,Sharjah,2014
2014-04-21,Dwayne Smith,29,28,3,0,103.57,West Indies,1983-04-12,CSK,Abu Dhabi,2014
2014-04-21,Brendon McCullum,9,10,1,0,90.00,New Zealand,1981-09-27,CSK,Abu Dhabi,2014
2014-04-21,Suresh Raina,56,41,5,1,136.59,India,1986-11-27,CSK,Abu Dhabi,2014
2014-04-21,Faf du Plessis,24,17,1,1,141.18,South Africa,1984-07-13,CSK,Abu Dhabi,2014
2014-04-21,MS Dhoni,32,15,2,2,213.33,India,1981-07-07,CSK,Abu Dhabi,2014
2014-04-21,Ravindra Jadeja,7,3,0,1,233.33,India,1988-12-06,CSK,Abu Dhabi,2014
2014-04-21,Mithun Manhas,13,5,2,0,260.00,India,1979-10-12,CSK,Abu Dhabi,2014
2014-04-21,Ravichandran Ashwin,1,1,0,0,100.00,India,1986-09-17,CSK,Abu Dhabi,2014
2014-04-21,Ben Hilfenhaus,0,0,0,0,0.00,Australia,1983-03-15,CSK,Abu Dhabi,2014
2014-04-21,Mayank Agarwal,2,7,0,0,28.57,India,1991-02-16,DD,Abu Dhabi,2014
2014-04-21,Murali Vijay,11,12,2,0,91.67,India,1984-04-01,DD,Abu Dhabi,2014
2014-04-21,Dinesh Karthik,21,22,2,0,95.45,India,1985-06-01,DD,Abu Dhabi,2014
2014-04-21,Manoj Tiwary,0,2,0,0,0.00,India,1985-11-14,DD,Abu Dhabi,2014
2014-04-21,Jean-Paul Duminy,15,14,0,0,107.14,South Africa,1984-04-14,DD,Abu Dhabi,2014
2014-04-21,Ross Taylor,6,6,1,0,100.00,New Zealand,1984-03-08,DD,Abu Dhabi,2014
2014-04-21,James Neesham,22,15,2,0,146.67,New Zealand,1990-09-17,DD,Abu Dhabi,2014
2014-04-21,Shahbaz Nadeem,3,8,0,0,37.50,India,1989-08-12,DD,Abu Dhabi,2014
2014-04-21,Mohammed Shami,1,3,0,0,33.33,India,1990-09-03,DD,Abu Dhabi,2014
2014-04-21,Jaydev Unadkat,1,5,0,0,20.00,India,1991-10-18,DD,Abu Dhabi,2014
2014-04-22,Cheteshwar Pujara,35,32,6,0,109.38,India,1988-01-25,KXP,Sharjah,2014
2014-04-22,Virender Sehwag,30,22,2,3,136.36,India,1978-10-20,KXP,Sharjah,2014
2014-04-22,Glenn Maxwell,95,43,5,9,220.93,Australia,1988-10-14,KXP,Sharjah,2014
2014-04-22,David Miller,10,10,0,1,100.00,South Africa,1989-06-10,KXP,Sharjah,2014
2014-04-22,George Bailey,10,8,1,0,125.00,Australia,1982-09-07,KXP,Sharjah,2014
2014-04-22,Mitchell Johnson,4,6,0,0,66.67,Australia,1981-11-02,KXP,Sharjah,2014
2014-04-22,Axar Patel,0,0,0,0,0.00,India,1994-01-20,KXP,Sharjah,2014
2014-04-22,Aaron Finch,19,15,2,1,126.67,Australia,1986-11-17,SH,Sharjah,2014
2014-04-22,Shikhar Dhawan,1,3,0,0,33.33,India,1985-12-05,SH,Sharjah,2014
2014-04-22,David Warner,8,12,1,0,66.67,Australia,1986-10-27,SH,Sharjah,2014
2014-04-22,KL Rahul,27,27,1,1,100.00,India,1992-04-18,SH,Sharjah,2014
2014-04-22,Venugopal Rao,11,9,2,0,122.22,India,1982-02-26,SH,Sharjah,2014
2014-04-22,Irfan Pathan,5,9,0,0,55.56,India,1984-10-27,SH,Sharjah,2014
2014-04-22,Daren Sammy,15,11,0,1,136.36,West Indies,1983-12-20,SH,Sharjah,2014
2014-04-22,Karn Sharma,10,8,0,1,125.00,India,1987-10-23,SH,Sharjah,2014
2014-04-22,Dale Steyn,12,16,0,0,75.00,South Africa,1983-06-27,SH,Sharjah,2014
2014-04-22,Amit Mishra,4,5,0,0,80.00,India,1982-11-24,SH,Sharjah,2014
2014-04-23,Dwayne Smith,50,28,6,3,178.57,West Indies,1983-04-12,CSK,Dubai,2014
2014-04-23,Brendon McCullum,6,10,0,0,60.00,New Zealand,1981-09-27,CSK,Dubai,2014
2014-04-23,Suresh Raina,4,9,0,0,44.44,India,1986-11-27,CSK,Dubai,2014
2014-04-23,Faf du Plessis,7,9,0,0,77.78,South Africa,1984-07-13,CSK,Dubai,2014
2014-04-23,MS Dhoni,5,8,0,0,62.50,India,1981-07-07,CSK,Dubai,2014
2014-04-23,Ravindra Jadeja,36,33,2,0,109.09,India,1988-12-06,CSK,Dubai,2014
2014-04-23,Mithun Manhas,10,10,1,0,100.00,India,1979-10-12,CSK,Dubai,2014
2014-04-23,Ravichandran Ashwin,9,13,1,0,69.23,India,1986-09-17,CSK,Dubai,2014
2014-04-23,Abhishek Nayar,5,7,1,0,71.43,India,1983-10-08,RR,Dubai,2014
2014-04-23,Ajinkya Rahane,15,12,2,0,125.00,India,1988-06-06,RR,Dubai,2014
2014-04-23,Sanju Samson,16,16,0,2,100.00,India,1994-11-11,RR,Dubai,2014
2014-04-23,Shane Watson,7,6,0,1,116.67,Australia,1981-06-17,RR,Dubai,2014
2014-04-23,Stuart Binny,8,11,0,0,72.73,India,1984-06-03,RR,Dubai,2014
2014-04-23,Steven Smith,19,20,1,0,95.00,Australia,1989-06-02,RR,Dubai,2014
2014-04-23,Rajat Bhatia,23,20,1,1,115.00,India,1979-10-22,RR,Dubai,2014
2014-04-23,James Faulkner,4,2,1,0,200.00,Australia,1990-04-29,RR,Dubai,2014
2014-04-23,Tim Southee,4,4,1,0,100.00,New Zealand,1988-12-11,RR,Dubai,2014
2014-04-23,Dhawal Kulkarni,28,19,0,2,147.37,India,1988-12-10,RR,Dubai,2014
2014-04-24,Jacques Kallis,43,42,2,1,102.38,South Africa,1975-10-16,KKR,Sharjah,2014
2014-04-24,Gautam Gambhir,0,1,0,0,0.00,India,1981-10-14,KKR,Sharjah,2014
2014-04-24,Manish Pandey,5,3,1,0,166.67,India,1989-09-10,KKR,Sharjah,2014
2014-04-24,Chris Lynn,45,31,3,3,145.16,Australia,1990-04-10,KKR,Sharjah,2014
2014-04-24,Yusuf Pathan,0,2,0,0,0.00,India,1982-11-17,KKR,Sharjah,2014
2014-04-24,Robin Uthappa,22,18,0,1,122.22,India,1985-11-11,KKR,Sharjah,2014
2014-04-24,Suryakumar Yadav,24,18,1,1,133.33,India,1990-09-14,KKR,Sharjah,2014
2014-04-24,Vinay Kumar,4,5,0,0,80.00,India,1984-02-12,KKR,Sharjah,2014
2014-04-24,Parthiv Patel,21,19,3,0,110.53,India,1985-03-09,RCB,Sharjah,2014
2014-04-24,Yogesh Takawale,40,28,8,0,142.86,India,1984-11-05,RCB,Sharjah,2014
2014-04-24,Virat Kohli,31,23,4,0,134.78,India,1988-11-05,RCB,Sharjah,2014
2014-04-24,Yuvraj Singh,31,34,2,1,91.18,India,1981-12-12,RCB,Sharjah,2014
2014-04-24,AB de Villiers,11,12,1,0,91.67,South Africa,1984-02-17,RCB,Sharjah,2014
2014-04-24,Albie Morkel,6,5,0,0,120.00,South Africa,1981-06-10,RCB,Sharjah,2014
2014-04-24,Mitchell Starc,0,0,0,0,0.00,Australia,1990-01-30,RCB,Sharjah,2014
2014-04-25,Shikhar Dhawan,33,22,5,1,150.00,India,1985-12-05,SH,Dubai,2014
2014-04-25,Aaron Finch,88,53,8,4,166.04,Australia,1986-11-17,SH,Dubai,2014
2014-04-25,David Warner,58,45,3,3,128.89,Australia,1986-10-27,SH,Dubai,2014
2014-04-25,Quinton de Kock,48,30,6,1,160.00,South Africa,1992-12-17,DD,Dubai,2014
2014-04-25,Murali Vijay,52,40,7,1,130.00,India,1984-04-01,DD,Dubai,2014
2014-04-25,Kevin Pietersen,16,17,1,1,94.12,England,1980-06-27,DD,Dubai,2014
2014-04-25,Dinesh Karthik,15,14,1,0,107.14,India,1985-06-01,DD,Dubai,2014
2014-04-25,Jean-Paul Duminy,20,7,1,2,285.71,South Africa,1984-04-14,DD,Dubai,2014
2014-04-25,Manoj Tiwary,23,13,2,1,176.92,India,1985-11-14,DD,Dubai,2014
2014-04-25,Michael Hussey,1,7,0,0,14.29,Australia,1975-05-27,MI,Dubai,2014
2014-04-25,Aditya Tare,23,19,4,0,121.05,India,1987-11-07,MI,Dubai,2014
2014-04-25,Corey Anderson,39,31,3,1,125.81,New Zealand,1990-12-13,MI,Dubai,2014
2014-04-25,Rohit Sharma,50,41,3,2,121.95,India,1987-04-30,MI,Dubai,2014
2014-04-25,Kieron Pollard,12,11,1,0,109.09,West Indies,1987-05-12,MI,Dubai,2014
2014-04-25,Ambati Rayudu,1,2,0,0,50.00,India,1985-09-23,MI,Dubai,2014
2014-04-25,CM Gautam,7,4,1,0,175.00,India,1986-03-08,MI,Dubai,2014
2014-04-25,Harbhajan Singh,0,2,0,0,0.00,India,1980-07-03,MI,Dubai,2014
2014-04-25,Zaheer Khan,7,3,0,1,233.33,India,1978-10-07,MI,Dubai,2014
2014-04-25,Dwayne Smith,29,22,0,4,131.82,West Indies,1983-04-12,CSK,Dubai,2014
2014-04-25,Brendon McCullum,71,53,8,2,133.96,New Zealand,1981-09-27,CSK,Dubai,2014
2014-04-25,Suresh Raina,1,4,0,0,25.00,India,1986-11-27,CSK,Dubai,2014
2014-04-25,Faf du Plessis,20,25,0,0,80.00,South Africa,1984-07-13,CSK,Dubai,2014
2014-04-25,MS Dhoni,14,11,1,1,127.27,India,1981-07-07,CSK,Dubai,2014
2014-04-26,Parthiv Patel,1,1,0,0,100.00,India,1985-03-09,RCB,Abu Dhabi,2014
2014-04-26,Yogesh Takawale,0,3,0,0,0.00,India,1984-11-05,RCB,Abu Dhabi,2014
2014-04-26,Virat Kohli,21,25,3,0,84.00,India,1988-11-05,RCB,Abu Dhabi,2014
2014-04-26,Yuvraj Singh,3,7,0,0,42.86,India,1981-12-12,RCB,Abu Dhabi,2014
2014-04-26,AB de Villiers,0,1,0,0,0.00,South Africa,1984-02-17,RCB,Abu Dhabi,2014
2014-04-26,Sachin Rana,3,8,0,0,37.50,India,1984-09-18,RCB,Abu Dhabi,2014
2014-04-26,Albie Morkel,7,13,1,0,53.85,South Africa,1981-06-10,RCB,Abu Dhabi,2014
2014-04-26,Mitchell Starc,18,16,2,0,112.50,Australia,1990-01-30,RCB,Abu Dhabi,2014
2014-04-26,Ravi Rampaul,13,13,0,1,100.00,West Indies,1984-10-15,RCB,Abu Dhabi,2014
2014-04-26,Ashok Dinda,0,3,0,0,0.00,India,1984-03-25,RCB,Abu Dhabi,2014
2014-04-26,Ajinkya Rahane,23,19,4,0,121.05,India,1988-06-06,RR,Abu Dhabi,2014
2014-04-26,Karun Nair,8,12,0,0,66.67,India,1991-12-06,RR,Abu Dhabi,2014
2014-04-26,Sanju Samson,2,6,0,0,33.33,India,1994-11-11,RR,Abu Dhabi,2014
2014-04-26,Abhishek Nayar,11,17,1,0,64.71,India,1983-10-08,RR,Abu Dhabi,2014
2014-04-26,Shane Watson,24,24,1,2,100.00,Australia,1981-06-17,RR,Abu Dhabi,2014
2014-04-26,Stuart Binny,0,0,0,0,0.00,India,1984-06-03,RR,Abu Dhabi,2014
2014-04-26,Cheteshwar Pujara,8,8,1,0,100.00,India,1988-01-25,KXP,Abu Dhabi,2014
2014-04-26,Virender Sehwag,37,30,3,1,123.33,India,1978-10-20,KXP,Abu Dhabi,2014
2014-04-26,Wriddhiman Saha,14,10,1,1,140.00,India,1984-10-24,KXP,Abu Dhabi,2014
2014-04-26,Glenn Maxwell,15,12,2,0,125.00,Australia,1988-10-14,KXP,Abu Dhabi,2014
2014-04-26,David Miller,14,10,2,0,140.00,South Africa,1989-06-10,KXP,Abu Dhabi,2014
2014-04-26,George Bailey,11,15,1,0,73.33,Australia,1982-09-07,KXP,Abu Dhabi,2014
2014-04-26,Rishi Dhawan,19,18,2,0,105.56,India,1990-02-19,KXP,Abu Dhabi,2014
2014-04-26,Axar Patel,7,10,0,0,70.00,India,1994-01-20,KXP,Abu Dhabi,2014
2014-04-26,Mitchell Johnson,0,1,0,0,0.00,Australia,1981-11-02,KXP,Abu Dhabi,2014
2014-04-26,Lakshmipathy Balaji,0,2,0,0,0.00,India,1981-09-27,KXP,Abu Dhabi,2014
2014-04-26,Manish Pandey,8,10,1,0,80.00,India,1989-09-10,KKR,Abu Dhabi,2014
2014-04-26,Jacques Kallis,9,11,2,0,81.82,South Africa,1975-10-16,KKR,Abu Dhabi,2014
2014-04-26,Gautam Gambhir,1,5,0,0,20.00,India,1981-10-14,KKR,Abu Dhabi,2014
2014-04-26,Chris Lynn,13,18,2,0,72.22,Australia,1990-04-10,KKR,Abu Dhabi,2014
2014-04-26,Robin Uthappa,19,27,2,0,70.37,India,1985-11-11,KKR,Abu Dhabi,2014
2014-04-26,Yusuf Pathan,3,5,0,0,60.00,India,1982-11-17,KKR,Abu Dhabi,2014
2014-04-26,Suryakumar Yadav,34,17,3,1,200.00,India,1990-09-14,KKR,Abu Dhabi,2014
2014-04-26,Piyush Chawla,0,2,0,0,0.00,India,1988-12-24,KKR,Abu Dhabi,2014
2014-04-26,Sunil Narine,6,8,0,0,75.00,West Indies,1988-05-26,KKR,Abu Dhabi,2014
2014-04-26,Umesh Yadav,2,4,0,0,50.00,India,1987-10-25,KKR,Abu Dhabi,2014
2014-04-27,Rohit Sharma,4,5,0,0,80.00,India,1987-04-30,MI,Sharjah,2014
2014-04-27,Aditya Tare,8,10,1,0,80.00,India,1987-11-07,MI,Sharjah,2014
2014-04-27,Corey Anderson,13,14,2,0,92.86,New Zealand,1990-12-13,MI,Sharjah,2014
2014-04-27,Ambati Rayudu,14,21,1,0,66.67,India,1985-09-23,MI,Sharjah,2014
2014-04-27,Michael Hussey,10,18,0,0,55.56,Australia,1975-05-27,MI,Sharjah,2014
2014-04-27,Kieron Pollard,33,30,2,2,110.00,West Indies,1987-05-12,MI,Sharjah,2014
2014-04-27,CM Gautam,22,18,3,0,122.22,India,1986-03-08,MI,Sharjah,2014
2014-04-27,Harbhajan Singh,10,5,1,1,200.00,India,1980-07-03,MI,Sharjah,2014
2014-04-27,Zaheer Khan,0,0,0,0,0.00,India,1978-10-07,MI,Sharjah,2014
2014-04-27,Quinton de Kock,16,24,2,0,66.67,South Africa,1992-12-17,DD,Sharjah,2014
2014-04-27,Murali Vijay,40,34,4,1,117.65,India,1984-04-01,DD,Sharjah,2014
2014-04-27,Jean-Paul Duminy,19,24,0,0,79.17,South Africa,1984-04-14,DD,Sharjah,2014
2014-04-27,Kevin Pietersen,26,18,2,1,144.44,England,1980-06-27,DD,Sharjah,2014
2014-04-27,Dinesh Karthik,2,3,0,0,66.67,India,1985-06-01,DD,Sharjah,2014
2014-04-27,Kedar Jadhav,14,10,2,0,140.00,India,1985-03-26,DD,Sharjah,2014
2014-04-27,Aaron Finch,44,45,5,0,97.78,Australia,1986-11-17,SH,Sharjah,2014
2014-04-27,Shikhar Dhawan,7,9,1,0,77.78,India,1985-12-05,SH,Sharjah,2014
2014-04-27,David Warner,0,2,0,0,0.00,Australia,1986-10-27,SH,Sharjah,2014
2014-04-27,KL Rahul,25,27,1,1,92.59,India,1992-04-18,SH,Sharjah,2014
2014-04-27,Venugopal Rao,13,15,0,0,86.67,India,1982-02-26,SH,Sharjah,2014
2014-04-27,Daren Sammy,23,15,2,1,153.33,West Indies,1983-12-20,SH,Sharjah,2014
2014-04-27,Karn Sharma,17,7,0,2,242.86,India,1987-10-23,SH,Sharjah,2014
2014-04-27,Dwayne Smith,66,46,4,5,143.48,West Indies,1983-04-12,CSK,Sharjah,2014
2014-04-27,Brendon McCullum,40,33,3,2,121.21,New Zealand,1981-09-27,CSK,Sharjah,2014
2014-04-27,Suresh Raina,14,10,1,1,140.00,India,1986-11-27,CSK,Sharjah,2014
2014-04-27,MS Dhoni,13,14,1,0,92.86,India,1981-07-07,CSK,Sharjah,2014
2014-04-27,Faf du Plessis,0,1,0,0,0.00,South Africa,1984-07-13,CSK,Sharjah,2014
2014-04-27,Ravindra Jadeja,6,9,0,0,66.67,India,1988-12-06,CSK,Sharjah,2014
2014-04-27,Mithun Manhas,3,4,0,0,75.00,India,1979-10-12,CSK,Sharjah,2014
2014-04-28,Chris Gayle,20,7,2,2,285.71,West Indies,1979-09-21,RCB,Dubai,2014
2014-04-28,Parthiv Patel,2,7,0,0,28.57,India,1985-03-09,RCB,Dubai,2014
2014-04-28,Virat Kohli,4,2,1,0,200.00,India,1988-11-05,RCB,Dubai,2014
2014-04-28,Yogesh Takawale,0,7,0,0,0.00,India,1984-11-05,RCB,Dubai,2014
2014-04-28,AB de Villiers,17,15,2,0,113.33,South Africa,1984-02-17,RCB,Dubai,2014
2014-04-28,Yuvraj Singh,35,32,3,1,109.38,India,1981-12-12,RCB,Dubai,2014
2014-04-28,Albie Morkel,15,14,0,1,107.14,South Africa,1981-06-10,RCB,Dubai,2014
2014-04-28,Mitchell Starc,8,17,0,0,47.06,Australia,1990-01-30,RCB,Dubai,2014
2014-04-28,Varun Aaron,11,15,0,0,73.33,India,1989-10-29,RCB,Dubai,2014
2014-04-28,Ashok Dinda,2,5,0,0,40.00,India,1984-03-25,RCB,Dubai,2014
2014-04-28,Cheteshwar Pujara,10,18,1,0,55.56,India,1988-01-25,KXP,Dubai,2014
2014-04-28,Virender Sehwag,32,26,4,0,123.08,India,1978-10-20,KXP,Dubai,2014
2014-04-28,Wriddhiman Saha,2,6,0,0,33.33,India,1984-10-24,KXP,Dubai,2014
2014-04-28,Glenn Maxwell,6,6,0,0,100.00,Australia,1988-10-14,KXP,Dubai,2014
2014-04-28,David Miller,26,20,4,0,130.00,South Africa,1989-06-10,KXP,Dubai,2014
2014-04-28,George Bailey,16,16,1,0,100.00,Australia,1982-09-07,KXP,Dubai,2014
2014-04-28,Rishi Dhawan,23,22,3,0,104.55,India,1990-02-19,KXP,Dubai,2014
2014-04-29,Ajinkya Rahane,72,59,6,1,122.03,India,1988-06-06,RR,Abu Dhabi,2014
2014-04-29,Karun Nair,1,5,0,0,20.00,India,1991-12-06,RR,Abu Dhabi,2014
