Match Date,Name,Overs,Maiden,Runs,Wicket,No Ball,Wide,Economy,Country,Born,Team,Venue,Season
2015-04-10,Tim Southee,4,0,36,2,0,3,9.00,New Zealand,1988-12-11,RR,Pune,2015
2015-04-10,Chris Morris,4,0,21,0,0,1,5.25,South Africa,1987-04-30,RR,Pune,2015
2015-04-10,Dhawal Kulkarni,3,0,21,1,0,1,7.00,India,1988-12-10,RR,Pune,2015
2015-04-10,James Faulkner,4,0,26,3,0,0,6.50,Australia,1990-04-29,RR,Pune,2015
2015-04-10,Pravin Tambe,3,0,15,0,0,0,5.00,India,1971-10-08,RR,Pune,2015
2015-04-10,Stuart Binny,2,0,15,0,0,2,7.50,India,1984-06-03,RR,Pune,2015
2015-04-11,Bhuvneshwar Kumar,4,0,31,0,0,3,7.75,India,1990-02-05,SH,Chennai,2015
2015-04-11,Trent Boult,4,0,34,1,0,1,8.50,New Zealand,1989-07-22,SH,Chennai,2015
2015-04-11,Ishant Sharma,3,0,46,0,4,0,15.33,India,1988-09-02,SH,Chennai,2015
2015-04-11,Karn Sharma,4,0,51,0,0,0,12.75,India,1987-10-23,SH,Chennai,2015
2015-04-11,Ravi Bopara,4,0,29,0,0,0,7.25,England,1985-05-04,SH,Chennai,2015
2015-04-11,Parvez Rasool,1,0,11,0,0,0,11.00,India,1989-02-13,SH,Chennai,2015
2015-04-11,Ashish Nehra,4,0,31,0,0,2,7.75,India,1979-04-29,CSK,Chennai,2015
2015-04-11,Mohit Sharma,4,0,36,2,0,0,9.00,India,1988-09-18,CSK,Chennai,2015
2015-04-11,Ishwar Pandey,3,0,26,1,0,0,8.67,India,1989-08-15,CSK,Chennai,2015
2015-04-11,Ravichandran Ashwin,4,0,22,1,0,0,5.50,India,1986-09-17,CSK,Chennai,2015
2015-04-11,Dwayne Bravo,4,0,25,2,0,2,6.25,West Indies,1983-10-07,CSK,Chennai,2015
2015-04-11,Ravindra Jadeja,1,0,17,0,0,0,17.00,India,1988-12-06,CSK,Chennai,2015
2015-04-11,Sean Abbott,3,0,36,0,0,0,12.00,Australia,1992-02-29,RCB,Kolkata,2015
2015-04-11,Harshal Patel,4,0,37,1,0,1,9.25,India,1990-11-23,RCB,Kolkata,2015
2015-04-11,Varun Aaron,4,0,38,1,0,2,9.50,India,1989-10-29,RCB,Kolkata,2015
2015-04-11,Abu Nechim,4,0,28,1,0,0,7.00,India,1988-11-05,RCB,Kolkata,2015
2015-04-11,Daren Sammy,1,0,7,0,0,0,7.00,West Indies,1983-12-20,RCB,Kolkata,2015
2015-04-11,Yuzvendra Chahal,4,0,28,1,0,0,7.00,India,1990-07-23,RCB,Kolkata,2015
2015-04-11,Morne Morkel,4,0,35,1,0,0,8.75,South Africa,1984-10-06,KKR,Kolkata,2015
2015-04-11,Sunil Narine,4,0,26,0,0,0,6.50,West Indies,1988-05-26,KKR,Kolkata,2015
2015-04-11,KC Cariappa,2,0,28,1,0,0,14.00,India,1994-04-13,KKR,Kolkata,2015
2015-04-11,Andre Russell,2,0,16,0,0,0,8.00,West Indies,1988-04-29,KKR,Kolkata,2015
2015-04-11,Yusuf Pathan,4,0,40,2,0,0,10.00,India,1982-11-17,KKR,Kolkata,2015
2015-04-11,Piyush Chawla,1,0,10,0,0,0,10.00,India,1988-12-24,KKR,Kolkata,2015
2015-04-11,Shakib Al Hasan,2,0,17,1,0,1,8.50,Bangladesh,1987-03-24,KKR,Kolkata,2015
2015-04-12,Tim Southee,4,0,36,0,0,1,9.00,New Zealand,1988-12-11,RR,Delhi,2015
2015-04-12,Chris Morris,4,0,35,2,0,2,8.75,South Africa,1987-04-30,RR,Delhi,2015
2015-04-12,Dhawal Kulkarni,1,0,18,0,0,0,18.00,India,1988-12-10,RR,Delhi,2015
2015-04-12,Pravin Tambe,3,0,18,1,0,0,6.00,India,1971-10-08,RR,Delhi,2015
2015-04-12,Deepak Hooda,4,0,20,0,0,3,5.00,India,1995-04-19,RR,Delhi,2015
2015-04-12,James Faulkner,4,0,55,0,0,1,13.75,Australia,1990-04-29,RR,Delhi,2015
2015-04-12,Jaydev Unadkat,3,0,30,0,0,0,10.00,India,1991-10-18,DD,Delhi,2015
2015-04-12,Nathan Coulter-Nile,4,0,42,0,0,1,10.50,Australia,1987-10-11,DD,Delhi,2015
2015-04-12,Angelo Mathews,4,0,42,1,0,1,10.50,Sri Lanka,1987-06-02,DD,Delhi,2015
2015-04-12,Amit Mishra,4,0,32,2,0,2,8.00,India,1982-11-24,DD,Delhi,2015
2015-04-12,Imran Tahir,4,0,28,4,0,1,7.00,South Africa,1979-03-27,DD,Delhi,2015
2015-04-12,Yuvraj Singh,1,0,11,0,0,0,11.00,India,1981-12-12,DD,Delhi,2015
2015-04-12,Vinay Kumar,4,0,46,0,0,0,11.50,India,1984-02-12,MI,Mumbai,2015
2015-04-12,Pawan Suyal,3,0,22,0,0,1,7.33,India,1989-10-15,MI,Mumbai,2015
2015-04-12,Lasith Malinga,4,0,34,2,0,1,8.50,Sri Lanka,1983-08-28,MI,Mumbai,2015
2015-04-12,Harbhajan Singh,4,0,20,2,0,0,5.00,India,1980-07-03,MI,Mumbai,2015
2015-04-12,Jagadeesha Suchith,4,0,41,1,0,1,10.25,India,1994-01-16,MI,Mumbai,2015
2015-04-12,Kieron Pollard,1,0,11,0,0,0,11.00,West Indies,1987-05-12,MI,Mumbai,2015
2015-04-12,Sandeep Sharma,4,1,12,1,0,0,3.00,India,1993-05-18,KXP,Mumbai,2015
2015-04-12,Anureet Singh,4,0,41,2,1,1,10.25,India,1988-03-02,KXP,Mumbai,2015
2015-04-12,Mitchell Johnson,4,1,23,2,0,0,5.75,Australia,1981-11-02,KXP,Mumbai,2015
2015-04-12,Axar Patel,4,0,30,2,0,0,7.50,India,1994-01-20,KXP,Mumbai,2015
2015-04-12,Rishi Dhawan,4,0,50,0,1,2,12.50,India,1990-02-19,KXP,Mumbai,2015
2015-04-13,Trent Boult,4,0,36,3,0,6,9.00,New Zealand,1989-07-22,SH,Bengaluru,2015
2015-04-13,Bhuvneshwar Kumar,3.5,0,30,2,0,1,8.57,India,1990-02-05,SH,Bengaluru,2015
2015-04-13,Praveen Kumar,4,0,34,1,0,0,8.50,India,1986-10-02,SH,Bengaluru,2015
2015-04-13,Ravi Bopara,3,0,31,2,0,5,10.33,England,1985-05-04,SH,Bengaluru,2015
2015-04-13,Karn Sharma,4,0,20,1,0,0,5.00,India,1987-10-23,SH,Bengaluru,2015
2015-04-13,Ashish Reddy,1,0,11,1,0,0,11.00,India,1991-02-24,SH,Bengaluru,2015
2015-04-13,Sean Abbott,2,0,21,0,0,2,10.50,Australia,1992-02-29,RCB,Bengaluru,2015
2015-04-13,Harshal Patel,2,0,23,0,0,1,11.50,India,1990-11-23,RCB,Bengaluru,2015
2015-04-13,Varun Aaron,3.2,0,36,0,0,1,11.25,India,1989-10-29,RCB,Bengaluru,2015
2015-04-13,Abu Nechim,4,0,41,0,2,5,10.25,India,1988-11-05,RCB,Bengaluru,2015
2015-04-13,Daren Sammy,2,0,18,0,0,0,9.00,West Indies,1983-12-20,RCB,Bengaluru,2015
2015-04-13,Yuzvendra Chahal,4,0,28,2,0,0,7.00,India,1990-07-23,RCB,Bengaluru,2015
2015-04-14,Tim Southee,4,0,46,1,0,0,11.50,New Zealand,1988-12-11,RR,Ahmedabad,2015
2015-04-14,Chris Morris,4,0,34,1,0,0,8.50,South Africa,1987-04-30,RR,Ahmedabad,2015
2015-04-14,Dhawal Kulkarni,3,0,15,1,1,0,5.00,India,1988-12-10,RR,Ahmedabad,2015
2015-04-14,Stuart Binny,2,0,8,1,0,0,4.00,India,1984-06-03,RR,Ahmedabad,2015
2015-04-14,Deepak Hooda,1,0,3,0,0,0,3.00,India,1995-04-19,RR,Ahmedabad,2015
2015-04-14,James Faulkner,3,1,29,0,0,0,9.67,Australia,1990-04-29,RR,Ahmedabad,2015
2015-04-14,Pravin Tambe,3,0,25,1,0,0,8.33,India,1971-10-08,RR,Ahmedabad,2015
2015-04-14,Vinay Kumar,3,0,13,1,0,0,4.33,India,1984-02-12,MI,Ahmedabad,2015
2015-04-14,Pawan Suyal,4,0,45,0,3,0,11.25,India,1989-10-15,MI,Ahmedabad,2015
2015-04-14,Lasith Malinga,4,0,41,1,0,1,10.25,Sri Lanka,1983-08-28,MI,Ahmedabad,2015
2015-04-14,Jagadeesha Suchith,4,0,31,0,0,0,7.75,India,1994-01-16,MI,Ahmedabad,2015
2015-04-14,Corey Anderson,2,0,12,0,0,0,6.00,New Zealand,1990-12-13,MI,Ahmedabad,2015
2015-04-14,Shreyas Gopal,2.1,0,23,1,0,0,10.95,India,1993-09-04,MI,Ahmedabad,2015
2015-04-15,Nathan Coulter-Nile,3,0,14,0,0,1,4.67,Australia,1987-10-11,DD,Pune,2015
2015-04-15,Domnic Muthuswami,3,0,24,0,0,0,8.00,India,1981-03-09,DD,Pune,2015
2015-04-15,Angelo Mathews,3,0,23,1,0,1,7.67,Sri Lanka,1987-06-02,DD,Pune,2015
2015-04-15,Amit Mishra,4,0,34,1,0,1,8.50,India,1982-11-24,DD,Pune,2015
2015-04-15,Imran Tahir,4,0,43,3,0,0,10.75,South Africa,1979-03-27,DD,Pune,2015
2015-04-15,Yuvraj Singh,1,0,9,0,0,1,9.00,India,1981-12-12,DD,Pune,2015
2015-04-15,Jean-Paul Duminy,2,0,16,2,0,2,8.00,South Africa,1984-04-14,DD,Pune,2015
2015-04-15,Sandeep Sharma,4,0,30,1,0,3,7.50,India,1993-05-18,KXP,Pune,2015
2015-04-15,Anureet Singh,4,0,33,2,1,1,8.25,India,1988-03-02,KXP,Pune,2015
2015-04-15,Mitchell Johnson,4,0,42,0,0,1,10.50,Australia,1981-11-02,KXP,Pune,2015
2015-04-15,Rishi Dhawan,3,0,23,0,0,2,7.67,India,1990-02-19,KXP,Pune,2015
2015-04-15,Axar Patel,3.5,0,28,1,0,0,8.00,India,1994-01-20,KXP,Pune,2015
2015-04-15,Glenn Maxwell,1,0,10,0,0,0,10.00,Australia,1988-10-14,KXP,Pune,2015
2015-04-16,Tim Southee,4,0,30,0,0,1,7.50,New Zealand,1988-12-11,RR,Visakhapatnam,2015
2015-04-16,Chris Morris,3,0,23,0,0,0,7.67,South Africa,1987-04-30,RR,Visakhapatnam,2015
2015-04-16,Deepak Hooda,2,0,11,0,0,1,5.50,India,1995-04-19,RR,Visakhapatnam,2015
2015-04-16,Dhawal Kulkarni,3,1,9,2,0,1,3.00,India,1988-12-10,RR,Visakhapatnam,2015
2015-04-16,James Faulkner,2,0,20,0,1,1,10.00,Australia,1990-04-29,RR,Visakhapatnam,2015
2015-04-16,Stuart Binny,2,0,12,0,0,0,6.00,India,1984-06-03,RR,Visakhapatnam,2015
2015-04-16,Pravin Tambe,4,0,21,2,0,0,5.25,India,1971-10-08,RR,Visakhapatnam,2015
2015-04-16,Bhuvneshwar Kumar,4,0,25,0,0,0,6.25,India,1990-02-05,SH,Visakhapatnam,2015
2015-04-16,Trent Boult,4,0,31,1,0,2,7.75,New Zealand,1989-07-22,SH,Visakhapatnam,2015
2015-04-16,Praveen Kumar,4,0,30,0,0,2,7.50,India,1986-10-02,SH,Visakhapatnam,2015
2015-04-16,Karn Sharma,3,0,19,1,0,0,6.33,India,1987-10-23,SH,Visakhapatnam,2015
2015-04-16,Ravi Bopara,4,0,18,2,0,0,4.50,England,1985-05-04,SH,Visakhapatnam,2015
2015-04-16,Ashish Reddy,1,0,5,0,0,0,5.00,India,1991-02-24,SH,Visakhapatnam,2015
2015-04-17,Ashish Nehra,4,0,23,3,0,1,5.75,India,1979-04-29,CSK,Mumbai,2015
2015-04-17,Ishwar Pandey,3,1,22,1,0,1,7.33,India,1989-08-15,CSK,Mumbai,2015
2015-04-17,Mohit Sharma,4,0,43,1,0,0,10.75,India,1988-09-18,CSK,Mumbai,2015
2015-04-17,Ravindra Jadeja,4,0,49,0,0,2,12.25,India,1988-12-06,CSK,Mumbai,2015
2015-04-17,Ravichandran Ashwin,1,0,13,0,0,0,13.00,India,1986-09-17,CSK,Mumbai,2015
2015-04-17,Dwayne Bravo,4,0,30,2,0,0,7.50,West Indies,1983-10-07,CSK,Mumbai,2015
2015-04-17,Pawan Suyal,3,0,28,0,1,2,9.33,India,1989-10-15,MI,Mumbai,2015
2015-04-17,Lasith Malinga,4,0,40,1,1,3,10.00,Sri Lanka,1983-08-28,MI,Mumbai,2015
2015-04-17,Jagadeesha Suchith,2,0,33,0,0,1,16.50,India,1994-01-16,MI,Mumbai,2015
2015-04-17,Harbhajan Singh,4,0,44,2,0,0,11.00,India,1980-07-03,MI,Mumbai,2015
2015-04-17,Vinay Kumar,2,0,18,0,0,0,9.00,India,1984-02-12,MI,Mumbai,2015
2015-04-17,Kieron Pollard,1.4,0,26,1,1,2,18.57,West Indies,1987-05-12,MI,Mumbai,2015
2015-04-18,Praveen Kumar,4,0,38,1,0,2,9.50,India,1986-10-02,SH,Visakhapatnam,2015
2015-04-18,Dale Steyn,4,0,27,1,0,0,6.75,South Africa,1983-06-27,SH,Visakhapatnam,2015
2015-04-18,Bhuvneshwar Kumar,4,0,21,1,0,1,5.25,India,1990-02-05,SH,Visakhapatnam,2015
2015-04-18,Ravi Bopara,4,0,38,0,0,2,9.50,England,1985-05-04,SH,Visakhapatnam,2015
2015-04-18,Karn Sharma,2,0,25,0,0,0,12.50,India,1987-10-23,SH,Visakhapatnam,2015
2015-04-18,Ashish Reddy,2,0,15,1,0,1,7.50,India,1991-02-24,SH,Visakhapatnam,2015
2015-04-18,Nathan Coulter-Nile,4,0,26,1,0,0,6.50,Australia,1987-10-11,DD,Visakhapatnam,2015
2015-04-18,Jean-Paul Duminy,3,0,17,4,0,1,5.67,South Africa,1984-04-14,DD,Visakhapatnam,2015
2015-04-18,Domnic Muthuswami,2,0,20,0,0,0,10.00,India,1981-03-09,DD,Visakhapatnam,2015
2015-04-18,Angelo Mathews,4,0,38,1,0,0,9.50,Sri Lanka,1987-06-02,DD,Visakhapatnam,2015
2015-04-18,Imran Tahir,4,0,35,1,0,0,8.75,South Africa,1979-03-27,DD,Visakhapatnam,2015
2015-04-18,Amit Mishra,2,0,14,0,0,0,7.00,India,1982-11-24,DD,Visakhapatnam,2015
2015-04-18,Yuvraj Singh,1,0,10,0,0,0,10.00,India,1981-12-12,DD,Visakhapatnam,2015
2015-04-18,Umesh Yadav,4,0,33,3,0,1,8.25,India,1987-10-25,KKR,Pune,2015
2015-04-18,Morne Morkel,4,0,27,2,0,0,6.75,South Africa,1984-10-06,KKR,Pune,2015
2015-04-18,Andre Russell,4,0,39,2,0,2,9.75,West Indies,1988-04-29,KKR,Pune,2015
2015-04-18,Sunil Narine,4,0,17,1,0,0,4.25,West Indies,1988-05-26,KKR,Pune,2015
2015-04-18,Piyush Chawla,4,0,29,0,0,0,7.25,India,1988-12-24,KKR,Pune,2015
2015-04-18,Sandeep Sharma,4,1,25,4,0,0,6.25,India,1993-05-18,KXP,Pune,2015
2015-04-18,Anureet Singh,4,0,37,0,0,0,9.25,India,1988-03-02,KXP,Pune,2015
2015-04-18,Mitchell Johnson,3.5,0,41,1,0,0,11.71,Australia,1981-11-02,KXP,Pune,2015
2015-04-18,Thisara Perera,4,0,33,1,0,1,8.25,Sri Lanka,1989-04-03,KXP,Pune,2015
2015-04-18,Axar Patel,2,0,22,0,0,0,11.00,India,1994-01-20,KXP,Pune,2015
2015-04-19,Ankit Sharma,3,0,26,1,0,0,8.67,India,1991-04-20,RR,Ahmedabad,2015
2015-04-19,Chris Morris,4,0,19,1,0,0,4.75,South Africa,1987-04-30,RR,Ahmedabad,2015
2015-04-19,Pravin Tambe,4,0,36,1,0,0,9.00,India,1971-10-08,RR,Ahmedabad,2015
2015-04-19,Deepak Hooda,2,0,22,0,0,2,11.00,India,1995-04-19,RR,Ahmedabad,2015
2015-04-19,James Faulkner,4,0,26,1,0,1,6.50,Australia,1990-04-29,RR,Ahmedabad,2015
2015-04-19,Stuart Binny,1,0,5,0,0,0,5.00,India,1984-06-03,RR,Ahmedabad,2015
2015-04-19,Shane Watson,2,0,20,0,0,1,10.00,Australia,1981-06-17,RR,Ahmedabad,2015
2015-04-19,Ishwar Pandey,2,0,12,0,0,0,6.00,India,1989-08-15,CSK,Ahmedabad,2015
2015-04-19,Ashish Nehra,4,0,32,0,0,1,8.00,India,1979-04-29,CSK,Ahmedabad,2015
2015-04-19,Mohit Sharma,4,0,33,0,0,0,8.25,India,1988-09-18,CSK,Ahmedabad,2015
2015-04-19,Ravindra Jadeja,4,0,29,1,0,0,7.25,India,1988-12-06,CSK,Ahmedabad,2015
2015-04-19,Ravichandran Ashwin,2,0,21,0,0,0,10.50,India,1986-09-17,CSK,Ahmedabad,2015
2015-04-19,Dwayne Bravo,2.2,0,30,1,0,0,13.64,West Indies,1983-10-07,CSK,Ahmedabad,2015
2015-04-19,Iqbal Abdulla,4,0,35,0,0,3,8.75,India,1989-12-02,RCB,Bengaluru,2015
2015-04-19,Varun Aaron,4,0,50,0,0,7,12.50,India,1989-10-29,RCB,Bengaluru,2015
2015-04-19,Abu Nechim,4,0,59,0,0,1,14.75,India,1988-11-05,RCB,Bengaluru,2015
2015-04-19,David Wiese,4,0,33,4,0,1,8.25,Namibia,1985-05-18,RCB,Bengaluru,2015
2015-04-19,Yuzvendra Chahal,4,0,28,2,0,1,7.00,India,1990-07-23,RCB,Bengaluru,2015
2015-04-19,Mitchell McClenaghan,4,0,43,1,2,3,10.75,New Zealand,1986-06-11,MI,Bengaluru,2015
2015-04-19,Lasith Malinga,4,1,35,1,0,3,8.75,Sri Lanka,1983-08-28,MI,Bengaluru,2015
2015-04-19,Harbhajan Singh,4,0,27,3,0,0,6.75,India,1980-07-03,MI,Bengaluru,2015
2015-04-19,Jasprit Bumrah,4,0,39,1,0,5,9.75,India,1993-12-06,MI,Bengaluru,2015
2015-04-19,Hardik Pandya,3,0,37,0,0,2,12.33,India,1993-10-11,MI,Bengaluru,2015
2015-04-19,Kieron Pollard,1,0,9,0,0,0,9.00,West Indies,1987-05-12,MI,Bengaluru,2015
2015-04-20,Umesh Yadav,4,0,18,2,0,3,4.50,India,1987-10-25,KKR,Delhi,2015
2015-04-20,Morne Morkel,4,0,30,2,0,2,7.50,South Africa,1984-10-06,KKR,Delhi,2015
2015-04-20,Sunil Narine,4,0,38,1,0,0,9.50,West Indies,1988-05-26,KKR,Delhi,2015
2015-04-20,Andre Russell,3,0,21,0,0,0,7.00,West Indies,1988-04-29,KKR,Delhi,2015
2015-04-20,Piyush Chawla,4,0,27,2,0,5,6.75,India,1988-12-24,KKR,Delhi,2015
2015-04-20,Yusuf Pathan,1,0,9,0,0,0,9.00,India,1982-11-17,KKR,Delhi,2015
2015-04-20,Domnic Muthuswami,3,0,18,2,0,0,6.00,India,1981-03-09,DD,Delhi,2015
2015-04-20,Nathan Coulter-Nile,4,0,30,1,0,1,7.50,Australia,1987-10-11,DD,Delhi,2015
2015-04-20,Angelo Mathews,3,0,33,0,0,2,11.00,Sri Lanka,1987-06-02,DD,Delhi,2015
2015-04-20,Imran Tahir,4,0,30,1,0,0,7.50,South Africa,1979-03-27,DD,Delhi,2015
2015-04-20,Jean-Paul Duminy,1,0,10,0,0,0,10.00,South Africa,1984-04-14,DD,Delhi,2015
2015-04-20,Amit Mishra,3.1,0,22,0,0,0,7.10,India,1982-11-24,DD,Delhi,2015
2015-04-21,Sandeep Sharma,4,0,25,1,0,3,6.25,India,1993-05-18,KXP,Ahmedabad,2015
2015-04-21,Anureet Singh,4,0,41,1,0,0,10.25,India,1988-03-02,KXP,Ahmedabad,2015
2015-04-21,Mitchell Johnson,4,0,33,1,1,1,8.25,Australia,1981-11-02,KXP,Ahmedabad,2015
2015-04-21,Axar Patel,4,0,30,2,0,2,7.50,India,1994-01-20,KXP,Ahmedabad,2015
2015-04-21,Shivam Sharma,3,0,44,1,0,0,14.67,India,1993-09-09,KXP,Ahmedabad,2015
2015-04-21,Glenn Maxwell,1,0,15,0,0,0,15.00,Australia,1988-10-14,KXP,Ahmedabad,2015
2015-04-21,Chris Morris,4,0,34,1,0,1,8.50,South Africa,1987-04-30,RR,Ahmedabad,2015
2015-04-21,Stuart Binny,2,0,13,0,0,0,6.50,India,1984-06-03,RR,Ahmedabad,2015
2015-04-21,James Faulkner,4,0,41,0,0,0,10.25,Australia,1990-04-29,RR,Ahmedabad,2015
2015-04-21,Pravin Tambe,3,0,20,1,0,0,6.67,India,1971-10-08,RR,Ahmedabad,2015
2015-04-21,Rahul Tewatia,3,0,31,1,0,0,10.33,India,1993-05-20,RR,Ahmedabad,2015
2015-04-21,Deepak Hooda,3,0,35,1,0,0,11.67,India,1995-04-19,RR,Ahmedabad,2015
2015-04-21,Shane Watson,1,0,13,0,0,0,13.00,Australia,1981-06-17,RR,Ahmedabad,2015
2015-04-22,Johan Botha,4,0,26,0,0,1,6.50,South Africa,1982-05-02,KKR,Visakhapatnam,2015
2015-04-22,Morne Morkel,4,0,31,2,0,0,7.75,South Africa,1984-10-06,KKR,Visakhapatnam,2015
2015-04-22,Sunil Narine,4,0,38,0,0,0,9.50,West Indies,1988-05-26,KKR,Visakhapatnam,2015
2015-04-22,Yusuf Pathan,2,0,18,0,0,0,9.00,India,1982-11-17,KKR,Visakhapatnam,2015
2015-04-22,Umesh Yadav,4,0,40,1,1,0,10.00,India,1987-10-25,KKR,Visakhapatnam,2015
2015-04-22,Piyush Chawla,1,0,15,0,0,0,15.00,India,1988-12-24,KKR,Visakhapatnam,2015
2015-04-22,Andre Russell,1,0,6,1,0,0,6.00,West Indies,1988-04-29,KKR,Visakhapatnam,2015
2015-04-22,Dale Steyn,3,0,24,0,0,0,8.00,South Africa,1983-06-27,SH,Visakhapatnam,2015
2015-04-22,Bhuvneshwar Kumar,3,0,24,1,0,2,8.00,India,1990-02-05,SH,Visakhapatnam,2015
2015-04-22,Praveen Kumar,2,0,18,1,0,0,9.00,India,1986-10-02,SH,Visakhapatnam,2015
2015-04-22,Karn Sharma,1,0,5,0,0,0,5.00,India,1987-10-23,SH,Visakhapatnam,2015
2015-04-22,Moises Henriques,1,0,9,1,0,1,9.00,Australia,1987-02-01,SH,Visakhapatnam,2015
2015-04-22,Bipul Sharma,1,0,14,0,0,0,14.00,India,1983-09-28,SH,Visakhapatnam,2015
2015-04-22,Ravi Bopara,1,0,7,1,0,0,7.00,England,1985-05-04,SH,Visakhapatnam,2015
2015-04-22,Mitchell Starc,4,0,24,1,0,0,6.00,Australia,1990-01-30,RCB,Bengaluru,2015
2015-04-22,Yuzvendra Chahal,4,0,40,3,0,0,10.00,India,1990-07-23,RCB,Bengaluru,2015
2015-04-22,Harshal Patel,4,0,28,1,0,0,7.00,India,1990-11-23,RCB,Bengaluru,2015
2015-04-22,David Wiese,4,0,46,1,0,1,11.50,Namibia,1985-05-18,RCB,Bengaluru,2015
2015-04-22,Iqbal Abdulla,4,0,36,2,0,2,9.00,India,1989-12-02,RCB,Bengaluru,2015
2015-04-22,Ishwar Pandey,4,0,21,1,0,0,5.25,India,1989-08-15,CSK,Bengaluru,2015
2015-04-22,Ashish Nehra,4,0,10,4,0,0,2.50,India,1979-04-29,CSK,Bengaluru,2015
2015-04-22,Mohit Sharma,4,0,39,0,0,0,9.75,India,1988-09-18,CSK,Bengaluru,2015
2015-04-22,Ravichandran Ashwin,1,0,17,0,0,1,17.00,India,1986-09-17,CSK,Bengaluru,2015
2015-04-22,Ravindra Jadeja,4,0,37,1,0,0,9.25,India,1988-12-06,CSK,Bengaluru,2015
2015-04-22,Dwayne Bravo,3,0,25,1,0,0,8.33,West Indies,1983-10-07,CSK,Bengaluru,2015
2015-04-23,Mitchell McClenaghan,4,0,38,2,0,3,9.50,New Zealand,1986-06-11,MI,Delhi,2015
2015-04-23,Lasith Malinga,4,0,23,1,1,2,5.75,Sri Lanka,1983-08-28,MI,Delhi,2015
2015-04-23,Jasprit Bumrah,4,0,55,1,0,0,13.75,India,1993-12-06,MI,Delhi,2015
2015-04-23,Harbhajan Singh,4,0,34,0,0,0,8.50,India,1980-07-03,MI,Delhi,2015
2015-04-23,Hardik Pandya,2,0,14,0,0,0,7.00,India,1993-10-11,MI,Delhi,2015
2015-04-23,Kieron Pollard,2,0,25,0,0,1,12.50,West Indies,1987-05-12,MI,Delhi,2015
2015-04-23,Nathan Coulter-Nile,4,0,36,1,0,3,9.00,Australia,1987-10-11,DD,Delhi,2015
2015-04-23,Domnic Muthuswami,2,0,7,1,0,0,3.50,India,1981-03-09,DD,Delhi,2015
