Match Date,Name,Runs,Balls,Fours,Sixes,Strike Rate,Country,Born,Team,Venue,Season
2009-04-18,Pinal Shah,0,0,0,0,0.00,India,1987-11-03,MI,Cape Town,2009
2009-04-18,Zaheer Khan,2,3,0,0,66.67,India,1978-10-07,MI,Cape Town,2009
2009-04-18,Abhishek Nayar,35,14,2,3,250.00,India,1983-10-08,MI,Cape Town,2009
2009-04-18,Harbhajan Singh,4,2,1,0,200.00,India,1980-07-03,MI,Cape Town,2009
2009-04-18,Dwayne Bravo,5,4,1,0,125.00,West Indies,1983-10-07,MI,Cape Town,2009
2009-04-18,Jean-Paul Duminy,9,7,1,0,128.57,South Africa,1984-04-14,MI,Cape Town,2009
2009-04-18,Sanath Jayasuriya,26,20,5,0,130.00,Sri Lanka,1969-06-30,MI,Cape Town,2009
2009-04-18,Sachin Tendulkar,59,49,7,0,120.41,India,1973-04-24,MI,Cape Town,2009
2009-04-18,Thilan Thushara,1,2,0,0,50.00,Sri Lanka,1981-03-01,CSK,Cape Town,2009
2009-04-18,S Badrinath,0,2,0,0,0.00,India,1980-08-30,CSK,Cape Town,2009
2009-04-18,Joginder Sharma,16,15,0,1,106.67,India,1983-10-23,CSK,Cape Town,2009
2009-04-18,Parthiv Patel,0,2,0,0,0.00,India,1985-03-09,CSK,Cape Town,2009
2009-04-18,MS Dhoni,36,26,1,2,138.46,India,1981-07-07,CSK,Cape Town,2009
2009-04-18,Andrew Flintoff,24,23,2,1,104.35,England,1977-12-06,CSK,Cape Town,2009
2009-04-18,Matthew Hayden,44,35,6,1,125.71,Australia,1971-10-29,CSK,Cape Town,2009
2009-04-18,Jacob Oram,8,6,0,1,133.33,New Zealand,1978-07-28,CSK,Cape Town,2009
2009-04-18,Dale Steyn,0,0,0,0,0.00,South Africa,1983-06-27,RCB,Cape Town,2009
2009-04-18,Vinay Kumar,8,2,2,0,400.00,India,1984-02-12,RCB,Cape Town,2009
2009-04-18,Praveen Kumar,8,10,0,1,80.00,India,1986-10-02,RCB,Cape Town,2009
2009-04-18,Balachandra Akhil,9,9,1,0,100.00,India,1977-10-07,RCB,Cape Town,2009
2009-04-18,Virat Kohli,3,8,0,0,37.50,India,1988-11-05,RCB,Cape Town,2009
2009-04-18,Rahul Dravid,66,48,8,1,137.50,India,1973-01-11,RCB,Cape Town,2009
2009-04-18,Kevin Pietersen,32,30,4,0,106.67,England,1980-06-27,RCB,Cape Town,2009
2009-04-18,Robin Uthappa,3,10,0,0,30.00,India,1985-11-11,RCB,Cape Town,2009
2009-04-18,Ross Taylor,0,1,0,0,0.00,New Zealand,1984-03-08,RCB,Cape Town,2009
2009-04-18,Kamran Khan,3,5,0,0,60.00,India,1991-03-10,RR,Cape Town,2009
2009-04-18,Mahesh Rawat,4,7,0,0,57.14,India,1985-10-25,RR,Cape Town,2009
2009-04-18,Munaf Patel,0,2,0,0,0.00,India,1983-07-12,RR,Cape Town,2009
2009-04-18,Shane Warne,3,9,0,0,33.33,Australia,1969-09-13,RR,Cape Town,2009
2009-04-18,Graeme Smith,2,11,0,0,18.18,South Africa,1981-02-01,RR,Cape Town,2009
2009-04-18,Yusuf Pathan,11,14,1,0,78.57,India,1982-11-17,RR,Cape Town,2009
2009-04-18,Ravindra Jadeja,11,10,0,1,110.00,India,1988-12-06,RR,Cape Town,2009
2009-04-18,Dimitri Mascarenhas,0,1,0,0,0.00,England,1977-10-30,RR,Cape Town,2009
2009-04-18,Tyron Henderson,11,15,0,1,73.33,South Africa,1974-08-01,RR,Cape Town,2009
2009-04-18,Niraj Patel,4,16,0,0,25.00,India,1981-03-26,RR,Cape Town,2009
2009-04-19,Taruwar Kohli,0,0,0,0,0.00,India,1988-12-17,KXP,Cape Town,2009
2009-04-19,Irfan Pathan,6,7,0,0,85.71,India,1984-10-27,KXP,Cape Town,2009
2009-04-19,Piyush Chawla,0,0,0,0,0.00,India,1988-12-24,KXP,Cape Town,2009
2009-04-19,Mahela Jayawardene,6,6,1,0,100.00,Sri Lanka,1977-05-27,KXP,Cape Town,2009
2009-04-19,Kumar Sangakkara,8,11,1,0,72.73,Sri Lanka,1977-10-27,KXP,Cape Town,2009
2009-04-19,Yuvraj Singh,16,11,0,2,145.45,India,1981-12-12,KXP,Cape Town,2009
2009-04-19,Karan Goel,38,21,3,3,180.95,India,1986-12-24,KXP,Cape Town,2009
2009-04-19,Virender Sehwag,38,16,4,3,237.50,India,1978-10-20,DD,Cape Town,2009
2009-04-19,Gautam Gambhir,15,13,2,0,115.38,India,1981-10-14,DD,Cape Town,2009
2009-04-19,Ashok Dinda,2,2,0,0,100.00,India,1984-03-25,KKR,Cape Town,2009
2009-04-19,Ishant Sharma,9,9,0,1,100.00,India,1988-09-02,KKR,Cape Town,2009
2009-04-19,Murali Kartik,10,10,0,0,100.00,India,1976-09-11,KKR,Cape Town,2009
2009-04-19,Moises Henriques,6,8,0,0,75.00,Australia,1987-02-01,KKR,Cape Town,2009
2009-04-19,Aakash Chopra,11,19,2,0,57.89,India,1977-09-19,KKR,Cape Town,2009
2009-04-19,Laxmi Shukla,8,6,0,1,133.33,India,1981-05-06,KKR,Cape Town,2009
2009-04-19,Brad Hodge,31,34,4,0,91.18,Australia,1974-12-29,KKR,Cape Town,2009
2009-04-19,Sourav Ganguly,1,12,0,0,8.33,India,1972-07-08,KKR,Cape Town,2009
2009-04-19,Chris Gayle,10,12,1,1,83.33,West Indies,1979-09-21,KKR,Cape Town,2009
2009-04-19,Brendon McCullum,1,3,0,0,33.33,New Zealand,1981-09-27,KKR,Cape Town,2009
2009-04-19,Herschelle Gibbs,43,26,5,1,165.38,South Africa,1974-02-23,DC,Cape Town,2009
2009-04-19,Rohit Sharma,36,32,3,2,112.50,India,1987-04-30,DC,Cape Town,2009
2009-04-19,VVS Laxman,10,10,1,1,100.00,India,1974-11-01,DC,Cape Town,2009
2009-04-19,Adam Gilchrist,13,11,2,0,118.18,Australia,1971-11-14,DC,Cape Town,2009
2009-04-20,Albie Morkel,5,3,1,0,166.67,South Africa,1981-06-10,CSK,Port Elizabeth,2009
2009-04-20,Andrew Flintoff,22,13,2,1,169.23,England,1977-12-06,CSK,Port Elizabeth,2009
2009-04-20,MS Dhoni,16,14,0,1,114.29,India,1981-07-07,CSK,Port Elizabeth,2009
2009-04-20,Suresh Raina,28,29,1,1,96.55,India,1986-11-27,CSK,Port Elizabeth,2009
2009-04-20,Parthiv Patel,30,26,2,1,115.38,India,1985-03-09,CSK,Port Elizabeth,2009
2009-04-20,Vinay Kumar,5,6,0,0,83.33,India,1984-02-12,RCB,Port Elizabeth,2009
2009-04-20,Dale Steyn,0,3,0,0,0.00,South Africa,1983-06-27,RCB,Port Elizabeth,2009
2009-04-20,Rajesh Bishnoi,0,1,0,0,0.00,India,1987-10-08,RCB,Port Elizabeth,2009
2009-04-20,Virat Kohli,11,13,0,1,84.62,India,1988-11-05,RCB,Port Elizabeth,2009
2009-04-20,Rahul Dravid,20,18,2,0,111.11,India,1973-01-11,RCB,Port Elizabeth,2009
2009-04-20,Ross Taylor,1,4,0,0,25.00,New Zealand,1984-03-08,RCB,Port Elizabeth,2009
2009-04-20,Jacques Kallis,24,19,5,0,126.32,South Africa,1975-10-16,RCB,Port Elizabeth,2009
2009-04-20,Kevin Pietersen,0,1,0,0,0.00,England,1980-06-27,RCB,Port Elizabeth,2009
2009-04-20,Robin Uthappa,20,19,2,0,105.26,India,1985-11-11,RCB,Port Elizabeth,2009
2009-04-20,Praveen Kumar,0,3,0,0,0.00,India,1986-10-02,RCB,Port Elizabeth,2009
2009-04-21,Piyush Chawla,3,6,0,0,50.00,India,1988-12-24,KXP,Durban,2009
2009-04-21,Mahela Jayawardene,31,19,3,1,163.16,Sri Lanka,1977-05-27,KXP,Durban,2009
2009-04-21,Taruwar Kohli,1,4,0,0,25.00,India,1988-12-17,KXP,Durban,2009
2009-04-21,Yuvraj Singh,38,28,3,2,135.71,India,1981-12-12,KXP,Durban,2009
