Match Date,Name,Runs,Balls,Fours,Sixes,Strike Rate,Country,Born,Team,Venue,Season
2008-05-01,VVS Laxman,48,34,8,0,141.18,India,1974-11-01,DC,Hyderabad,2008
2008-05-01,Shaun Marsh,84,62,11,1,135.48,Australia,1983-07-09,KXP,Hyderabad,2008
2008-05-01,Yuvraj Singh,14,9,2,0,155.56,India,1981-12-12,KXP,Hyderabad,2008
2008-05-01,Mahela Jayawardene,45,23,6,1,195.65,Sri Lanka,1977-05-27,KXP,Hyderabad,2008
2008-05-01,Kumar Sangakkara,3,4,0,0,75.0,Sri Lanka,1977-10-27,KXP,Hyderabad,2008
2008-05-02,S Badrinath,11,5,0,1,220.0,India,1980-08-30,CSK,Chennai,2008
2008-05-02,Joginder Sharma,0,0,0,0,0.0,India,1983-10-23,CSK,Chennai,2008
2008-05-02,Suresh Raina,3,4,0,0,75.0,India,1986-11-27,CSK,Chennai,2008
2008-05-02,Albie Morkel,28,16,3,2,175.0,South Africa,1981-06-10,CSK,Chennai,2008
2008-05-02,Vidyut Sivaramakrishnan,54,37,7,1,145.95,India,1981-12-03,CSK,Chennai,2008
2008-05-02,MS Dhoni,32,27,2,1,118.52,India,1981-07-07,CSK,Chennai,2008
2008-05-02,Stephen Fleming,13,13,2,0,100.0,New Zealand,1973-04-01,CSK,Chennai,2008
2008-05-02,Parthiv Patel,21,20,3,0,105.0,India,1985-03-09,CSK,Chennai,2008
2008-05-02,Gautam Gambhir,50,37,5,1,135.14,India,1981-10-14,DD,Chennai,2008
2008-05-02,Shikhar Dhawan,19,17,2,0,111.76,India,1985-12-05,DD,Chennai,2008
2008-05-02,AB de Villiers,26,21,2,0,123.81,South Africa,1984-02-17,DD,Chennai,2008
2008-05-03,Zaheer Khan,0,0,0,0,0.0,India,1978-10-07,RCB,Bengaluru,2008
2008-05-03,Praveen Kumar,8,4,2,0,200.0,India,1986-10-02,RCB,Bengaluru,2008
2008-05-03,Mark Boucher,16,14,2,0,114.29,South Africa,1976-12-03,RCB,Bengaluru,2008
2008-05-03,Misbah-ul-Haq,3,5,0,0,60.0,Pakistan,1974-05-28,RCB,Bengaluru,2008
2008-05-03,Jacques Kallis,6,5,1,0,120.0,South Africa,1975-10-16,RCB,Bengaluru,2008
2008-05-03,Virat Kohli,38,29,1,2,131.03,India,1988-11-05,RCB,Bengaluru,2008
2008-05-03,Wasim Jaffer,44,37,6,0,118.92,India,1978-02-16,RCB,Bengaluru,2008
2008-05-03,Bharath Chipli,10,7,2,0,142.86,India,1983-01-27,RCB,Bengaluru,2008
2008-05-03,Arjun Yadav,3,4,0,0,75.0,India,1981-12-23,DC,Bengaluru,2008
2008-05-03,Scott Styris,2,3,0,0,66.67,New Zealand,1975-07-10,DC,Bengaluru,2008
2008-05-03,Shahid Afridi,1,2,0,0,50.0,Pakistan,1980-03-01,DC,Bengaluru,2008
2008-05-03,Rohit Sharma,57,42,5,3,135.71,India,1987-04-30,DC,Bengaluru,2008
2008-05-03,Adam Gilchrist,10,11,2,0,90.91,Australia,1971-11-14,DC,Bengaluru,2008
2008-05-03,Sanjay Bangar,17,7,0,2,242.86,India,1972-10-11,DC,Bengaluru,2008
2008-05-03,Herschelle Gibbs,5,7,1,0,71.43,South Africa,1974-02-23,DC,Bengaluru,2008
2008-05-03,Piyush Chawla,21,7,3,1,300.0,India,1988-12-24,KXP,Mohali,2008
2008-05-03,Irfan Pathan,24,26,2,0,92.31,India,1984-10-27,KXP,Mohali,2008
2008-05-03,Karan Goel,6,7,1,0,85.71,India,1986-12-24,KXP,Mohali,2008
2008-05-03,Mahela Jayawardene,10,6,0,1,166.67,Sri Lanka,1977-05-27,KXP,Mohali,2008
2008-05-03,Yuvraj Singh,17,10,2,1,170.0,India,1981-12-12,KXP,Mohali,2008
2008-05-03,James Hopes,18,12,4,0,150.0,Australia,1978-10-24,KXP,Mohali,2008
2008-05-03,Kumar Sangakkara,28,21,5,0,133.33,Sri Lanka,1977-10-27,KXP,Mohali,2008
2008-05-03,Shaun Marsh,40,32,5,1,125.0,Australia,1983-07-09,KXP,Mohali,2008
2008-05-03,Wriddhiman Saha,59,32,2,4,184.38,India,1984-10-24,KKR,Mohali,2008
2008-05-03,Ajit Agarkar,1,2,0,0,50.0,India,1977-12-04,KKR,Mohali,2008
2008-05-03,Laxmi Shukla,7,10,0,0,70.0,India,1981-05-06,KKR,Mohali,2008
2008-05-03,David Hussey,71,46,4,4,154.35,Australia,1977-07-15,KKR,Mohali,2008
2008-05-03,Brad Hodge,1,3,0,0,33.33,Australia,1974-12-29,KKR,Mohali,2008
2008-05-03,Debabrata Das,5,8,1,0,62.5,India,1986-09-22,KKR,Mohali,2008
2008-05-03,Sourav Ganguly,5,7,1,0,71.43,India,1972-07-08,KKR,Mohali,2008
2008-05-04,Rohan Raje,6,5,1,0,120.0,India,1986-09-03,MI,Mumbai,2008
2008-05-04,Ashish Nehra,0,0,0,0,0.0,India,1979-04-29,MI,Mumbai,2008
2008-05-04,Saurabh Tiwary,9,10,1,0,90.0,India,1989-12-30,MI,Mumbai,2008
2008-05-04,Shaun Pollock,33,15,2,3,220.0,South Africa,1973-07-16,MI,Mumbai,2008
2008-05-04,Dwayne Bravo,2,4,0,0,50.0,West Indies,1983-10-07,MI,Mumbai,2008
2008-05-04,Abhishek Nayar,2,6,0,0,33.33,India,1983-10-08,MI,Mumbai,2008
2008-05-04,Dominic Thornely,30,24,2,2,125.0,Australia,1978-10-01,MI,Mumbai,2008
2008-05-04,Robin Uthappa,22,21,0,2,104.76,India,1985-11-11,MI,Mumbai,2008
2008-05-04,Sanath Jayasuriya,34,16,6,1,212.5,Sri Lanka,1969-06-30,MI,Mumbai,2008
2008-05-04,Glenn McGrath,0,2,0,0,0.0,Australia,1970-02-09,DD,Mumbai,2008
2008-05-04,Mohammad Asif,0,1,0,0,0.0,Pakistan,1982-12-20,DD,Mumbai,2008
2008-05-04,Yo Mahesh,3,5,0,0,60.0,India,1987-12-21,DD,Mumbai,2008
2008-05-04,Pradeep Sangwan,2,4,0,0,50.0,India,1990-11-05,DD,Mumbai,2008
2008-05-04,Rajat Bhatia,9,8,0,1,112.5,India,1979-10-22,DD,Mumbai,2008
2008-05-04,Shoaib Malik,24,22,1,0,109.09,Pakistan,1982-02-01,DD,Mumbai,2008
2008-05-04,Dinesh Karthik,28,23,3,0,121.74,India,1985-06-01,DD,Mumbai,2008
2008-05-04,AB de Villiers,21,17,2,1,123.53,South Africa,1984-02-17,DD,Mumbai,2008
2008-05-04,Virender Sehwag,40,20,3,3,200.0,India,1978-10-20,DD,Mumbai,2008
2008-05-04,Gautam Gambhir,1,9,0,0,11.11,India,1981-10-14,DD,Mumbai,2008
2008-05-04,Makhaya Ntini,11,12,2,0,91.67,South Africa,1977-07-06,CSK,Jaipur,2008
2008-05-04,Muttiah Muralitharan,0,3,0,0,0.0,Sri Lanka,1972-04-17,CSK,Jaipur,2008
2008-05-04,Manpreet Gony,1,4,0,0,25.0,India,1984-01-04,CSK,Jaipur,2008
2008-05-04,Albie Morkel,42,33,4,1,127.27,South Africa,1981-06-10,CSK,Jaipur,2008
2008-05-04,Joginder Sharma,0,1,0,0,0.0,India,1983-10-23,CSK,Jaipur,2008
2008-05-04,MS Dhoni,1,7,0,0,14.29,India,1981-07-07,CSK,Jaipur,2008
2008-05-04,Suresh Raina,27,27,2,0,100.0,India,1986-11-27,CSK,Jaipur,2008
2008-05-04,S Badrinath,15,14,3,0,107.14,India,1980-08-30,CSK,Jaipur,2008
2008-05-04,Vidyut Sivaramakrishnan,5,10,1,0,50.0,India,1981-12-03,CSK,Jaipur,2008
2008-05-04,Stephen Fleming,0,2,0,0,0.0,New Zealand,1973-04-01,CSK,Jaipur,2008
2008-05-04,Graeme Smith,35,44,4,0,79.55,South Africa,1981-02-01,RR,Jaipur,2008
2008-05-04,Shane Watson,14,8,1,1,175.0,Australia,1981-06-17,RR,Jaipur,2008
2008-05-04,Yusuf Pathan,8,5,0,1,160.0,India,1982-11-17,RR,Jaipur,2008
2008-05-05,Dale Steyn,1,3,0,0,33.33,South Africa,1983-06-27,RCB,Bengaluru,2008
2008-05-05,Zaheer Khan,0,1,0,0,0.0,India,1978-10-07,RCB,Bengaluru,2008
2008-05-05,Anil Kumble,3,7,0,0,42.86,India,1970-10-17,RCB,Bengaluru,2008
2008-05-05,Devraj Patil,4,1,1,0,400.0,India,1984-12-06,RCB,Bengaluru,2008
2008-05-05,Praveen Kumar,0,2,0,0,0.0,India,1986-10-02,RCB,Bengaluru,2008
2008-05-05,Misbah-ul-Haq,8,7,1,0,114.29,Pakistan,1974-05-28,RCB,Bengaluru,2008
