Match Date,Name,Overs,Maiden,Runs,Wicket,No Ball,Wide,Economy,Country,Born,Team,Venue,Season
2013-04-05,Marlon Samuels,4,0,34,1,0,1,8.50,West Indies,1981-02-05,PW,Hyderabad,2013
2013-04-05,Bhuvneshwar Kumar,4,0,17,1,0,0,4.25,India,1990-02-05,PW,Hyderabad,2013
2013-04-05,Ashok Dinda,4,0,29,2,0,1,7.25,India,1984-03-25,PW,Hyderabad,2013
2013-04-05,Angelo Mathews,2,0,16,0,0,0,8.00,Sri Lanka,1987-06-02,PW,Hyderabad,2013
2013-04-05,Rahul Sharma,4,0,21,1,0,0,5.25,India,1986-11-30,PW,Hyderabad,2013
2013-04-05,Yuvraj Singh,2,0,8,1,0,0,4.00,India,1981-12-12,PW,Hyderabad,2013
2013-04-05,Dale Steyn,3.5,0,11,3,0,0,3.14,South Africa,1983-06-27,SH,Hyderabad,2013
2013-04-05,Ishant Sharma,4,0,22,0,0,1,5.50,India,1988-09-02,SH,Hyderabad,2013
2013-04-05,Thisara Perera,4,0,29,2,0,1,7.25,Sri Lanka,1989-04-03,SH,Hyderabad,2013
2013-04-05,Amit Mishra,4,0,19,3,0,0,4.75,India,1982-11-24,SH,Hyderabad,2013
2013-04-05,Cameron White,1,0,2,0,0,0,2.00,Australia,1983-08-18,SH,Hyderabad,2013
2013-04-05,Ashish Reddy,2,0,21,1,0,0,10.50,India,1991-02-24,SH,Hyderabad,2013
2013-04-06,Irfan Pathan,4,0,31,0,0,0,7.75,India,1984-10-27,DD,Delhi,2013
2013-04-06,Ashish Nehra,4,0,35,2,0,5,8.75,India,1979-04-29,DD,Delhi,2013
2013-04-06,Umesh Yadav,4,0,24,4,0,0,6.00,India,1987-10-25,DD,Delhi,2013
2013-04-06,Andre Russell,3,0,31,0,0,1,10.33,West Indies,1988-04-29,DD,Delhi,2013
2013-04-06,Shahbaz Nadeem,4,0,22,1,0,0,5.50,India,1989-08-12,DD,Delhi,2013
2013-04-06,Johan Botha,1,0,19,0,0,0,19.00,South Africa,1982-05-02,DD,Delhi,2013
2013-04-06,Samuel Badree,4,0,34,0,0,1,8.50,West Indies,1981-03-09,RR,Delhi,2013
2013-04-06,S Sreesanth,4,0,18,1,0,0,4.50,India,1983-02-06,RR,Delhi,2013
2013-04-06,Siddharth Trivedi,4,0,35,0,0,0,8.75,India,1982-09-04,RR,Delhi,2013
2013-04-06,Kevon Cooper,4,0,30,3,0,2,7.50,West Indies,1989-02-16,RR,Delhi,2013
2013-04-06,Rahul Shukla,3,0,27,1,0,3,9.00,India,1990-08-28,RR,Delhi,2013
2013-04-06,Stuart Binny,1,0,11,0,0,0,11.00,India,1984-06-03,RR,Delhi,2013
2013-04-06,Dirk Nannes,4,0,18,1,0,0,4.50,Australia,1976-05-16,CSK,Chennai,2013
2013-04-06,Ankit Rajpoot,3,0,25,1,0,1,8.33,India,1993-12-04,CSK,Chennai,2013
2013-04-06,Dwayne Bravo,4,0,44,2,0,2,11.00,West Indies,1983-10-07,CSK,Chennai,2013
2013-04-06,Ben Laughlin,3,0,25,1,0,3,8.33,Australia,1982-10-03,CSK,Chennai,2013
2013-04-06,Ravindra Jadeja,2,0,12,0,0,0,6.00,India,1988-12-06,CSK,Chennai,2013
2013-04-06,Ravichandran Ashwin,4,0,21,1,0,0,5.25,India,1986-09-17,CSK,Chennai,2013
2013-04-06,Mitchell Johnson,4,0,22,1,0,2,5.50,Australia,1981-11-02,MI,Chennai,2013
2013-04-06,Munaf Patel,4,0,29,3,0,1,7.25,India,1983-07-12,MI,Chennai,2013
2013-04-06,Harbhajan Singh,4,0,31,2,0,0,7.75,India,1980-07-03,MI,Chennai,2013
2013-04-06,Pragyan Ojha,4,0,16,2,0,0,4.00,India,1986-09-05,MI,Chennai,2013
2013-04-06,Kieron Pollard,4,0,40,1,0,3,10.00,West Indies,1987-05-12,MI,Chennai,2013
2013-04-07,Praveen Kumar,4,0,31,2,0,1,7.75,India,1986-10-02,KXP,Pune,2013
2013-04-07,Ryan Harris,4,0,12,1,0,0,3.00,Australia,1979-10-11,KXP,Pune,2013
2013-04-07,Azhar Mahmood,4,0,19,2,0,0,4.75,Pakistan,1975-02-28,KXP,Pune,2013
2013-04-07,Parvinder Awana,4,0,16,1,0,0,4.00,India,1986-07-19,KXP,Pune,2013
2013-04-07,Piyush Chawla,4,0,19,1,0,0,4.75,India,1988-12-24,KXP,Pune,2013
2013-04-07,Bhuvneshwar Kumar,2,0,16,0,0,0,8.00,India,1990-02-05,PW,Pune,2013
2013-04-07,Ashok Dinda,2,0,28,0,0,1,14.00,India,1984-03-25,PW,Pune,2013
2013-04-07,Angelo Mathews,2,0,12,1,0,0,6.00,Sri Lanka,1987-06-02,PW,Pune,2013
2013-04-07,Mitchell Marsh,3.2,0,24,0,1,1,7.50,Australia,1991-10-20,PW,Pune,2013
2013-04-07,Rahul Sharma,3,0,20,1,0,0,6.67,India,1986-11-30,PW,Pune,2013
2013-04-07,Dale Steyn,4,0,37,1,0,6,9.25,South Africa,1983-06-27,SH,Hyderabad,2013
2013-04-07,Hanuma Vihari,1,0,5,1,0,0,5.00,India,1993-10-13,SH,Hyderabad,2013
2013-04-07,Ishant Sharma,4,0,27,3,0,0,6.75,India,1988-09-02,SH,Hyderabad,2013
2013-04-07,Ankit Sharma,2,0,17,0,0,0,8.50,India,1991-04-20,SH,Hyderabad,2013
2013-04-07,Thisara Perera,4,0,21,1,0,1,5.25,Sri Lanka,1989-04-03,SH,Hyderabad,2013
2013-04-07,Amit Mishra,4,0,15,1,0,0,3.75,India,1982-11-24,SH,Hyderabad,2013
2013-04-07,Ashish Reddy,1,0,7,1,0,0,7.00,India,1991-02-24,SH,Hyderabad,2013
2013-04-07,Jaydev Unadkat,4,0,24,2,0,1,6.00,India,1991-10-18,RCB,Hyderabad,2013
2013-04-07,Moises Henriques,3,0,14,2,0,1,4.67,Australia,1987-02-01,RCB,Hyderabad,2013
2013-04-07,Murali Kartik,4,0,27,0,0,3,6.75,India,1976-09-11,RCB,Hyderabad,2013
2013-04-07,Vinay Kumar,4,0,27,1,0,0,6.75,India,1984-02-12,RCB,Hyderabad,2013
2013-04-07,Muttiah Muralitharan,4,0,18,1,0,1,4.50,Sri Lanka,1972-04-17,RCB,Hyderabad,2013
2013-04-07,Tillakaratne Dilshan,1,0,10,0,0,0,10.00,Sri Lanka,1976-10-14,RCB,Hyderabad,2013
2013-04-08,Brett Lee,4,0,20,1,0,1,5.00,Australia,1976-11-08,KKR,Jaipur,2013
2013-04-08,Mohammed Shami,3,0,26,0,0,0,8.67,India,1990-09-03,KKR,Jaipur,2013
2013-04-08,Sunil Narine,4,0,28,2,0,0,7.00,West Indies,1988-05-26,KKR,Jaipur,2013
2013-04-08,Jacques Kallis,4,0,28,0,1,0,7.00,South Africa,1975-10-16,KKR,Jaipur,2013
2013-04-08,Rajat Bhatia,3,0,21,1,0,0,7.00,India,1979-10-22,KKR,Jaipur,2013
2013-04-08,Laxmi Shukla,2,0,14,1,0,0,7.00,India,1981-05-06,KKR,Jaipur,2013
2013-04-08,S Sreesanth,4,0,25,1,0,1,6.25,India,1983-02-06,RR,Jaipur,2013
2013-04-08,Shaun Tait,4,0,29,1,0,2,7.25,Australia,1983-02-22,RR,Jaipur,2013
2013-04-08,Rahul Shukla,3,0,28,2,0,2,9.33,India,1990-08-28,RR,Jaipur,2013
2013-04-08,Kevon Cooper,4,0,15,3,0,1,3.75,West Indies,1989-02-16,RR,Jaipur,2013
2013-04-08,Siddharth Trivedi,4,0,23,3,0,0,5.75,India,1982-09-04,RR,Jaipur,2013
2013-04-09,RP Singh,4,0,27,3,0,2,6.75,India,1985-12-06,RCB,Bengaluru,2013
2013-04-09,Vinay Kumar,4,0,43,1,1,1,10.75,India,1984-02-12,RCB,Bengaluru,2013
2013-04-09,Jaydev Unadkat,4,0,29,0,0,0,7.25,India,1991-10-18,RCB,Bengaluru,2013
2013-04-09,Muttiah Muralitharan,4,0,23,1,0,0,5.75,Sri Lanka,1972-04-17,RCB,Bengaluru,2013
2013-04-09,Murali Kartik,3,0,21,1,0,1,7.00,India,1976-09-11,RCB,Bengaluru,2013
2013-04-09,Moises Henriques,1,0,18,0,0,0,18.00,Australia,1987-02-01,RCB,Bengaluru,2013
2013-04-09,Hanuma Vihari,1,0,12,0,0,0,12.00,India,1993-10-13,SH,Bengaluru,2013
2013-04-09,Dale Steyn,4,0,16,0,0,0,4.00,South Africa,1983-06-27,SH,Bengaluru,2013
2013-04-09,Ishant Sharma,3.4,0,30,1,0,0,8.82,India,1988-09-02,SH,Bengaluru,2013
2013-04-09,Thisara Perera,3,0,35,1,0,2,11.67,Sri Lanka,1989-04-03,SH,Bengaluru,2013
2013-04-09,Amit Mishra,4,0,42,0,0,2,10.50,India,1982-11-24,SH,Bengaluru,2013
2013-04-09,Ashish Reddy,1,0,12,0,0,0,12.00,India,1991-02-24,SH,Bengaluru,2013
2013-04-09,Cameron White,1,0,14,1,0,0,14.00,Australia,1983-08-18,SH,Bengaluru,2013
2013-04-09,Irfan Pathan,4,1,37,1,0,0,9.25,India,1984-10-27,DD,Mumbai,2013
2013-04-09,Ashish Nehra,4,0,49,2,0,0,12.25,India,1979-04-29,DD,Mumbai,2013
2013-04-09,Morne Morkel,4,0,43,1,1,0,10.75,South Africa,1984-10-06,DD,Mumbai,2013
2013-04-09,Umesh Yadav,3,0,28,0,0,3,9.33,India,1987-10-25,DD,Mumbai,2013
2013-04-09,Shahbaz Nadeem,3,0,26,0,0,0,8.67,India,1989-08-12,DD,Mumbai,2013
2013-04-09,Jeevan Mendis,2,0,20,0,0,0,10.00,Sri Lanka,1983-01-15,DD,Mumbai,2013
2013-04-09,Harbhajan Singh,4,0,25,1,0,0,6.25,India,1980-07-03,MI,Mumbai,2013
2013-04-09,Lasith Malinga,4,0,20,1,0,0,5.00,Sri Lanka,1983-08-28,MI,Mumbai,2013
2013-04-09,Mitchell Johnson,4,0,49,2,0,1,12.25,Australia,1981-11-02,MI,Mumbai,2013
2013-04-09,Pragyan Ojha,4,0,34,2,0,5,8.50,India,1986-09-05,MI,Mumbai,2013
2013-04-09,Kieron Pollard,4,0,35,2,0,2,8.75,West Indies,1987-05-12,MI,Mumbai,2013
2013-04-11,Moises Henriques,4,0,24,2,0,1,6.00,Australia,1987-02-01,RCB,Bengaluru,2013
2013-04-11,RP Singh,4,0,27,3,0,1,6.75,India,1985-12-06,RCB,Bengaluru,2013
2013-04-11,Jaydev Unadkat,4,0,34,0,0,0,8.50,India,1991-10-18,RCB,Bengaluru,2013
2013-04-11,Muttiah Muralitharan,4,0,30,0,1,0,7.50,Sri Lanka,1972-04-17,RCB,Bengaluru,2013
2013-04-11,Vinay Kumar,4,0,36,2,0,0,9.00,India,1984-02-12,RCB,Bengaluru,2013
2013-04-11,Ryan McLaren,3,0,34,1,0,2,11.33,South Africa,1983-02-09,KKR,Bengaluru,2013
2013-04-11,Jacques Kallis,4,1,30,0,1,1,7.50,South Africa,1975-10-16,KKR,Bengaluru,2013
2013-04-11,Sunil Narine,4,0,17,0,0,0,4.25,West Indies,1988-05-26,KKR,Bengaluru,2013
2013-04-11,Lakshmipathy Balaji,3.3,0,33,1,0,2,10.00,India,1981-09-27,KKR,Bengaluru,2013
2013-04-11,Pradeep Sangwan,2,0,34,0,1,2,17.00,India,1990-11-05,KKR,Bengaluru,2013
2013-04-11,Rajat Bhatia,1,0,10,0,0,1,10.00,India,1979-10-22,KKR,Bengaluru,2013
2013-04-11,Bhuvneshwar Kumar,4,0,41,1,1,2,10.25,India,1990-02-05,PW,Pune,2013
2013-04-11,Ashok Dinda,3,0,21,0,0,0,7.00,India,1984-03-25,PW,Pune,2013
2013-04-11,Angelo Mathews,4,0,27,0,0,0,6.75,Sri Lanka,1987-06-02,PW,Pune,2013
2013-04-11,Rahul Sharma,4,0,16,2,0,0,4.00,India,1986-11-30,PW,Pune,2013
2013-04-11,Yuvraj Singh,4,0,27,2,0,1,6.75,India,1981-12-12,PW,Pune,2013
2013-04-11,Mitchell Marsh,1,0,10,0,0,0,10.00,Australia,1991-10-20,PW,Pune,2013
2013-04-11,Harmeet Singh,4,0,34,1,0,1,8.50,India,1992-09-07,RR,Pune,2013
2013-04-11,S Sreesanth,2.4,0,38,0,1,0,15.83,India,1983-02-06,RR,Pune,2013
2013-04-11,James Faulkner,4,0,17,2,0,1,4.25,Australia,1990-04-29,RR,Pune,2013
2013-04-11,Kevon Cooper,4,0,26,0,0,0,6.50,West Indies,1989-02-16,RR,Pune,2013
2013-04-11,Siddharth Trivedi,4,0,31,0,0,1,7.75,India,1982-09-04,RR,Pune,2013
2013-04-12,Dale Steyn,4,1,11,2,0,1,2.75,South Africa,1983-06-27,SH,Delhi,2013
2013-04-12,Ishant Sharma,4,0,35,2,1,2,8.75,India,1988-09-02,SH,Delhi,2013
2013-04-12,Thisara Perera,4,0,31,2,0,0,7.75,Sri Lanka,1989-04-03,SH,Delhi,2013
2013-04-12,Anand Rajan,4,0,20,1,0,1,5.00,India,1987-04-17,SH,Delhi,2013
2013-04-12,Amit Mishra,4,0,15,1,0,0,3.75,India,1982-11-24,SH,Delhi,2013
2013-04-12,Irfan Pathan,3.2,0,19,1,0,1,5.94,India,1984-10-27,DD,Delhi,2013
2013-04-12,Siddarth Kaul,2,1,8,0,0,0,4.00,India,1990-05-19,DD,Delhi,2013
2013-04-12,Morne Morkel,4,0,27,2,1,0,6.75,South Africa,1984-10-06,DD,Delhi,2013
2013-04-12,Umesh Yadav,3,0,32,0,0,0,10.67,India,1987-10-25,DD,Delhi,2013
2013-04-12,Johan Botha,3,0,11,1,0,0,3.67,South Africa,1982-05-02,DD,Delhi,2013
2013-04-12,Shahbaz Nadeem,4,0,17,2,0,0,4.25,India,1989-08-12,DD,Delhi,2013
2013-04-13,Aaron Finch,2,0,11,1,0,0,5.50,Australia,1986-11-17,PW,Mumbai,2013
2013-04-13,Bhuvneshwar Kumar,2,0,16,0,0,0,8.00,India,1990-02-05,PW,Mumbai,2013
2013-04-13,Ashok Dinda,4,0,63,0,1,1,15.75,India,1984-03-25,PW,Mumbai,2013
2013-04-13,Rahul Sharma,4,0,27,0,0,0,6.75,India,1986-11-30,PW,Mumbai,2013
2013-04-13,Angelo Mathews,4,0,29,0,0,0,7.25,Sri Lanka,1987-06-02,PW,Mumbai,2013
2013-04-13,Yuvraj Singh,2,0,13,1,0,0,6.50,India,1981-12-12,PW,Mumbai,2013
2013-04-13,Mitchell Marsh,2,0,24,1,0,1,12.00,Australia,1991-10-20,PW,Mumbai,2013
2013-04-13,Mitchell Johnson,4,0,33,3,0,1,8.25,Australia,1981-11-02,MI,Mumbai,2013
2013-04-13,Pragyan Ojha,2,0,20,1,0,2,10.00,India,1986-09-05,MI,Mumbai,2013
2013-04-13,Harbhajan Singh,3,0,20,1,0,0,6.67,India,1980-07-03,MI,Mumbai,2013
2013-04-13,Lasith Malinga,4,0,22,1,0,0,5.50,Sri Lanka,1983-08-28,MI,Mumbai,2013
2013-04-13,Rishi Dhawan,4,0,27,0,0,0,6.75,India,1990-02-19,MI,Mumbai,2013
2013-04-13,Kieron Pollard,3,0,19,1,0,1,6.33,West Indies,1987-05-12,MI,Mumbai,2013
2013-04-13,Dirk Nannes,4,0,31,1,1,1,7.75,Australia,1976-05-16,CSK,Chennai,2013
2013-04-13,Chris Morris,4,0,40,3,0,0,10.00,South Africa,1987-04-30,CSK,Chennai,2013
2013-04-13,Mohit Sharma,2,0,13,0,0,0,6.50,India,1988-09-18,CSK,Chennai,2013
2013-04-13,Ravichandran Ashwin,4,0,28,1,0,1,7.00,India,1986-09-17,CSK,Chennai,2013
2013-04-13,Ravindra Jadeja,2,0,20,0,0,0,10.00,India,1988-12-06,CSK,Chennai,2013
2013-04-13,Dwayne Bravo,4,0,32,1,0,4,8.00,West Indies,1983-10-07,CSK,Chennai,2013
2013-04-13,Ravi Rampaul,4,0,31,3,0,2,7.75,West Indies,1984-10-15,RCB,Chennai,2013
2013-04-13,RP Singh,3.5,0,41,0,2,0,11.71,India,1985-12-06,RCB,Chennai,2013
2013-04-13,Vinay Kumar,4,0,36,1,0,1,9.00,India,1984-02-12,RCB,Chennai,2013
2013-04-13,Daniel Christian,2,0,13,0,1,0,6.50,Australia,1983-05-04,RCB,Chennai,2013
2013-04-13,Murali Kartik,3,0,29,0,0,0,9.67,India,1976-09-11,RCB,Chennai,2013
2013-04-13,JS Mohammad,3,0,15,2,0,1,5.00,India,1983-06-03,RCB,Chennai,2013
2013-04-14,Dale Steyn,4,0,29,0,0,1,7.25,South Africa,1983-06-27,SH,Kolkata,2013
2013-04-14,Hanuma Vihari,1,0,14,0,0,0,14.00,India,1993-10-13,SH,Kolkata,2013
2013-04-14,Ishant Sharma,4,0,33,0,0,1,8.25,India,1988-09-02,SH,Kolkata,2013
2013-04-14,Thisara Perera,4,0,44,0,0,2,11.00,Sri Lanka,1989-04-03,SH,Kolkata,2013
2013-04-14,Amit Mishra,3,0,28,0,0,0,9.33,India,1982-11-24,SH,Kolkata,2013
2013-04-14,Karn Sharma,2,0,13,1,0,0,6.50,India,1987-10-23,SH,Kolkata,2013
2013-04-14,Ashish Reddy,2,0,15,1,0,0,7.50,India,1991-02-24,SH,Kolkata,2013
2013-04-14,Lakshmipathy Balaji,4,0,30,0,0,0,7.50,India,1981-09-27,KKR,Kolkata,2013
2013-04-14,Sachithra Senanayake,4,0,18,1,0,1,4.50,Sri Lanka,1985-02-09,KKR,Kolkata,2013
2013-04-14,Sunil Narine,4,0,31,1,0,0,7.75,West Indies,1988-05-26,KKR,Kolkata,2013
2013-04-14,Jacques Kallis,4,0,13,3,0,1,3.25,South Africa,1975-10-16,KKR,Kolkata,2013
2013-04-14,Rajat Bhatia,4,0,33,2,0,3,8.25,India,1979-10-22,KKR,Kolkata,2013
2013-04-14,Ajit Chandila,3,0,14,0,0,0,4.67,India,1983-12-05,RR,Jaipur,2013
2013-04-14,S Sreesanth,4,1,20,2,1,2,5.00,India,1983-02-06,RR,Jaipur,2013
2013-04-14,Kevon Cooper,3,0,33,2,0,5,11.00,West Indies,1989-02-16,RR,Jaipur,2013
2013-04-14,James Faulkner,3.5,0,30,2,0,0,8.57,Australia,1990-04-29,RR,Jaipur,2013
2013-04-14,Siddharth Trivedi,4,0,21,2,0,0,5.25,India,1982-09-04,RR,Jaipur,2013
2013-04-14,Stuart Binny,1,0,4,0,0,0,4.00,India,1984-06-03,RR,Jaipur,2013
2013-04-14,Praveen Kumar,4,1,10,2,0,1,2.50,India,1986-10-02,KXP,Jaipur,2013
2013-04-14,Ryan Harris,4,0,30,0,0,2,7.50,Australia,1979-10-11,KXP,Jaipur,2013
2013-04-14,Parvinder Awana,4,0,35,1,0,0,8.75,India,1986-07-19,KXP,Jaipur,2013
2013-04-14,Azhar Mahmood,4,0,23,0,0,0,5.75,Pakistan,1975-02-28,KXP,Jaipur,2013
2013-04-14,Piyush Chawla,3.2,0,22,1,0,0,6.88,India,1988-12-24,KXP,Jaipur,2013
2013-04-15,Dirk Nannes,4,0,42,0,0,1,10.50,Australia,1976-05-16,CSK,Chennai,2013
2013-04-15,Ravindra Jadeja,4,0,27,1,0,0,6.75,India,1988-12-06,CSK,Chennai,2013
2013-04-15,Ravichandran Ashwin,4,0,24,0,0,0,6.00,India,1986-09-17,CSK,Chennai,2013
2013-04-15,Chris Morris,4,0,25,2,0,0,6.25,South Africa,1987-04-30,CSK,Chennai,2013
2013-04-15,Dwayne Bravo,4,0,35,2,0,1,8.75,West Indies,1983-10-07,CSK,Chennai,2013
2013-04-15,Bhuvneshwar Kumar,4,1,12,2,0,1,3.00,India,1990-02-05,PW,Chennai,2013
2013-04-15,Ashok Dinda,4,0,34,2,0,0,8.50,India,1984-03-25,PW,Chennai,2013
2013-04-15,Mitchell Marsh,4,0,35,2,0,1,8.75,Australia,1991-10-20,PW,Chennai,2013
2013-04-15,Abhishek Nayar,3,0,21,1,0,0,7.00,India,1983-10-08,PW,Chennai,2013
2013-04-15,Aaron Finch,1,0,9,0,0,0,9.00,Australia,1986-11-17,PW,Chennai,2013
2013-04-15,Rahul Sharma,4,0,24,1,0,0,6.00,India,1986-11-30,PW,Chennai,2013
2013-04-16,Lakshmipathy Balaji,4,0,39,1,0,2,9.75,India,1981-09-27,KKR,Mohali,2013
2013-04-16,Jacques Kallis,4,0,24,3,0,0,6.00,South Africa,1975-10-16,KKR,Mohali,2013
2013-04-16,Sachithra Senanayake,4,0,28,2,0,0,7.00,Sri Lanka,1985-02-09,KKR,Mohali,2013
2013-04-16,Sunil Narine,4,0,33,3,0,1,8.25,West Indies,1988-05-26,KKR,Mohali,2013
2013-04-16,Rajat Bhatia,4,0,30,0,0,0,7.50,India,1979-10-22,KKR,Mohali,2013
2013-04-16,Praveen Kumar,4,0,26,2,0,2,6.50,India,1986-10-02,KXP,Mohali,2013
2013-04-16,Azhar Mahmood,4,0,21,3,0,1,5.25,Pakistan,1975-02-28,KXP,Mohali,2013
2013-04-16,Manpreet Gony,4,0,18,1,0,2,4.50,India,1984-01-04,KXP,Mohali,2013
2013-04-16,David Hussey,1,0,14,0,0,0,14.00,Australia,1977-07-15,KXP,Mohali,2013
2013-04-16,Parvinder Awana,4,0,39,2,0,0,9.75,India,1986-07-19,KXP,Mohali,2013
2013-04-16,Piyush Chawla,3,0,28,0,0,0,9.33,India,1988-12-24,KXP,Mohali,2013
2013-04-16,Ravi Rampaul,4,1,28,0,1,0,7.00,West Indies,1984-10-15,RCB,Bengaluru,2013
2013-04-16,RP Singh,4,0,48,0,0,1,12.00,India,1985-12-06,RCB,Bengaluru,2013
2013-04-16,Jaydev Unadkat,4,0,24,2,0,2,6.00,India,1991-10-18,RCB,Bengaluru,2013
2013-04-16,Vinay Kumar,4,0,21,1,0,0,5.25,India,1984-02-12,RCB,Bengaluru,2013
2013-04-16,Andrew McDonald,2,0,17,1,0,0,8.50,Australia,1981-06-05,RCB,Bengaluru,2013
2013-04-16,JS Mohammad,2,0,13,0,0,0,6.50,India,1983-06-03,RCB,Bengaluru,2013
2013-04-16,Ashish Nehra,4,0,31,1,0,1,7.75,India,1979-04-29,DD,Bengaluru,2013
2013-04-16,Morne Morkel,4,0,32,1,0,1,8.00,South Africa,1984-10-06,DD,Bengaluru,2013
2013-04-16,Irfan Pathan,4,0,39,0,0,0,9.75,India,1984-10-27,DD,Bengaluru,2013
2013-04-16,Umesh Yadav,4,0,22,2,0,0,5.50,India,1987-10-25,DD,Bengaluru,2013
2013-04-16,Shahbaz Nadeem,4,0,26,1,0,0,6.50,India,1989-08-12,DD,Bengaluru,2013
2013-04-17,Bhuvneshwar Kumar,4,0,18,3,0,2,4.50,India,1990-02-05,PW,Pune,2013
2013-04-17,Ashok Dinda,4,0,25,1,0,2,6.25,India,1984-03-25,PW,Pune,2013
2013-04-17,Angelo Mathews,4,0,29,0,0,0,7.25,Sri Lanka,1987-06-02,PW,Pune,2013
2013-04-17,Rahul Sharma,4,0,21,2,0,0,5.25,India,1986-11-30,PW,Pune,2013
2013-04-17,Mitchell Marsh,4,0,26,1,0,1,6.50,Australia,1991-10-20,PW,Pune,2013
2013-04-17,Ishant Sharma,4,0,22,1,0,0,5.50,India,1988-09-02,SH,Pune,2013
2013-04-17,Dale Steyn,4,0,34,1,0,0,8.50,South Africa,1983-06-27,SH,Pune,2013
2013-04-17,Thisara Perera,4,0,20,3,0,0,5.00,Sri Lanka,1989-04-03,SH,Pune,2013
2013-04-17,Amit Mishra,4,0,19,4,0,0,4.75,India,1982-11-24,SH,Pune,2013
2013-04-17,Karn Sharma,3,0,13,1,0,0,4.33,India,1987-10-23,SH,Pune,2013
2013-04-17,Mitchell Johnson,4,0,41,0,0,2,10.25,Australia,1981-11-02,MI,Jaipur,2013
2013-04-17,Lasith Malinga,4,0,30,0,0,0,7.50,Sri Lanka,1983-08-28,MI,Jaipur,2013
2013-04-17,Rishi Dhawan,2,0,20,0,2,1,10.00,India,1990-02-19,MI,Jaipur,2013
2013-04-17,Pragyan Ojha,4,0,31,0,0,0,7.75,India,1986-09-05,MI,Jaipur,2013
2013-04-17,Kieron Pollard,2,0,24,1,0,2,12.00,West Indies,1987-05-12,MI,Jaipur,2013
2013-04-17,Harbhajan Singh,4,0,26,1,0,1,6.50,India,1980-07-03,MI,Jaipur,2013
2013-04-17,Ajit Chandila,2,0,6,2,0,0,3.00,India,1983-12-05,RR,Jaipur,2013
2013-04-17,Ankeet Chavan,3,0,10,0,0,1,3.33,India,1985-10-28,RR,Jaipur,2013
2013-04-17,James Faulkner,3.2,1,16,3,0,1,5.00,Australia,1990-04-29,RR,Jaipur,2013
2013-04-17,Siddharth Trivedi,4,1,17,1,0,0,4.25,India,1982-09-04,RR,Jaipur,2013
2013-04-17,Stuart Binny,3,0,14,2,0,0,4.67,India,1984-06-03,RR,Jaipur,2013
2013-04-17,Kevon Cooper,3,0,25,1,0,1,8.33,West Indies,1989-02-16,RR,Jaipur,2013
2013-04-18,Shahbaz Nadeem,3,0,22,0,0,1,7.33,India,1989-08-12,DD,Delhi,2013
