Match Date,Name,Runs,Balls,Fours,Sixes,Strike Rate,Country,Born,Team,Venue,Season
2012-04-07,Daniel Vettori,3,4,0,0,75.00,New Zealand,1979-01-27,RCB,Bengaluru,2012
2012-04-07,Vinay Kumar,18,16,1,0,112.50,India,1984-02-12,RCB,Bengaluru,2012
2012-04-07,Harshal Patel,0,1,0,0,0.00,India,1990-11-23,RCB,Bengaluru,2012
2012-04-07,Aaron Finch,25,24,3,0,104.17,Australia,1986-11-17,DD,Bengaluru,2012
2012-04-07,Virender Sehwag,0,1,0,0,0.00,India,1978-10-20,DD,Bengaluru,2012
2012-04-07,Naman Ojha,33,26,4,1,126.92,India,1983-07-20,DD,Bengaluru,2012
2012-04-07,Venugopal Rao,18,23,1,0,78.26,India,1982-02-26,DD,Bengaluru,2012
2012-04-07,Glenn Maxwell,3,4,0,0,75.00,Australia,1988-10-14,DD,Bengaluru,2012
2012-04-07,Yogesh Nagar,16,15,2,0,106.67,India,1990-01-06,DD,Bengaluru,2012
2012-04-07,Irfan Pathan,24,15,2,1,160.00,India,1984-10-27,DD,Bengaluru,2012
2012-04-07,Doug Bracewell,12,9,1,0,133.33,New Zealand,1990-09-28,DD,Bengaluru,2012
2012-04-07,Morne Morkel,2,3,0,0,66.67,South Africa,1984-10-06,DD,Bengaluru,2012
2012-04-07,Murali Vijay,2,5,0,0,40.00,India,1984-04-01,CSK,Visakhapatnam,2012
2012-04-07,Faf du Plessis,39,25,1,4,156.00,South Africa,1984-07-13,CSK,Visakhapatnam,2012
2012-04-07,Suresh Raina,16,12,3,0,133.33,India,1986-11-27,CSK,Visakhapatnam,2012
2012-04-07,S Badrinath,25,20,3,0,125.00,India,1980-08-30,CSK,Visakhapatnam,2012
2012-04-07,Ravindra Jadeja,48,29,3,3,165.52,India,1988-12-06,CSK,Visakhapatnam,2012
2012-04-07,MS Dhoni,7,9,0,0,77.78,India,1981-07-07,CSK,Visakhapatnam,2012
2012-04-07,Dwayne Bravo,43,18,0,5,238.89,West Indies,1983-10-07,CSK,Visakhapatnam,2012
2012-04-07,Albie Morkel,2,3,0,0,66.67,South Africa,1981-06-10,CSK,Visakhapatnam,2012
2012-04-07,Daniel Harris,15,14,3,0,107.14,Australia,1979-12-31,DC,Visakhapatnam,2012
2012-04-07,Shikhar Dhawan,21,18,3,0,116.67,India,1985-12-05,DC,Visakhapatnam,2012
2012-04-07,Parthiv Patel,20,17,3,0,117.65,India,1985-03-09,DC,Visakhapatnam,2012
2012-04-07,Cameron White,23,16,2,1,143.75,Australia,1983-08-18,DC,Visakhapatnam,2012
2012-04-07,Bharath Chipli,10,9,0,1,111.11,India,1983-01-27,DC,Visakhapatnam,2012
2012-04-07,Daniel Christian,2,3,0,0,66.67,Australia,1983-05-04,DC,Visakhapatnam,2012
2012-04-07,Manpreet Gony,4,8,0,0,50.00,India,1984-01-04,DC,Visakhapatnam,2012
2012-04-07,Dwaraka Ravi Teja,0,2,0,0,0.00,India,1987-09-05,DC,Visakhapatnam,2012
2012-04-07,Ankit Sharma,15,8,0,2,187.50,India,1991-04-20,DC,Visakhapatnam,2012
2012-04-07,Dale Steyn,5,8,0,0,62.50,South Africa,1983-06-27,DC,Visakhapatnam,2012
2012-04-08,Rahul Dravid,26,24,2,2,108.33,India,1973-01-11,RR,Jaipur,2012
2012-04-08,Ajinkya Rahane,0,4,0,0,0.00,India,1988-06-06,RR,Jaipur,2012
2012-04-08,Shreevats Goswami,23,18,2,0,127.78,India,1989-05-18,RR,Jaipur,2012
2012-04-08,Ashok Menaria,40,30,4,1,133.33,India,1990-10-29,RR,Jaipur,2012
2012-04-08,Brad Hodge,44,29,3,2,151.72,Australia,1974-12-29,RR,Jaipur,2012
2012-04-08,Owais Shah,23,11,2,1,209.09,England,1978-10-22,RR,Jaipur,2012
2012-04-08,Kevon Cooper,5,5,0,0,100.00,West Indies,1989-02-16,RR,Jaipur,2012
2012-04-08,Jacques Kallis,5,8,0,0,62.50,South Africa,1975-10-16,KKR,Jaipur,2012
2012-04-08,Brendon McCullum,2,4,0,0,50.00,New Zealand,1981-09-27,KKR,Jaipur,2012
2012-04-08,Gautam Gambhir,0,1,0,0,0.00,India,1981-10-14,KKR,Jaipur,2012
2012-04-08,Manoj Tiwary,59,49,7,0,120.41,India,1985-11-14,KKR,Jaipur,2012
2012-04-08,Debabrata Das,12,14,0,1,85.71,India,1986-09-22,KKR,Jaipur,2012
2012-04-08,Yusuf Pathan,15,14,0,1,107.14,India,1982-11-17,KKR,Jaipur,2012
2012-04-08,Rajat Bhatia,8,8,1,0,100.00,India,1979-10-22,KKR,Jaipur,2012
2012-04-08,Laxmi Shukla,8,8,0,1,100.00,India,1981-05-06,KKR,Jaipur,2012
2012-04-08,Brett Lee,25,11,2,2,227.27,Australia,1976-11-08,KKR,Jaipur,2012
2012-04-08,Sunil Narine,0,1,0,0,0.00,West Indies,1988-05-26,KKR,Jaipur,2012
2012-04-08,Jesse Ryder,8,8,0,0,100.00,New Zealand,1984-08-06,PW,Pune,2012
2012-04-08,Sourav Ganguly,20,18,3,0,111.11,India,1972-07-08,PW,Pune,2012
2012-04-08,Marlon Samuels,46,39,4,2,117.95,West Indies,1981-02-05,PW,Pune,2012
2012-04-08,Robin Uthappa,40,33,2,2,121.21,India,1985-11-11,PW,Pune,2012
2012-04-08,Callum Ferguson,3,6,0,0,50.00,Australia,1984-11-21,PW,Pune,2012
2012-04-08,Steven Smith,25,12,0,3,208.33,Australia,1989-06-02,PW,Pune,2012
2012-04-08,Manish Pandey,12,4,1,1,300.00,India,1989-09-10,PW,Pune,2012
2012-04-08,Rahul Sharma,0,2,0,0,0.00,India,1986-11-30,PW,Pune,2012
2012-04-08,Adam Gilchrist,6,11,1,0,54.55,Australia,1971-11-14,KXP,Pune,2012
2012-04-08,Paul Valthaty,1,5,0,0,20.00,India,1983-12-07,KXP,Pune,2012
2012-04-08,Mandeep Singh,24,23,3,0,104.35,India,1991-12-18,KXP,Pune,2012
2012-04-08,Abhishek Nayar,24,28,2,0,85.71,India,1983-10-08,KXP,Pune,2012
2012-04-08,David Hussey,18,17,0,1,105.88,Australia,1977-07-15,KXP,Pune,2012
2012-04-08,Piyush Chawla,16,8,2,1,200.00,India,1988-12-24,KXP,Pune,2012
2012-04-08,Dimitri Mascarenhas,5,5,0,0,100.00,England,1977-10-30,KXP,Pune,2012
2012-04-08,Bipul Sharma,35,18,3,2,194.44,India,1983-09-28,KXP,Pune,2012
2012-04-08,James Faulkner,3,4,0,0,75.00,Australia,1990-04-29,KXP,Pune,2012
2012-04-08,Praveen Kumar,1,2,0,0,50.00,India,1986-10-02,KXP,Pune,2012
2012-04-09,Parthiv Patel,1,5,0,0,20.00,India,1985-03-09,DC,Visakhapatnam,2012
2012-04-09,Shikhar Dhawan,41,24,2,4,170.83,India,1985-12-05,DC,Visakhapatnam,2012
2012-04-09,Bharath Chipli,1,6,0,0,16.67,India,1983-01-27,DC,Visakhapatnam,2012
2012-04-09,Daniel Christian,39,36,1,2,108.33,Australia,1983-05-04,DC,Visakhapatnam,2012
2012-04-09,Kumar Sangakkara,14,19,1,0,73.68,Sri Lanka,1977-10-27,DC,Visakhapatnam,2012
2012-04-09,Cameron White,30,22,1,2,136.36,Australia,1983-08-18,DC,Visakhapatnam,2012
2012-04-09,Dwaraka Ravi Teja,4,2,1,0,200.00,India,1987-09-05,DC,Visakhapatnam,2012
2012-04-09,Amit Mishra,0,2,0,0,0.00,India,1982-11-24,DC,Visakhapatnam,2012
2012-04-09,Dale Steyn,2,2,0,0,100.00,South Africa,1983-06-27,DC,Visakhapatnam,2012
2012-04-09,Ankit Sharma,1,2,0,0,50.00,India,1991-04-20,DC,Visakhapatnam,2012
2012-04-09,Tirumalsetti Suman,5,9,1,0,55.56,India,1983-12-15,MI,Visakhapatnam,2012
2012-04-09,Richard Levi,3,9,0,0,33.33,South Africa,1988-01-14,MI,Visakhapatnam,2012
2012-04-09,Rohit Sharma,73,50,4,5,146.00,India,1987-04-30,MI,Visakhapatnam,2012
2012-04-09,Ambati Rayudu,19,24,1,0,79.17,India,1985-09-23,MI,Visakhapatnam,2012
2012-04-09,Kieron Pollard,24,18,0,3,133.33,West Indies,1987-05-12,MI,Visakhapatnam,2012
2012-04-09,Dinesh Karthik,7,6,1,0,116.67,India,1985-06-01,MI,Visakhapatnam,2012
2012-04-09,James Franklin,7,4,1,0,175.00,New Zealand,1980-11-07,MI,Visakhapatnam,2012
2012-04-10,Jacques Kallis,22,23,3,1,95.65,South Africa,1975-10-16,KKR,Bengaluru,2012
2012-04-10,Gautam Gambhir,64,39,9,1,164.10,India,1981-10-14,KKR,Bengaluru,2012
2012-04-10,Manvinder Bisla,46,29,2,3,158.62,India,1984-12-27,KKR,Bengaluru,2012
2012-04-10,Yusuf Pathan,1,3,0,0,33.33,India,1982-11-17,KKR,Bengaluru,2012
2012-04-10,Manoj Tiwary,2,5,0,0,40.00,India,1985-11-14,KKR,Bengaluru,2012
2012-04-10,Ryan ten Doeschate,3,4,0,0,75.00,Netherlands,1980-06-30,KKR,Bengaluru,2012
2012-04-10,Shakib Al Hasan,4,4,0,0,100.00,Bangladesh,1987-03-24,KKR,Bengaluru,2012
2012-04-10,Laxmi Shukla,5,8,0,0,62.50,India,1981-05-06,KKR,Bengaluru,2012
2012-04-10,Brett Lee,8,4,0,1,200.00,Australia,1976-11-08,KKR,Bengaluru,2012
2012-04-10,Rajat Bhatia,4,1,1,0,400.00,India,1979-10-22,KKR,Bengaluru,2012
2012-04-10,Cheteshwar Pujara,6,9,0,1,66.67,India,1988-01-25,RCB,Bengaluru,2012
2012-04-10,Chris Gayle,2,8,0,0,25.00,West Indies,1979-09-21,RCB,Bengaluru,2012
2012-04-10,Virat Kohli,6,14,1,0,42.86,India,1988-11-05,RCB,Bengaluru,2012
2012-04-10,AB de Villiers,10,10,1,0,100.00,South Africa,1984-02-17,RCB,Bengaluru,2012
2012-04-10,Saurabh Tiwary,18,19,1,0,94.74,India,1989-12-30,RCB,Bengaluru,2012
2012-04-10,Mayank Agarwal,5,6,0,0,83.33,India,1991-02-16,RCB,Bengaluru,2012
2012-04-10,Daniel Vettori,20,12,3,1,166.67,New Zealand,1979-01-27,RCB,Bengaluru,2012
2012-04-10,Vinay Kumar,25,26,0,1,96.15,India,1984-02-12,RCB,Bengaluru,2012
2012-04-10,Harshal Patel,10,9,1,0,111.11,India,1990-11-23,RCB,Bengaluru,2012
2012-04-10,Zaheer Khan,11,7,1,0,157.14,India,1978-10-07,RCB,Bengaluru,2012
2012-04-10,Faf du Plessis,15,12,3,0,125.00,South Africa,1984-07-13,CSK,Delhi,2012
2012-04-10,Murali Vijay,0,0,0,0,0.00,India,1984-04-01,CSK,Delhi,2012
2012-04-10,Suresh Raina,17,16,0,2,106.25,India,1986-11-27,CSK,Delhi,2012
2012-04-10,S Badrinath,15,16,1,1,93.75,India,1980-08-30,CSK,Delhi,2012
2012-04-10,Ravindra Jadeja,13,17,1,0,76.47,India,1988-12-06,CSK,Delhi,2012
2012-04-10,Dwayne Bravo,22,31,1,0,70.97,West Indies,1983-10-07,CSK,Delhi,2012
2012-04-10,MS Dhoni,11,18,0,0,61.11,India,1981-07-07,CSK,Delhi,2012
2012-04-10,Albie Morkel,2,3,0,0,66.67,South Africa,1981-06-10,CSK,Delhi,2012
2012-04-10,Ravichandran Ashwin,8,5,1,0,160.00,India,1986-09-17,CSK,Delhi,2012
2012-04-10,Shadab Jakati,1,2,0,0,50.00,India,1980-11-27,CSK,Delhi,2012
2012-04-10,Naman Ojha,14,12,3,0,116.67,India,1983-07-20,DD,Delhi,2012
2012-04-10,Virender Sehwag,33,21,4,1,157.14,India,1978-10-20,DD,Delhi,2012
2012-04-10,Kevin Pietersen,43,26,3,2,165.38,England,1980-06-27,DD,Delhi,2012
2012-04-10,Mahela Jayawardene,20,21,1,0,95.24,Sri Lanka,1977-05-27,DD,Delhi,2012
2012-04-11,Richard Levi,29,22,4,1,131.82,South Africa,1988-01-14,MI,Mumbai,2012
2012-04-11,Tirumalsetti Suman,10,10,0,1,100.00,India,1983-12-15,MI,Mumbai,2012
2012-04-11,Rohit Sharma,21,13,2,1,161.54,India,1987-04-30,MI,Mumbai,2012
2012-04-11,Ambati Rayudu,47,32,1,3,146.88,India,1985-09-23,MI,Mumbai,2012
2012-04-11,Kieron Pollard,64,33,6,4,193.94,West Indies,1987-05-12,MI,Mumbai,2012
2012-04-11,Dinesh Karthik,0,1,0,0,0.00,India,1985-06-01,MI,Mumbai,2012
2012-04-11,James Franklin,2,3,0,0,66.67,New Zealand,1980-11-07,MI,Mumbai,2012
2012-04-11,Harbhajan Singh,18,6,1,2,300.00,India,1980-07-03,MI,Mumbai,2012
2012-04-11,Rahul Dravid,3,5,0,0,60.00,India,1973-01-11,RR,Mumbai,2012
2012-04-11,Ajinkya Rahane,40,31,4,2,129.03,India,1988-06-06,RR,Mumbai,2012
2012-04-11,Shreevats Goswami,0,1,0,0,0.00,India,1989-05-18,RR,Mumbai,2012
2012-04-11,Owais Shah,76,42,5,5,180.95,England,1978-10-22,RR,Mumbai,2012
2012-04-11,Ashok Menaria,20,15,2,1,133.33,India,1990-10-29,RR,Mumbai,2012
2012-04-11,Johan Botha,2,3,0,0,66.67,South Africa,1982-05-02,RR,Mumbai,2012
2012-04-11,Kevon Cooper,14,6,0,2,233.33,West Indies,1989-02-16,RR,Mumbai,2012
2012-04-11,Ankeet Chavan,4,2,1,0,200.00,India,1985-10-28,RR,Mumbai,2012
2012-04-11,Brad Hogg,2,5,0,0,40.00,Australia,1971-02-06,RR,Mumbai,2012
2012-04-11,Amit Singh,0,3,0,0,0.00,India,1981-06-21,RR,Mumbai,2012
2012-04-12,Mayank Agarwal,45,26,5,3,173.08,India,1991-02-16,RCB,Chennai,2012
2012-04-12,Chris Gayle,68,35,2,6,194.29,West Indies,1979-09-21,RCB,Chennai,2012
2012-04-12,Virat Kohli,57,46,5,2,123.91,India,1988-11-05,RCB,Chennai,2012
2012-04-12,AB de Villiers,4,2,1,0,200.00,South Africa,1984-02-17,RCB,Chennai,2012
2012-04-12,Saurabh Tiwary,8,6,1,0,133.33,India,1989-12-30,RCB,Chennai,2012
2012-04-12,Raju Bhatkal,0,2,0,0,0.00,India,1985-09-01,RCB,Chennai,2012
2012-04-12,Cheteshwar Pujara,0,1,0,0,0.00,India,1988-01-25,RCB,Chennai,2012
2012-04-12,Daniel Vettori,1,1,0,0,100.00,New Zealand,1979-01-27,RCB,Chennai,2012
2012-04-12,Vinay Kumar,6,1,0,1,600.00,India,1984-02-12,RCB,Chennai,2012
2012-04-12,Zaheer Khan,0,0,0,0,0.00,India,1978-10-07,RCB,Chennai,2012
2012-04-12,Murali Vijay,11,15,1,0,73.33,India,1984-04-01,CSK,Chennai,2012
2012-04-12,Faf du Plessis,71,46,5,4,154.35,South Africa,1984-07-13,CSK,Chennai,2012
2012-04-12,Suresh Raina,23,14,3,1,164.29,India,1986-11-27,CSK,Chennai,2012
2012-04-12,MS Dhoni,41,24,1,2,170.83,India,1981-07-07,CSK,Chennai,2012
2012-04-12,Dwayne Bravo,25,15,2,1,166.67,West Indies,1983-10-07,CSK,Chennai,2012
2012-04-12,Albie Morkel,28,7,2,3,400.00,South Africa,1981-06-10,CSK,Chennai,2012
2012-04-12,Ravindra Jadeja,4,1,1,0,400.00,India,1988-12-06,CSK,Chennai,2012
2012-04-12,Jesse Ryder,7,11,1,0,63.64,New Zealand,1984-08-06,PW,Mohali,2012
2012-04-12,Sourav Ganguly,16,9,3,0,177.78,India,1972-07-08,PW,Mohali,2012
2012-04-12,Marlon Samuels,2,12,0,0,16.67,West Indies,1981-02-05,PW,Mohali,2012
2012-04-12,Robin Uthappa,17,16,0,1,106.25,India,1985-11-11,PW,Mohali,2012
2012-04-12,Angelo Mathews,11,9,2,0,122.22,Sri Lanka,1987-06-02,PW,Mohali,2012
2012-04-12,Mithun Manhas,31,28,3,1,110.71,India,1979-10-12,PW,Mohali,2012
2012-04-12,Steven Smith,13,13,1,0,100.00,Australia,1989-06-02,PW,Mohali,2012
2012-04-12,Manish Pandey,0,3,0,0,0.00,India,1989-09-10,PW,Mohali,2012
2012-04-12,Rahul Sharma,2,4,0,0,50.00,India,1986-11-30,PW,Mohali,2012
2012-04-12,Ashish Nehra,2,4,0,0,50.00,India,1979-04-29,PW,Mohali,2012
2012-04-12,Paul Valthaty,0,1,0,0,0.00,India,1983-12-07,KXP,Mohali,2012
2012-04-12,Adam Gilchrist,21,17,3,0,123.53,Australia,1971-11-14,KXP,Mohali,2012
2012-04-12,Shaun Marsh,64,54,7,1,118.52,Australia,1983-07-09,KXP,Mohali,2012
2012-04-12,Mandeep Singh,10,10,1,0,100.00,India,1991-12-18,KXP,Mohali,2012
2012-04-12,Piyush Chawla,21,24,3,0,87.50,India,1988-12-24,KXP,Mohali,2012
2012-04-13,Rahul Dravid,28,27,5,0,103.70,India,1973-01-11,RR,Kolkata,2012
2012-04-13,Ajinkya Rahane,19,16,3,0,118.75,India,1988-06-06,RR,Kolkata,2012
2012-04-13,Ashok Menaria,1,6,0,0,16.67,India,1990-10-29,RR,Kolkata,2012
2012-04-13,Shreevats Goswami,24,22,1,1,109.09,India,1989-05-18,RR,Kolkata,2012
2012-04-13,Owais Shah,31,33,3,0,93.94,England,1978-10-22,RR,Kolkata,2012
2012-04-13,Brad Hodge,12,9,0,1,133.33,Australia,1974-12-29,RR,Kolkata,2012
2012-04-13,Johan Botha,6,7,1,0,85.71,South Africa,1982-05-02,RR,Kolkata,2012
2012-04-13,Jacques Kallis,31,38,3,0,81.58,South Africa,1975-10-16,KKR,Kolkata,2012
2012-04-13,Gautam Gambhir,11,11,2,0,100.00,India,1981-10-14,KKR,Kolkata,2012
2012-04-13,Manvinder Bisla,29,29,3,0,100.00,India,1984-12-27,KKR,Kolkata,2012
2012-04-13,Manoj Tiwary,24,18,1,1,133.33,India,1985-11-14,KKR,Kolkata,2012
2012-04-13,Shakib Al Hasan,16,10,1,1,160.00,Bangladesh,1987-03-24,KKR,Kolkata,2012
2012-04-13,Yusuf Pathan,7,7,1,0,100.00,India,1982-11-17,KKR,Kolkata,2012
2012-04-13,Ryan ten Doeschate,7,3,0,1,233.33,Netherlands,1980-06-30,KKR,Kolkata,2012
2012-04-14,Faf du Plessis,43,33,5,2,130.30,South Africa,1984-07-13,CSK,Pune,2012
2012-04-14,Murali Vijay,8,11,0,0,72.73,India,1984-04-01,CSK,Pune,2012
2012-04-14,Suresh Raina,20,19,2,0,105.26,India,1986-11-27,CSK,Pune,2012
2012-04-14,MS Dhoni,26,28,1,0,92.86,India,1981-07-07,CSK,Pune,2012
2012-04-14,Ravindra Jadeja,44,26,4,2,169.23,India,1988-12-06,CSK,Pune,2012
2012-04-14,Albie Morkel,3,3,0,0,100.00,South Africa,1981-06-10,CSK,Pune,2012
2012-04-14,Dwayne Bravo,5,2,1,0,250.00,West Indies,1983-10-07,CSK,Pune,2012
2012-04-14,Robin Uthappa,10,7,0,1,142.86,India,1985-11-11,PW,Pune,2012
2012-04-14,Jesse Ryder,73,56,7,1,130.36,New Zealand,1984-08-06,PW,Pune,2012
2012-04-14,Sourav Ganguly,16,16,1,0,100.00,India,1972-07-08,PW,Pune,2012
2012-04-14,Marlon Samuels,8,15,0,0,53.33,West Indies,1981-02-05,PW,Pune,2012
2012-04-14,Steven Smith,44,22,4,3,200.00,Australia,1989-06-02,PW,Pune,2012
2012-04-15,Adam Gilchrist,5,9,0,0,55.56,Australia,1971-11-14,KXP,Kolkata,2012
2012-04-15,Mandeep Singh,38,34,3,1,111.76,India,1991-12-18,KXP,Kolkata,2012
2012-04-15,Shaun Marsh,1,6,0,0,16.67,Australia,1983-07-09,KXP,Kolkata,2012
2012-04-15,David Hussey,32,31,1,1,103.23,Australia,1977-07-15,KXP,Kolkata,2012
2012-04-15,Paras Dogra,6,11,0,0,54.55,India,1984-11-19,KXP,Kolkata,2012
2012-04-15,Bipul Sharma,12,11,0,1,109.09,India,1983-09-28,KXP,Kolkata,2012
2012-04-15,Dimitri Mascarenhas,0,1,0,0,0.00,England,1977-10-30,KXP,Kolkata,2012
2012-04-15,Piyush Chawla,13,8,0,1,162.50,India,1988-12-24,KXP,Kolkata,2012
2012-04-15,Praveen Kumar,0,1,0,0,0.00,India,1986-10-02,KXP,Kolkata,2012
2012-04-15,Harmeet Singh Bansal,14,6,3,0,233.33,India,1987-10-09,KXP,Kolkata,2012
