Match Date,Name,Overs,Maiden,Runs,Wicket,No Ball,Wide,Economy,Country,Born,Team,Venue,Season
2023-04-01,Rahul Chahar,2,0,12,1,0,0,6.00,India,1999-08-04,PK,Mohali,2023
2023-04-01,Harpreet Brar,1,0,7,0,0,0,7.00,India,1995-09-16,PK,Mohali,2023
2023-04-01,Khaleel Ahmed,4,0,30,2,0,1,7.50,India,1997-12-05,DC,Lucknow,2023
2023-04-01,Mukesh Kumar,4,0,34,0,0,1,8.50,India,1993-10-12,DC,Lucknow,2023
2023-04-01,Chetan Sakariya,4,0,53,2,0,3,13.20,India,1998-02-28,DC,Lucknow,2023
2023-04-01,Axar Patel,4,0,38,1,0,0,9.50,India,1994-01-20,DC,Lucknow,2023
2023-04-01,Kuldeep Yadav,4,0,35,1,0,0,8.80,India,1994-12-14,DC,Lucknow,2023
2023-04-01,Kyle Mayers,1,0,7,0,0,1,7.00,West Indies,1992-09-08,LSG,Lucknow,2023
2023-04-01,Jaydev Unadkat,3,0,39,0,0,6,13.00,India,1991-10-18,LSG,Lucknow,2023
2023-04-01,Krishnappa Gowtham,4,0,23,0,0,1,5.80,India,1988-10-20,LSG,Lucknow,2023
2023-04-01,Avesh Khan,4,0,29,2,0,0,7.20,India,1996-12-13,LSG,Lucknow,2023
2023-04-01,Mark Wood,4,0,14,5,1,1,3.50,England,1990-01-11,LSG,Lucknow,2023
2023-04-01,Ravi Bishnoi,4,0,31,2,0,0,7.80,India,2000-09-05,LSG,Lucknow,2023
2023-04-02,Bhuvneshwar Kumar,3,0,36,0,0,1,12.00,India,1990-02-05,SH,Hyderabad,2023
2023-04-02,Fazalhaq Farooqi,4,0,41,2,0,0,10.20,Afghanistan,2000-09-22,SH,Hyderabad,2023
2023-04-02,Washington Sundar,3,0,32,0,0,0,10.70,India,1999-10-05,SH,Hyderabad,2023
2023-04-02,T Natarajan,3,0,23,2,0,0,7.70,India,1991-04-04,SH,Hyderabad,2023
2023-04-02,Adil Rashid,4,0,33,0,0,0,8.20,England,1988-02-17,SH,Hyderabad,2023
2023-04-02,Umran Malik,3,0,32,1,0,1,10.70,India,1999-11-22,SH,Hyderabad,2023
2023-04-02,Trent Boult,4,1,21,2,0,0,5.20,New Zealand,1989-07-22,RR,Hyderabad,2023
2023-04-02,KM Asif,3,0,15,0,0,1,5.00,India,1993-07-24,RR,Hyderabad,2023
2023-04-02,Jason Holder,3,0,16,1,0,0,5.30,West Indies,1991-11-05,RR,Hyderabad,2023
2023-04-02,Ravichandran Ashwin,4,0,27,1,0,2,6.80,India,1986-09-17,RR,Hyderabad,2023
2023-04-02,Yuzvendra Chahal,4,0,17,4,0,0,4.20,India,1990-07-23,RR,Hyderabad,2023
2023-04-02,Navdeep Saini,2,0,34,0,3,0,17.00,India,1992-11-23,RR,Hyderabad,2023
2023-04-02,Mohammed Siraj,4,0,21,1,0,6,5.20,India,1994-03-13,RCB,Bengaluru,2023
2023-04-02,Reece Topley,2,0,14,1,0,0,7.00,England,1994-02-21,RCB,Bengaluru,2023
2023-04-02,Akash Deep,3,0,29,1,0,0,9.70,India,1996-12-15,RCB,Bengaluru,2023
2023-04-02,Harshal Patel,4,0,43,1,1,2,10.80,India,1990-11-23,RCB,Bengaluru,2023
2023-04-02,Karn Sharma,4,0,32,2,0,1,8.00,India,1987-10-23,RCB,Bengaluru,2023
2023-04-02,Michael Bracewell,2,0,16,1,0,0,8.00,New Zealand,1991-02-14,RCB,Bengaluru,2023
2023-04-02,Glenn Maxwell,1,0,16,0,0,1,16.00,Australia,1988-10-14,RCB,Bengaluru,2023
2023-04-02,Jason Behrendorff,3,0,37,0,0,0,12.30,Australia,1990-04-20,MI,Bengaluru,2023
2023-04-02,Arshad Khan,2.2,0,28,1,0,4,12.00,India,1997-12-20,MI,Bengaluru,2023
2023-04-02,Jofra Archer,4,0,33,0,0,0,8.20,England,1995-04-01,MI,Bengaluru,2023
2023-04-02,Piyush Chawla,4,0,26,0,0,0,6.50,India,1988-12-24,MI,Bengaluru,2023
2023-04-02,Cameron Green,2,0,30,1,0,0,15.00,Australia,1999-06-03,MI,Bengaluru,2023
2023-04-02,Hrithik Shokeen,1,0,17,0,0,0,17.00,India,2000-08-14,MI,Bengaluru,2023
2023-04-03,Kyle Mayers,2,0,16,0,0,1,8.00,West Indies,1992-09-08,LSG,Chennai,2023
2023-04-03,Avesh Khan,3,0,39,1,0,5,13.00,India,1996-12-13,LSG,Chennai,2023
2023-04-03,Krunal Pandya,2,0,21,0,0,0,10.50,India,1991-03-24,LSG,Chennai,2023
2023-04-03,Krishnappa Gowtham,1,0,20,0,0,0,20.00,India,1988-10-20,LSG,Chennai,2023
2023-04-03,Mark Wood,4,0,49,3,0,0,12.20,England,1990-01-11,LSG,Chennai,2023
2023-04-03,Yash Thakur,4,0,36,0,1,0,9.00,India,1998-12-28,LSG,Chennai,2023
2023-04-03,Ravi Bishnoi,4,0,28,3,0,1,7.00,India,2000-09-05,LSG,Chennai,2023
2023-04-03,Deepak Chahar,4,0,55,0,0,5,13.80,India,1992-08-07,CSK,Chennai,2023
2023-04-03,Ben Stokes,1,0,18,0,0,0,18.00,England,1991-06-04,CSK,Chennai,2023
2023-04-03,Tushar Deshpande,4,0,45,2,3,4,11.20,India,1995-05-15,CSK,Chennai,2023
2023-04-03,Moeen Ali,4,0,26,4,0,1,6.50,England,1987-06-18,CSK,Chennai,2023
2023-04-03,Mitchell Santner,4,0,21,1,0,0,5.20,New Zealand,1992-02-05,CSK,Chennai,2023
2023-04-03,RS Hangargekar,2,0,24,0,0,3,12.00,India,2002-11-10,CSK,Chennai,2023
2023-04-03,Ravindra Jadeja,1,0,14,0,0,0,14.00,India,1988-12-06,CSK,Chennai,2023
2023-04-04,Mohammed Shami,4,0,41,3,0,10,10.20,India,1990-09-03,GT,Delhi,2023
2023-04-04,Joshua Little,4,0,27,0,0,0,6.80,Ireland,1999-11-01,GT,Delhi,2023
2023-04-04,Hardik Pandya,3,0,18,0,0,0,6.00,India,1993-10-11,GT,Delhi,2023
2023-04-04,Alzarri Joseph,4,0,29,2,0,1,7.20,West Indies,1996-11-20,GT,Delhi,2023
2023-04-04,Yash Dayal,1,0,12,0,0,0,12.00,India,1997-12-13,GT,Delhi,2023
2023-04-04,Rashid Khan,4,0,31,3,0,0,7.80,Afghanistan,1998-09-20,GT,Delhi,2023
2023-04-04,Khaleel Ahmed,4,0,38,1,0,1,9.50,India,1997-12-05,DC,Delhi,2023
2023-04-04,Mukesh Kumar,4,0,42,0,0,1,10.50,India,1993-10-12,DC,Delhi,2023
2023-04-04,Anrich Nortje,4,0,39,2,2,0,9.80,South Africa,1993-11-16,DC,Delhi,2023
2023-04-04,Mitchell Marsh,3.1,0,24,1,0,1,7.60,Australia,1991-10-20,DC,Delhi,2023
2023-04-04,Kuldeep Yadav,3,0,18,0,0,1,6.00,India,1994-12-14,DC,Delhi,2023
2023-04-05,Trent Boult,4,0,38,0,0,2,9.50,New Zealand,1989-07-22,RR,Guwahati,2023
2023-04-05,KM Asif,4,0,54,0,1,4,13.50,India,1993-07-24,RR,Guwahati,2023
2023-04-05,Ravichandran Ashwin,4,0,25,1,0,1,6.20,India,1986-09-17,RR,Guwahati,2023
2023-04-05,Jason Holder,4,0,29,2,0,0,7.20,West Indies,1991-11-05,RR,Guwahati,2023
2023-04-05,Yuzvendra Chahal,4,0,50,1,0,1,12.50,India,1990-07-23,RR,Guwahati,2023
2023-04-05,Sam Curran,4,0,44,0,0,0,11.00,England,1998-06-03,PK,Guwahati,2023
2023-04-05,Arshdeep Singh,4,0,47,2,0,3,11.80,India,1999-02-05,PK,Guwahati,2023
2023-04-05,Harpreet Brar,2,0,15,0,0,0,7.50,India,1995-09-16,PK,Guwahati,2023
2023-04-05,Nathan Ellis,4,0,30,4,0,0,7.50,Australia,1994-09-22,PK,Guwahati,2023
2023-04-05,Rahul Chahar,4,0,31,0,0,0,7.80,India,1999-08-04,PK,Guwahati,2023
2023-04-05,Sikandar Raza,2,0,24,0,0,6,12.00,Zimbabwe,1986-04-24,PK,Guwahati,2023
2023-04-06,Mohammed Siraj,4,0,44,1,1,7,11.00,India,1994-03-13,RCB,Kolkata,2023
2023-04-06,David Willey,4,1,16,2,0,1,4.00,England,1990-02-28,RCB,Kolkata,2023
2023-04-06,Akash Deep,2,0,30,0,2,1,15.00,India,1996-12-15,RCB,Kolkata,2023
2023-04-06,Michael Bracewell,3,0,34,1,0,0,11.30,New Zealand,1991-02-14,RCB,Kolkata,2023
2023-04-06,Shahbaz Ahmed,1,0,6,0,0,0,6.00,India,1994-12-11,RCB,Kolkata,2023
2023-04-06,Karn Sharma,3,0,26,2,0,0,8.70,India,1987-10-23,RCB,Kolkata,2023
2023-04-06,Harshal Patel,3,0,38,1,0,1,12.70,India,1990-11-23,RCB,Kolkata,2023
2023-04-06,Umesh Yadav,2,0,17,0,0,0,8.50,India,1987-10-25,KKR,Kolkata,2023
2023-04-06,Tim Southee,2,0,25,0,0,0,12.50,New Zealand,1988-12-11,KKR,Kolkata,2023
2023-04-06,Sunil Narine,4,0,16,2,0,0,4.00,West Indies,1988-05-26,KKR,Kolkata,2023
2023-04-06,Varun Chakaravarthy,3.4,0,15,4,0,0,4.10,India,1991-08-29,KKR,Kolkata,2023
2023-04-06,Suyash Sharma,4,0,30,3,0,1,7.50,India,2003-05-15,KKR,Kolkata,2023
2023-04-06,Shardul Thakur,2,0,15,1,0,0,7.50,India,1991-10-16,KKR,Kolkata,2023
2023-04-07,Kyle Mayers,1,0,5,0,0,0,5.00,West Indies,1992-09-08,LSG,Lucknow,2023
2023-04-07,Jaydev Unadkat,3,0,26,0,0,1,8.70,India,1991-10-18,LSG,Lucknow,2023
2023-04-07,Krunal Pandya,4,0,18,3,0,0,4.50,India,1991-03-24,LSG,Lucknow,2023
2023-04-07,Yash Thakur,3,0,24,1,0,0,8.00,India,1998-12-28,LSG,Lucknow,2023
2023-04-07,Ravi Bishnoi,4,0,16,1,0,1,4.00,India,2000-09-05,LSG,Lucknow,2023
2023-04-07,Deepak Hooda,1,0,8,0,0,0,8.00,India,1995-04-19,LSG,Lucknow,2023
2023-04-07,Amit Mishra,4,0,23,2,0,0,5.80,India,1982-11-24,LSG,Lucknow,2023
2023-04-07,Bhuvneshwar Kumar,2,0,19,1,0,5,9.50,India,1990-02-05,SH,Lucknow,2023
2023-04-07,Washington Sundar,1,0,11,0,0,0,11.00,India,1999-10-05,SH,Lucknow,2023
2023-04-07,Fazalhaq Farooqi,3,0,13,1,0,1,4.30,Afghanistan,2000-09-22,SH,Lucknow,2023
2023-04-07,Aiden Markram,2,0,14,0,0,0,7.00,South Africa,1994-10-04,SH,Lucknow,2023
2023-04-07,Adil Rashid,3,0,23,2,0,0,7.70,England,1988-02-17,SH,Lucknow,2023
2023-04-07,T Natarajan,3,0,23,0,0,1,7.70,India,1991-04-04,SH,Lucknow,2023
2023-04-07,Umran Malik,2,0,22,1,0,8,11.00,India,1999-11-22,SH,Lucknow,2023
2023-04-08,Khaleel Ahmed,2,0,31,0,0,3,15.50,India,1997-12-05,DC,Guwahati,2023
2023-04-08,Anrich Nortje,4,0,44,0,0,0,11.00,South Africa,1993-11-16,DC,Guwahati,2023
2023-04-08,Mukesh Kumar,4,0,36,2,0,0,9.00,India,1993-10-12,DC,Guwahati,2023
2023-04-08,Axar Patel,4,0,38,0,0,0,9.50,India,1994-01-20,DC,Guwahati,2023
2023-04-08,Kuldeep Yadav,4,0,31,1,0,0,7.80,India,1994-12-14,DC,Guwahati,2023
2023-04-08,Rovman Powell,2,0,18,1,1,1,9.00,West Indies,1993-07-23,DC,Guwahati,2023
2023-04-08,Trent Boult,4,1,29,3,0,0,7.20,New Zealand,1989-07-22,RR,Guwahati,2023
2023-04-08,Sandeep Sharma,4,0,20,1,0,1,5.00,India,1993-05-18,RR,Guwahati,2023
2023-04-08,Ravichandran Ashwin,4,0,25,2,0,3,6.20,India,1986-09-17,RR,Guwahati,2023
2023-04-08,Jason Holder,3,0,28,0,0,1,9.30,West Indies,1991-11-05,RR,Guwahati,2023
2023-04-08,Yuzvendra Chahal,4,0,27,3,0,2,6.80,India,1990-07-23,RR,Guwahati,2023
2023-04-08,Murugan Ashwin,1,0,11,0,1,0,11.00,India,1990-09-08,RR,Guwahati,2023
2023-04-08,Deepak Chahar,1,0,10,0,0,0,10.00,India,1992-08-07,CSK,Mumbai,2023
2023-04-08,Tushar Deshpande,3,0,31,2,0,1,10.30,India,1995-05-15,CSK,Mumbai,2023
2023-04-08,Sisanda Magala,4,0,37,1,0,0,9.20,South Africa,1991-01-07,CSK,Mumbai,2023
2023-04-08,Mitchell Santner,4,0,28,2,0,0,7.00,New Zealand,1992-02-05,CSK,Mumbai,2023
2023-04-08,Ravindra Jadeja,4,0,20,3,0,0,5.00,India,1988-12-06,CSK,Mumbai,2023
2023-04-08,Dwaine Pretorius,4,0,28,0,0,4,7.00,South Africa,1989-03-29,CSK,Mumbai,2023
2023-04-08,Jason Behrendorff,3,0,24,1,0,1,8.00,Australia,1990-04-20,MI,Mumbai,2023
2023-04-08,Arshad Khan,2.1,0,35,0,0,4,16.20,India,1997-12-20,MI,Mumbai,2023
2023-04-08,Cameron Green,3,0,20,0,0,1,6.70,Australia,1999-06-03,MI,Mumbai,2023
2023-04-08,Piyush Chawla,4,0,33,1,0,0,8.20,India,1988-12-24,MI,Mumbai,2023
2023-04-08,Kumar Kartikeya,4,0,24,1,0,0,6.00,India,1997-12-26,MI,Mumbai,2023
2023-04-08,Hrithik Shokeen,2,0,19,0,0,0,9.50,India,2000-08-14,MI,Mumbai,2023
2023-04-09,Umesh Yadav,3,0,24,0,0,1,8.00,India,1987-10-25,KKR,Ahmedabad,2023
2023-04-09,Shardul Thakur,3,0,40,0,0,1,13.30,India,1991-10-16,KKR,Ahmedabad,2023
2023-04-09,Lockie Ferguson,4,0,40,0,1,1,10.00,New Zealand,1991-06-13,KKR,Ahmedabad,2023
2023-04-09,Sunil Narine,4,0,33,3,0,1,8.20,West Indies,1988-05-26,KKR,Ahmedabad,2023
2023-04-09,Varun Chakaravarthy,2,0,27,0,0,5,13.50,India,1991-08-29,KKR,Ahmedabad,2023
2023-04-09,Suyash Sharma,4,0,35,1,0,1,8.80,India,2003-05-15,KKR,Ahmedabad,2023
2023-04-09,Mohammed Shami,4,0,28,1,0,0,7.00,India,1990-09-03,GT,Ahmedabad,2023
2023-04-09,Joshua Little,4,0,45,1,0,3,11.20,Ireland,1999-11-01,GT,Ahmedabad,2023
2023-04-09,Alzarri Joseph,4,0,27,2,0,0,6.80,West Indies,1996-11-20,GT,Ahmedabad,2023
2023-04-09,Yash Dayal,4,0,69,0,0,0,17.20,India,1997-12-13,GT,Ahmedabad,2023
2023-04-09,Rashid Khan,4,0,37,3,0,0,9.20,Afghanistan,1998-09-20,GT,Ahmedabad,2023
2023-04-09,Bhuvneshwar Kumar,4,0,33,1,0,3,8.20,India,1990-02-05,SH,Hyderabad,2023
2023-04-09,Marco Jansen,3,1,16,2,0,1,5.30,South Africa,2000-05-01,SH,Hyderabad,2023
2023-04-09,T Natarajan,4,0,40,0,0,0,10.00,India,1991-04-04,SH,Hyderabad,2023
2023-04-09,Washington Sundar,1,0,6,0,0,0,6.00,India,1999-10-05,SH,Hyderabad,2023
2023-04-09,Mayank Markande,4,0,15,4,0,0,3.80,India,1997-11-11,SH,Hyderabad,2023
2023-04-09,Umran Malik,4,0,32,2,0,1,8.00,India,1999-11-22,SH,Hyderabad,2023
2023-04-09,Sam Curran,3,0,14,0,0,0,4.70,England,1998-06-03,PK,Hyderabad,2023
2023-04-09,Arshdeep Singh,3,0,20,1,0,0,6.70,India,1999-02-05,PK,Hyderabad,2023
2023-04-09,Harpreet Brar,3.1,0,26,0,0,0,8.20,India,1995-09-16,PK,Hyderabad,2023
2023-04-09,Nathan Ellis,3,0,28,0,0,0,9.30,Australia,1994-09-22,PK,Hyderabad,2023
2023-04-09,Rahul Chahar,3,0,28,1,0,0,9.30,India,1999-08-04,PK,Hyderabad,2023
2023-04-09,Mohit Rathee,2,0,29,0,0,0,14.50,India,1999-01-13,PK,Hyderabad,2023
2023-04-10,Jaydev Unadkat,2,0,27,0,0,1,13.50,India,1991-10-18,LSG,Bengaluru,2023
2023-04-10,Avesh Khan,4,0,53,0,0,0,13.20,India,1996-12-13,LSG,Bengaluru,2023
2023-04-10,Krunal Pandya,4,0,35,0,0,0,8.80,India,1991-03-24,LSG,Bengaluru,2023
2023-04-10,Mark Wood,4,1,32,1,0,2,8.00,England,1990-01-11,LSG,Bengaluru,2023
2023-04-10,Ravi Bishnoi,4,0,39,0,0,1,9.80,India,2000-09-05,LSG,Bengaluru,2023
2023-04-10,Amit Mishra,2,0,18,1,0,0,9.00,India,1982-11-24,LSG,Bengaluru,2023
2023-04-10,Mohammed Siraj,4,0,22,3,0,4,5.50,India,1994-03-13,RCB,Bengaluru,2023
2023-04-10,David Willey,4,0,32,0,0,1,8.00,England,1990-02-28,RCB,Bengaluru,2023
2023-04-10,Wayne Parnell,4,0,41,3,0,3,10.20,South Africa,1989-07-30,RCB,Bengaluru,2023
2023-04-10,Harshal Patel,4,0,48,2,0,0,12.00,India,1990-11-23,RCB,Bengaluru,2023
2023-04-10,Karn Sharma,3,0,48,1,0,1,16.00,India,1987-10-23,RCB,Bengaluru,2023
2023-04-10,Shahbaz Ahmed,1,0,15,0,0,0,15.00,India,1994-12-11,RCB,Bengaluru,2023
2023-04-11,Jason Behrendorff,3,0,23,3,0,0,7.70,Australia,1990-04-20,MI,Delhi,2023
2023-04-11,Arshad Khan,1,0,12,0,0,1,12.00,India,1997-12-20,MI,Delhi,2023
2023-04-11,Cameron Green,3,0,30,0,0,1,10.00,Australia,1999-06-03,MI,Delhi,2023
2023-04-11,Hrithik Shokeen,4,0,43,1,1,5,10.80,India,2000-08-14,MI,Delhi,2023
2023-04-11,Riley Meredith,3.4,0,34,2,1,0,9.30,Australia,1996-06-21,MI,Delhi,2023
2023-04-11,Piyush Chawla,4,0,22,3,0,0,5.50,India,1988-12-24,MI,Delhi,2023
2023-04-11,Tilak Varma,1,0,7,0,0,1,7.00,India,2002-11-08,MI,Delhi,2023
2023-04-11,Mukesh Kumar,2,0,30,2,0,0,15.00,India,1993-10-12,DC,Delhi,2023
2023-04-11,Mustafizur Rahman,4,0,38,1,0,0,9.50,Bangladesh,1995-09-06,DC,Delhi,2023
2023-04-11,Anrich Nortje,4,0,35,0,0,0,8.80,South Africa,1993-11-16,DC,Delhi,2023
2023-04-11,Lalit Yadav,4,0,23,0,0,1,5.80,India,1997-01-03,DC,Delhi,2023
2023-04-11,Axar Patel,4,0,20,0,0,1,5.00,India,1994-01-20,DC,Delhi,2023
2023-04-11,Kuldeep Yadav,2,0,23,0,0,0,11.50,India,1994-12-14,DC,Delhi,2023
2023-04-12,Akash Maharaj Singh,4,0,40,2,0,1,10.00,India,2002-04-26,CSK,Chennai,2023
2023-04-12,Tushar Deshpande,4,0,37,2,0,1,9.20,India,1995-05-15,CSK,Chennai,2023
2023-04-12,Maheesh Theekshana,4,0,42,0,0,0,10.50,Sri Lanka,2000-08-01,CSK,Chennai,2023
2023-04-12,Ravindra Jadeja,4,0,21,2,0,7,5.20,India,1988-12-06,CSK,Chennai,2023
2023-04-12,Moeen Ali,2,0,21,1,0,0,10.50,England,1987-06-18,CSK,Chennai,2023
2023-04-12,Sisanda Magala,2,0,14,0,0,1,7.00,South Africa,1991-01-07,CSK,Chennai,2023
2023-04-12,Sandeep Sharma,3,0,30,1,0,2,10.00,India,1993-05-18,RR,Chennai,2023
2023-04-12,Kuldeep Sen,2,0,8,0,0,0,4.00,India,1996-10-22,RR,Chennai,2023
2023-04-12,Jason Holder,3,0,37,0,0,1,12.30,West Indies,1991-11-05,RR,Chennai,2023
2023-04-12,Adam Zampa,4,0,43,1,0,2,10.80,Australia,1992-03-31,RR,Chennai,2023
2023-04-12,Ravichandran Ashwin,4,0,25,2,0,2,6.20,India,1986-09-17,RR,Chennai,2023
2023-04-12,Yuzvendra Chahal,4,0,27,2,0,1,6.80,India,1990-07-23,RR,Chennai,2023
2023-04-13,Mohammed Shami,4,0,44,1,0,1,11.00,India,1990-09-03,GT,Mohali,2023
2023-04-13,Joshua Little,4,0,31,1,0,3,7.80,Ireland,1999-11-01,GT,Mohali,2023
2023-04-13,Alzarri Joseph,4,0,32,1,0,5,8.00,West Indies,1996-11-20,GT,Mohali,2023
2023-04-13,Rashid Khan,4,0,26,1,0,0,6.50,Afghanistan,1998-09-20,GT,Mohali,2023
2023-04-13,Mohit Sharma,4,0,18,2,0,0,4.50,India,1988-09-18,GT,Mohali,2023
2023-04-13,Arshdeep Singh,4,0,33,1,0,0,8.20,India,1999-02-05,PK,Mohali,2023
2023-04-13,Kagiso Rabada,4,0,36,1,0,0,9.00,South Africa,1995-05-25,PK,Mohali,2023
2023-04-13,Harpreet Brar,4,0,20,1,0,0,5.00,India,1995-09-16,PK,Mohali,2023
2023-04-13,Sam Curran,3.5,0,25,1,0,0,6.50,England,1998-06-03,PK,Mohali,2023
2023-04-13,Rahul Chahar,3,0,24,0,0,0,8.00,India,1999-08-04,PK,Mohali,2023
2023-04-13,Matthew Short,1,0,8,0,0,0,8.00,Australia,1995-11-08,PK,Mohali,2023
2023-04-14,Umesh Yadav,3,0,42,0,0,1,14.00,India,1987-10-25,KKR,Kolkata,2023
2023-04-14,Lockie Ferguson,2,0,37,0,1,5,18.50,New Zealand,1991-06-13,KKR,Kolkata,2023
2023-04-14,Sunil Narine,4,0,28,0,0,2,7.00,West Indies,1988-05-26,KKR,Kolkata,2023
2023-04-14,Andre Russell,2.1,0,22,3,0,2,10.20,West Indies,1988-04-29,KKR,Kolkata,2023
2023-04-14,Varun Chakaravarthy,4,0,41,1,0,1,10.20,India,1991-08-29,KKR,Kolkata,2023
2023-04-14,Suyash Sharma,4,0,44,0,0,0,11.00,India,2003-05-15,KKR,Kolkata,2023
2023-04-14,Shardul Thakur,0.5,0,14,0,0,0,16.80,India,1991-10-16,KKR,Kolkata,2023
2023-04-14,Bhuvneshwar Kumar,4,1,29,1,0,1,7.20,India,1990-02-05,SH,Kolkata,2023
2023-04-14,Marco Jansen,4,0,37,2,2,4,9.20,South Africa,2000-05-01,SH,Kolkata,2023
2023-04-14,T Natarajan,4,0,54,1,0,1,13.50,India,1991-04-04,SH,Kolkata,2023
2023-04-14,Umran Malik,2,0,36,1,0,0,18.00,India,1999-11-22,SH,Kolkata,2023
2023-04-14,Mayank Markande,4,0,27,2,0,0,6.80,India,1997-11-11,SH,Kolkata,2023
2023-04-14,Washington Sundar,2,0,20,0,0,0,10.00,India,1999-10-05,SH,Kolkata,2023
2023-04-15,Anrich Nortje,4,0,31,0,1,2,7.80,South Africa,1993-11-16,DC,Bengaluru,2023
2023-04-15,Axar Patel,3,0,25,1,0,0,8.30,India,1994-01-20,DC,Bengaluru,2023
2023-04-15,Mustafizur Rahman,3,0,41,0,0,0,13.70,Bangladesh,1995-09-06,DC,Bengaluru,2023
2023-04-15,Mitchell Marsh,2,0,18,2,0,0,9.00,Australia,1991-10-20,DC,Bengaluru,2023
2023-04-15,Lalit Yadav,4,0,29,1,0,1,7.20,India,1997-01-03,DC,Bengaluru,2023
2023-04-15,Kuldeep Yadav,4,1,23,2,0,0,5.80,India,1994-12-14,DC,Bengaluru,2023
2023-04-15,Mohammed Siraj,4,0,23,2,0,0,5.80,India,1994-03-13,RCB,Bengaluru,2023
2023-04-15,Wayne Parnell,4,0,28,1,0,0,7.00,South Africa,1989-07-30,RCB,Bengaluru,2023
2023-04-15,Vijaykumar Vyshak,4,0,20,3,0,0,5.00,India,1997-01-31,RCB,Bengaluru,2023
2023-04-15,Shahbaz Ahmed,1,0,11,0,0,0,11.00,India,1994-12-11,RCB,Bengaluru,2023
2023-04-15,Wanindu Hasaranga,3,0,37,1,0,0,12.30,Sri Lanka,1997-07-29,RCB,Bengaluru,2023
2023-04-15,Harshal Patel,4,0,32,1,0,3,8.00,India,1990-11-23,RCB,Bengaluru,2023
2023-04-15,Matthew Short,2,0,10,0,0,0,5.00,Australia,1995-11-08,PK,Lucknow,2023
2023-04-15,Arshdeep Singh,3,0,22,1,0,1,7.30,India,1999-02-05,PK,Lucknow,2023
2023-04-15,Kagiso Rabada,4,0,34,2,0,2,8.50,South Africa,1995-05-25,PK,Lucknow,2023
2023-04-15,Sam Curran,4,0,31,3,0,2,7.80,England,1998-06-03,PK,Lucknow,2023
2023-04-15,Harpreet Brar,2,0,10,1,0,0,5.00,India,1995-09-16,PK,Lucknow,2023
2023-04-15,Sikandar Raza,2,0,19,1,1,0,9.50,Zimbabwe,1986-04-24,PK,Lucknow,2023
2023-04-15,Rahul Chahar,3,0,28,0,0,1,9.30,India,1999-08-04,PK,Lucknow,2023
2023-04-15,Yudhvir Singh Charak,3,0,19,2,0,0,6.30,India,1997-09-13,LSG,Lucknow,2023
2023-04-15,Avesh Khan,3,0,24,0,0,1,8.00,India,1996-12-13,LSG,Lucknow,2023
2023-04-15,Mark Wood,4,0,35,2,0,2,8.80,England,1990-01-11,LSG,Lucknow,2023
2023-04-15,Krishnappa Gowtham,4,0,31,1,0,1,7.80,India,1988-10-20,LSG,Lucknow,2023
